Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.209,-7.61,-7.86,1
0.229,-7.61,-7.86,1
0.25,-7.49,-7.86,1
0.27,-7.61,-7.86,1
0.29,-7.61,-7.86,1
0.309,-7.61,-7.86,1
0.33,-7.61,-7.86,1
0.35,-7.61,-7.86,1
0.37,-7.61,-7.86,1
0.389,-7.61,-7.86,1
0.41,-7.61,-7.86,1
0.429,-7.61,-7.98,1
0.45,-7.61,-7.98,1
0.47,-7.61,-7.86,1
0.49,-7.49,-7.86,1
0.51,-7.61,-7.86,1
0.529,-7.49,-7.98,1
0.55,-7.61,-7.86,1
0.569,-7.61,-7.86,1
0.59,-7.61,-7.98,1
0.609,-7.61,-7.86,1
0.63,-7.61,-7.86,1
0.651,-7.61,-7.98,1
0.67,-7.61,-7.98,1
0.69,-7.61,-7.86,1
0.71,-7.61,-7.98,1
0.73,-7.61,-7.86,1
0.75,-7.61,-7.86,1
0.77,-7.61,-7.86,1
0.79,-7.61,-7.86,1
0.81,-7.61,-7.86,1
0.83,-7.61,-7.86,1
0.851,-7.61,-7.86,1
0.87,-7.61,-7.86,1
0.889,-7.61,-7.86,1
0.91,-7.61,-7.86,1
0.93,-7.61,-7.86,1
0.95,-7.61,-7.98,1
0.97,-7.49,-7.98,1
0.99,-7.61,-7.86,1
1.01,-7.61,-7.86,1
1.011,-7.61,-7.86,1
1.031,-7.61,-7.86,1
1.052,-7.61,-7.86,1
1.071,-7.61,-7.98,1
1.091,-7.61,-7.86,1
1.111,-7.61,-7.86,1
1.132,-7.61,-7.86,1
1.151,-7.61,-7.86,1
1.171,-7.61,-7.86,1
1.192,-7.61,-7.86,1
1.212,-7.49,-7.86,1
1.231,-7.61,-7.98,1
1.251,-7.61,-7.86,1
1.272,-7.61,-7.86,1
1.291,-7.61,-7.86,1
1.311,-7.61,-7.86,1
1.331,-7.61,-7.98,1
1.351,-7.61,-7.86,1
1.371,-7.61,-7.98,1
1.392,-7.61,-7.86,1
1.412,-7.61,-7.86,1
1.413,-7.61,-7.86,1
1.433,-7.61,-7.86,1
1.454,-7.61,-7.86,1
1.474,-7.61,-7.86,1
1.494,-7.61,-7.98,1
1.514,-7.61,-7.98,1
1.534,-7.61,-7.86,1
1.554,-7.61,-7.98,1
1.574,-7.61,-7.86,1
1.594,-7.61,-7.98,1
1.614,-7.49,-7.86,1
1.634,-7.61,-7.86,1
1.654,-7.61,-7.86,1
1.674,-7.61,-7.86,1
1.693,-7.61,-7.86,1
1.715,-7.61,-7.86,1
1.734,-7.61,-7.98,1
1.754,-7.61,-7.98,1
1.774,-7.61,-7.86,1
1.794,-7.61,-7.86,1
1.814,-7.61,-7.86,1
1.814,-7.49,-7.98,1
1.834,-7.61,-7.86,1
1.854,-7.61,-7.86,1
1.874,-7.61,-7.86,1
1.894,-7.61,-7.86,1
1.914,-7.61,-7.98,1
1.934,-7.61,-7.98,1
1.954,-7.61,-7.98,1
1.975,-7.61,-7.98,1
1.994,-7.61,-7.86,1
2.014,-7.61,-7.86,1
2.034,-7.49,-7.86,1
2.054,-7.61,-7.86,1
2.074,-7.61,-7.86,1
2.094,-7.61,-7.86,1
2.114,-7.61,-7.86,1
2.134,-7.61,-7.86,1
2.154,-7.49,-7.98,1
2.174,-7.61,-7.98,1
2.194,-7.61,-7.86,1
2.215,-7.61,-7.86,1
2.235,-7.61,-7.86,1
2.255,-7.61,-7.86,1
2.276,-7.61,-7.86,1
2.295,-7.61,-7.86,1
2.315,-7.61,-7.86,1
2.336,-7.61,-7.98,1
2.355,-7.61,-7.86,1
2.376,-7.61,-7.98,1
2.395,-7.61,-7.86,1
2.415,-7.61,-7.86,1
2.435,-7.61,-7.86,1
2.456,-7.61,-7.86,1
2.475,-7.61,-7.86,1
2.495,-7.61,-7.86,1
2.515,-7.61,-7.86,1
2.536,-7.61,-7.86,1
2.555,-7.61,-7.86,1
2.576,-7.61,-7.86,1
2.596,-7.49,-7.86,1
2.615,-7.61,-7.86,1
2.615,-7.61,-7.86,1
2.636,-7.61,-7.98,1
2.656,-7.61,-7.98,1
2.676,-7.61,-7.86,1
2.696,-7.61,-7.86,1
2.716,-7.61,-7.86,1
2.736,-7.61,-7.86,1
2.756,-7.61,-7.86,1
2.776,-7.61,-7.98,1
2.796,-7.61,-7.98,1
2.816,-7.61,-7.86,1
2.836,-7.61,-7.86,1
2.856,-7.61,-7.86,1
2.876,-7.61,-7.98,1
2.896,-7.61,-7.86,1
2.915,-7.61,-7.86,1
2.936,-7.49,-7.86,1
2.956,-7.61,-7.86,1
2.976,-7.61,-7.86,1
2.996,-7.61,-7.86,1
3.016,-7.61,-7.86,1
3.037,-7.61,-7.86,1
3.057,-7.61,-7.86,1
3.077,-7.61,-7.98,1
3.097,-7.61,-7.86,1
3.116,-7.61,-7.98,1
3.137,-7.61,-7.86,1
3.157,-7.61,-7.86,1
3.177,-7.61,-7.98,1
3.197,-7.61,-7.86,1
3.217,-7.61,-7.86,1
3.237,-7.61,-7.98,1
3.256,-7.61,-7.86,1
3.277,-7.61,-7.98,1
3.297,-7.61,-7.98,1
3.318,-7.61,-7.86,1
3.337,-7.61,-7.86,1
3.357,-7.61,-7.86,1
3.377,-7.61,-7.98,1
3.397,-7.61,-7.86,1
3.416,-7.37,-7.86,1
3.416,-7.0,-7.98,1
3.437,-6.88,-7.86,1
3.457,-6.88,-7.86,1
3.477,-7.0,-7.86,1
3.497,-7.12,-7.86,1
3.517,-7.25,-7.86,1
3.537,-7.37,-7.86,1
3.557,-7.37,-7.98,1
3.577,-7.37,-7.86,1
3.597,-7.49,-7.86,1
3.617,-7.49,-7.98,1
3.637,-7.49,-7.86,1
3.657,-7.49,-7.86,1
3.677,-7.49,-7.86,1
3.697,-7.49,-7.86,1
3.717,-7.49,-7.98,1
3.737,-7.49,-7.86,1
3.757,-7.49,-7.98,1
3.777,-7.61,-8.22,1
3.797,-7.61,-8.59,1
3.817,-7.49,-8.83,1
3.837,-7.61,-9.08,1
3.857,-7.49,-8.96,1
3.878,-7.61,-8.71,1
3.898,-7.61,-8.47,1
3.918,-7.61,-8.22,1
3.937,-7.61,-8.22,1
3.958,-7.61,-8.1,1
3.978,-7.61,-7.98,1
3.998,-7.49,-7.98,1
4.018,-7.61,-7.98,1
4.038,-7.49,-7.98,1
4.058,-7.61,-7.98,1
4.078,-7.61,-7.98,1
4.098,-7.61,-7.98,1
4.118,-7.61,-7.98,1
4.138,-7.49,-7.98,1
4.158,-7.61,-7.98,1
4.177,-7.61,-7.98,1
4.198,-7.49,-7.98,1
4.217,-7.61,-7.98,1
4.217,-7.61,-7.98,1
4.238,-7.61,-7.98,1
4.258,-7.61,-7.98,1
4.278,-7.61,-7.98,1
4.297,-7.61,-7.98,1
4.318,-7.61,-7.98,1
4.338,-7.49,-7.86,1
4.358,-7.61,-7.86,1
4.378,-7.61,-7.98,1
4.397,-7.61,-7.98,1
4.418,-7.61,-7.98,1
4.438,-7.61,-7.98,1
4.458,-7.61,-7.98,1
4.478,-7.49,-7.86,1
4.499,-7.49,-7.98,1
4.518,-7.61,-7.98,1
4.538,-7.61,-7.86,1
4.558,-7.61,-7.86,1
4.578,-7.61,-7.98,1
4.599,-7.61,-7.98,1
4.618,-7.61,-7.98,1
4.618,-7.61,-7.98,1
4.639,-7.61,-7.86,1
4.658,-7.61,-7.98,1
4.679,-7.61,-7.98,1
4.698,-7.49,-7.98,1
4.718,-7.61,-7.98,1
4.738,-7.61,-7.86,1
4.759,-7.37,-7.61,1
4.778,-6.63,-6.76,1
4.799,-5.41,-5.78,1
4.819,-4.68,-5.17,1
4.839,-3.95,-4.56,1
4.858,-3.21,-4.07,1
4.878,-2.97,-3.7,1
4.899,-2.36,-3.34,1
4.918,-2.24,-3.09,1
4.939,-2.11,-2.85,1
4.959,-1.63,-2.72,0
4.978,-1.5,-2.6,0
4.999,-1.01,-2.36,0
5.019,-1.14,-2.24,0
5.019,-1.01,-2.11,0
5.039,-1.01,-2.11,0
5.059,-0.89,-2.11,0
5.079,-0.77,-1.99,0
5.1,-1.01,-1.99,0
5.119,-0.89,-1.87,0
5.139,-0.65,-1.87,0
5.159,-0.4,-1.75,0
5.179,-0.53,-1.75,0
5.199,-0.77,-1.75,0
5.221,-0.77,-1.87,0
5.244,-0.65,-1.75,0
5.259,-0.53,-1.75,0
5.279,-0.4,-1.75,0
5.303,-0.53,-1.75,0
5.319,-0.4,-1.75,0
5.342,-0.4,-1.75,0
5.36,-0.89,-2.36,0
5.379,-3.09,-4.07,0
5.401,-4.8,-6.15,0
5.419,-6.39,-8.59,0
5.441,-8.71,-9.81,0
5.46,-9.93,-10.3,0
5.482,-10.54,-10.67,0
5.501,-10.79,-10.79,0
5.524,-10.91,-10.91,0
5.541,-11.03,-11.03,0
5.565,-11.16,-11.16,0
5.581,-11.16,-11.16,0
5.599,-11.28,-11.16,0
5.623,-11.28,-11.16,0
5.639,-11.28,-11.28,0
5.66,-11.4,-11.28,0
5.681,-11.28,-11.28,0
5.705,-11.28,-11.28,0
5.722,-11.28,-11.28,0
5.747,-11.4,-11.28,0
5.763,-11.4,-11.28,0
5.78,-11.4,-11.28,0
5.8,-11.4,-11.28,1
5.82,-11.4,-11.28,1
5.843,-11.4,-11.28,1
5.861,-11.4,-11.28,1
5.885,-11.4,-11.28,1
5.902,-11.4,-11.28,1
5.92,-11.4,-11.4,1
5.943,-11.4,-11.4,1
5.961,-11.4,-11.28,1
5.984,-10.91,-10.67,1
6.0,-10.18,-9.45,1
6.025,-8.96,-7.73,1
6.042,-7.25,-6.51,1
6.06,-5.9,-5.78,1
6.081,-4.68,-5.17,1
6.1,-4.19,-4.56,1
6.121,-3.46,-4.07,1
6.14,-3.21,-3.7,1
6.163,-2.97,-3.46,1
6.181,-2.48,-3.34,0
6.2,-2.11,-3.09,0
6.223,-1.63,-2.97,0
6.223,-1.75,-2.72,0
6.247,-1.63,-2.48,0
6.264,-1.38,-2.36,0
6.289,-1.26,-2.36,0
6.305,-1.01,-2.36,0
6.323,-1.26,-2.36,0
6.343,-1.14,-2.24,0
6.365,-0.89,-2.11,0
6.389,-0.77,-2.11,0
6.406,-0.65,-1.99,0
6.426,-1.01,-1.99,0
6.443,-1.01,-1.99,0
6.464,-0.89,-2.11,0
6.488,-0.65,-1.99,0
6.505,-0.4,-1.87,0
6.523,-0.65,-1.87,0
6.544,-0.53,-1.75,0
6.565,-0.4,-1.75,0
6.585,-1.01,-2.24,0
6.61,-2.97,-4.07,0
6.627,-4.92,-5.78,1
6.651,-6.27,-8.35,0
6.668,-8.59,-9.69,0
6.692,-9.81,-10.3,0
6.709,-10.42,-10.67,0
6.727,-10.79,-10.79,0
6.75,-10.91,-10.91,0
6.768,-11.03,-11.03,0
6.789,-11.16,-11.16,0
6.807,-11.28,-11.16,0
6.832,-11.28,-11.16,0
6.849,-11.28,-11.16,0
6.867,-11.4,-11.16,0
6.887,-11.4,-11.16,0
6.908,-11.28,-11.28,0
6.927,-11.28,-11.28,0
6.948,-11.4,-11.28,0
6.971,-11.4,-11.28,0
6.987,-11.4,-11.28,0
7.012,-11.4,-11.28,0
7.028,-11.4,-11.28,1
7.028,-11.28,-11.28,1
7.048,-11.4,-11.4,1
7.069,-11.4,-11.28,1
7.089,-11.4,-11.28,1
7.11,-11.4,-11.4,1
7.135,-11.4,-11.4,1
7.152,-11.4,-11.28,1
