Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.208,-7.61,-7.86,1
0.229,-7.49,-7.86,1
0.248,-7.61,-7.86,1
0.268,-7.61,-7.86,1
0.29,-7.61,-7.86,1
0.308,-7.61,-7.86,1
0.329,-7.49,-7.86,1
0.352,-7.61,-7.86,1
0.368,-7.49,-7.86,1
0.388,-7.61,-7.86,1
0.41,-7.61,-7.86,1
0.428,-7.61,-7.86,1
0.452,-7.49,-7.86,1
0.468,-7.61,-7.86,1
0.489,-7.49,-7.86,1
0.508,-7.61,-7.86,1
0.53,-7.49,-7.86,1
0.55,-7.61,-7.86,1
0.568,-7.49,-7.86,1
0.588,-7.49,-7.86,1
0.61,-7.49,-7.98,1
0.632,-7.61,-7.86,1
0.65,-7.49,-7.86,1
0.671,-7.61,-7.86,1
0.695,-7.61,-7.86,1
0.712,-7.61,-7.86,1
0.731,-7.61,-7.86,1
0.753,-7.61,-7.86,1
0.772,-7.61,-7.86,1
0.791,-7.61,-7.86,1
0.811,-7.49,-7.86,1
0.83,-7.49,-7.86,1
0.852,-7.61,-7.86,1
0.871,-7.49,-7.86,1
0.893,-7.61,-7.86,1
0.912,-7.61,-7.86,1
0.932,-7.61,-7.86,1
0.952,-7.61,-7.86,1
0.972,-7.49,-7.86,1
0.991,-7.49,-7.98,1
1.01,-7.61,-7.86,1
1.01,-7.61,-7.86,1
1.031,-7.61,-7.86,1
1.051,-7.61,-7.86,1
1.071,-7.61,-7.86,1
1.095,-7.61,-7.86,1
1.111,-7.49,-7.86,1
1.132,-7.61,-7.86,1
1.151,-7.49,-7.86,1
1.172,-7.49,-7.86,1
1.192,-7.49,-7.86,1
1.211,-7.61,-7.86,1
1.231,-7.61,-7.86,1
1.251,-7.49,-7.86,1
1.271,-7.49,-7.86,1
1.291,-7.61,-7.86,1
1.314,-7.61,-7.86,1
1.33,-7.61,-7.86,1
1.351,-7.61,-7.86,1
1.373,-7.49,-7.86,1
1.391,-7.49,-7.86,1
1.414,-7.49,-7.86,1
1.414,-7.61,-7.86,1
1.434,-7.61,-7.86,1
1.454,-7.49,-7.86,1
1.474,-7.49,-7.86,1
1.497,-7.61,-7.86,1
1.515,-7.61,-7.86,1
1.534,-7.49,-7.86,1
1.556,-7.49,-7.98,1
1.575,-7.61,-7.98,1
1.596,-7.49,-7.86,1
1.614,-7.61,-7.98,1
1.64,-7.61,-7.86,1
1.656,-7.61,-7.86,1
1.674,-7.61,-7.86,1
1.694,-7.49,-7.86,1
1.714,-7.61,-7.86,1
1.739,-7.61,-7.86,1
1.755,-7.61,-7.86,1
1.774,-7.61,-7.86,1
1.797,-7.49,-7.86,1
1.814,-7.49,-7.86,1
1.814,-7.49,-7.86,1
1.834,-7.49,-7.86,1
1.856,-7.49,-7.86,1
1.875,-7.49,-7.86,1
1.896,-7.49,-7.86,1
1.914,-7.61,-7.86,1
1.935,-7.61,-7.86,1
1.955,-7.61,-7.86,1
1.974,-7.61,-7.86,1
1.996,-7.61,-7.86,1
2.015,-7.61,-7.86,1
2.034,-7.49,-7.98,1
2.059,-7.49,-7.86,1
2.077,-7.61,-7.86,1
2.096,-7.61,-7.98,1
2.118,-7.49,-7.98,1
2.135,-7.61,-7.86,1
2.154,-7.61,-7.86,1
2.178,-7.61,-7.98,1
2.194,-7.61,-7.86,1
2.219,-7.61,-7.86,1
2.219,-7.49,-7.86,1
2.239,-7.61,-7.86,1
2.26,-7.61,-7.86,1
2.28,-7.61,-7.86,1
2.299,-7.49,-7.86,1
2.323,-7.61,-7.86,1
2.339,-7.61,-7.86,1
2.359,-7.61,-7.86,1
2.379,-7.61,-7.86,1
2.399,-7.61,-7.86,1
2.42,-7.61,-7.86,1
2.439,-7.61,-7.86,1
2.459,-7.49,-7.86,1
2.479,-7.61,-7.98,1
2.499,-7.61,-7.86,1
2.521,-7.61,-7.86,1
2.54,-7.61,-7.86,1
2.564,-7.61,-7.86,1
2.58,-7.61,-7.86,1
2.601,-7.61,-7.86,1
2.619,-7.61,-7.86,1
2.64,-7.49,-7.86,1
2.662,-7.61,-7.86,1
2.68,-7.61,-7.86,1
2.701,-7.49,-7.86,1
