Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.137,-7.49,-7.86,1
0.157,-7.49,-7.86,1
0.177,-7.49,-7.86,1
0.197,-7.49,-7.86,1
0.217,-7.49,-7.86,1
0.237,-7.49,-7.86,1
0.257,-7.49,-7.86,1
0.277,-7.49,-7.86,1
0.297,-7.49,-7.86,1
0.317,-7.49,-7.98,1
0.337,-7.61,-7.86,1
0.357,-7.61,-7.86,1
0.377,-7.49,-7.86,1
0.398,-7.49,-7.86,1
0.417,-7.61,-7.86,1
0.437,-7.49,-7.98,1
0.457,-7.61,-7.86,1
0.477,-7.61,-7.86,1
0.497,-7.49,-7.86,1
0.517,-7.49,-7.86,1
0.537,-7.61,-7.86,1
0.537,-7.61,-7.86,1
0.558,-7.49,-7.86,1
0.578,-7.49,-7.98,1
0.598,-7.61,-7.86,1
0.618,-7.49,-7.86,1
0.638,-7.49,-7.86,1
0.658,-7.61,-7.98,1
0.678,-7.61,-7.98,1
0.698,-7.61,-7.86,1
0.717,-7.49,-7.98,1
0.738,-7.49,-7.86,1
0.758,-7.61,-7.86,1
0.778,-7.61,-7.98,1
0.798,-7.49,-7.86,1
0.818,-7.61,-7.86,1
0.838,-7.61,-7.86,1
0.858,-7.49,-7.86,1
0.878,-7.49,-7.86,1
0.897,-7.49,-7.86,1
0.918,-7.49,-7.86,1
0.938,-7.61,-7.86,1
0.959,-7.61,-7.86,1
0.979,-7.61,-7.86,1
0.998,-7.49,-7.98,1
1.018,-7.49,-7.86,1
1.039,-7.61,-7.86,1
1.059,-7.61,-7.86,1
1.079,-7.61,-7.86,1
1.099,-7.61,-7.86,1
1.119,-7.61,-7.86,1
1.138,-7.61,-7.86,1
1.159,-7.49,-7.86,1
1.178,-7.61,-7.86,1
1.198,-7.61,-7.86,1
1.218,-7.61,-7.86,1
1.239,-7.61,-7.86,1
1.258,-7.61,-7.86,1
1.279,-7.61,-7.86,1
1.298,-7.49,-7.86,1
1.319,-7.49,-7.86,1
1.339,-7.61,-7.86,1
1.339,-7.49,-7.86,1
1.359,-7.61,-7.86,1
1.38,-7.49,-7.86,1
1.399,-7.61,-7.86,1
1.419,-7.49,-7.86,1
1.44,-7.49,-7.86,1
1.459,-7.49,-7.86,1
1.48,-7.49,-7.86,1
1.499,-7.49,-7.86,1
1.519,-7.49,-7.86,1
1.539,-7.61,-7.86,1
1.559,-7.49,-7.86,1
1.579,-7.61,-7.86,1
1.599,-7.61,-7.86,1
1.619,-7.61,-7.86,1
1.639,-7.49,-7.86,1
1.66,-7.49,-7.86,1
1.679,-7.49,-7.86,1
1.7,-7.49,-7.86,1
1.72,-7.61,-7.86,1
1.739,-7.61,-7.86,1
1.739,-7.49,-7.86,1
1.759,-7.61,-7.86,1
1.78,-7.49,-7.86,1
1.799,-7.61,-7.86,1
1.82,-7.49,-7.86,1
1.839,-7.61,-7.86,1
1.86,-7.61,-7.86,1
1.879,-7.61,-7.86,1
1.9,-7.49,-7.86,1
1.92,-7.49,-7.86,1
1.94,-7.49,-7.86,1
1.96,-7.49,-7.86,1
1.979,-7.61,-7.86,1
2.0,-7.49,-7.86,1
2.02,-7.49,-7.86,1
2.04,-7.61,-7.86,1
2.059,-7.49,-7.86,1
2.08,-7.49,-7.86,1
2.107,-7.61,-7.86,1
2.119,-7.49,-7.86,1
2.14,-7.61,-7.86,1
2.161,-7.49,-7.86,1
2.18,-7.61,-7.86,1
2.2,-7.49,-7.98,1
2.22,-7.61,-7.86,1
2.24,-7.49,-7.86,1
2.261,-7.49,-7.98,1
2.28,-7.49,-7.86,1
2.301,-7.61,-7.86,1
2.32,-7.49,-7.86,1
2.34,-7.61,-7.86,1
2.36,-7.49,-7.86,1
2.38,-7.49,-7.86,1
2.4,-7.49,-7.86,1
2.42,-7.61,-7.86,1
2.441,-7.61,-7.86,1
2.46,-7.49,-7.86,1
2.48,-7.49,-7.86,1
2.5,-7.49,-7.86,1
2.52,-7.61,-7.86,1
2.541,-7.49,-7.86,1
2.541,-7.49,-7.86,1
2.561,-7.49,-7.86,1
2.581,-7.49,-7.86,1
2.601,-7.61,-7.86,1
2.621,-7.61,-7.86,1
2.642,-7.61,-7.86,1
2.662,-7.49,-7.86,1
2.682,-7.61,-7.86,1
2.701,-7.49,-7.86,1
2.722,-7.49,-7.86,1
2.741,-7.49,-7.86,1
2.761,-7.61,-7.86,1
2.781,-7.49,-7.86,1
2.801,-7.49,-7.86,1
2.821,-7.49,-7.86,1
2.842,-7.61,-7.86,1
2.862,-7.61,-7.86,1
2.881,-7.49,-7.86,1
2.902,-7.61,-7.86,1
2.921,-7.49,-7.86,1
2.941,-7.49,-7.86,1
2.961,-7.49,-7.86,1
2.981,-7.49,-7.86,1
3.002,-7.49,-7.86,1
3.022,-7.49,-7.86,1
3.041,-7.49,-7.86,1
3.061,-7.49,-7.86,1
3.082,-7.49,-7.86,1
3.102,-7.49,-7.86,1
3.122,-7.49,-7.86,1
3.142,-7.49,-7.86,1
3.161,-7.61,-7.86,1
3.181,-7.49,-7.86,1
3.201,-7.61,-7.86,1
3.221,-7.61,-7.86,1
3.242,-7.49,-7.86,1
3.262,-7.61,-7.98,1
3.281,-7.61,-7.86,1
3.302,-7.61,-7.86,1
3.322,-7.49,-7.86,1
3.342,-7.61,-7.86,1
3.362,-7.49,-7.86,1
3.382,-7.37,-7.86,1
3.402,-7.37,-7.86,1
3.422,-7.37,-7.86,1
3.443,-7.37,-7.86,1
3.462,-7.37,-7.86,1
3.483,-7.49,-7.86,1
3.503,-7.49,-7.86,1
3.522,-7.49,-7.86,1
3.543,-7.49,-7.86,1
3.562,-7.49,-7.86,1
3.582,-7.49,-7.86,1
3.602,-7.49,-7.86,1
3.623,-7.49,-7.86,1
3.642,-7.61,-7.86,1
3.663,-7.49,-7.86,1
3.682,-7.49,-7.86,1
3.702,-7.61,-7.98,1
3.723,-7.49,-8.22,1
3.742,-7.49,-8.59,1
3.762,-7.61,-8.83,1
3.782,-7.49,-8.96,1
3.802,-7.61,-8.83,1
3.822,-7.49,-8.59,1
3.843,-7.49,-8.47,1
3.862,-7.61,-8.35,1
3.882,-7.49,-8.1,1
3.902,-7.49,-8.1,1
3.922,-7.61,-7.98,1
3.942,-7.49,-7.98,1
3.962,-7.61,-7.98,1
3.982,-7.49,-7.98,1
4.002,-7.49,-7.98,1
4.022,-7.49,-7.86,1
4.042,-7.49,-7.98,1
4.062,-7.49,-7.98,1
4.083,-7.49,-7.86,1
4.102,-7.61,-7.98,1
4.123,-7.49,-7.86,1
4.143,-7.61,-7.98,1
4.163,-7.61,-7.86,1
4.183,-7.49,-7.98,1
4.203,-7.61,-7.86,1
4.223,-7.49,-7.98,1
4.243,-7.49,-7.86,1
4.263,-7.49,-7.86,1
4.284,-7.61,-7.86,1
4.303,-7.49,-7.86,1
4.323,-7.49,-7.98,1
4.343,-7.49,-7.86,1
4.363,-7.49,-7.86,1
4.383,-7.61,-7.86,1
4.403,-7.61,-7.86,1
4.423,-7.49,-7.86,1
4.443,-7.61,-7.86,1
4.463,-7.49,-7.86,1
4.492,-7.49,-7.86,1
4.503,-7.61,-7.86,1
4.523,-7.61,-7.86,1
4.543,-7.49,-7.86,1
4.563,-7.49,-7.86,1
4.583,-7.49,-7.86,1
4.603,-7.49,-7.86,1
4.623,-7.49,-7.86,1
4.643,-7.49,-7.86,1
4.663,-7.37,-7.86,1
4.683,-6.76,-7.61,1
4.703,-6.02,-7.12,1
4.723,-5.66,-6.63,1
4.743,-5.29,-6.27,1
4.763,-5.05,-6.02,1
4.783,-4.92,-5.78,1
4.804,-4.68,-5.54,1
4.823,-4.44,-5.41,1
4.843,-4.44,-5.29,1
4.863,-4.44,-5.29,1
4.883,-4.31,-5.05,1
4.903,-4.19,-5.05,1
4.923,-4.19,-5.05,1
4.943,-4.19,-4.92,1
4.963,-4.19,-4.92,1
4.991,-4.07,-4.92,1
5.003,-4.07,-4.92,0
5.024,-3.95,-4.92,0
5.043,-3.95,-4.92,0
5.063,-3.82,-4.92,0
5.083,-3.82,-4.92,0
5.103,-3.95,-4.8,0
5.123,-3.95,-4.8,0
5.143,-3.95,-4.8,0
5.163,-3.82,-4.8,0
5.183,-3.95,-4.8,0
5.203,-3.82,-4.8,0
5.223,-3.82,-4.8,0
5.243,-3.82,-4.8,0
5.263,-3.95,-4.92,0
5.283,-3.95,-4.8,0
5.303,-3.95,-4.8,0
5.323,-3.82,-4.8,0
5.343,-3.82,-4.8,0
5.364,-3.82,-4.68,0
5.383,-3.82,-4.68,0
5.404,-3.82,-4.68,0
5.423,-3.82,-4.68,0
5.443,-3.82,-4.68,0
5.463,-3.82,-4.68,0
5.483,-3.82,-4.8,0
5.503,-3.95,-4.8,0
5.523,-3.95,-4.8,0
5.543,-3.82,-4.8,0
5.563,-3.7,-4.8,0
5.583,-3.7,-4.68,0
5.603,-3.7,-4.68,0
5.624,-3.7,-4.56,0
5.643,-3.58,-4.56,0
5.664,-3.58,-4.56,0
5.683,-3.58,-4.56,0
5.703,-3.58,-4.68,0
5.723,-3.7,-4.68,0
5.743,-4.19,-5.29,0
5.763,-5.41,-6.27,0
5.783,-6.27,-7.0,0
5.81,-6.76,-8.1,0
5.824,-7.12,-8.96,0
5.844,-8.1,-9.45,0
5.864,-8.83,-9.57,0
5.884,-9.32,-9.69,0
5.904,-9.57,-9.81,0
5.924,-9.69,-9.93,0
5.944,-9.81,-9.93,0
5.963,-9.81,-9.93,0
5.993,-9.93,-10.06,0
6.004,-9.93,-10.06,0
6.024,-9.93,-10.06,0
6.043,-10.06,-10.06,0
6.063,-10.06,-10.18,0
6.084,-10.06,-10.18,0
6.103,-10.06,-10.18,0
6.124,-10.18,-10.06,0
6.144,-10.18,-10.18,0
6.165,-10.18,-10.06,0
6.185,-10.18,-10.18,0
6.205,-10.18,-10.18,0
6.225,-10.18,-10.18,0
6.244,-10.18,-10.18,0
6.265,-10.18,-10.18,0
6.285,-10.18,-10.18,0
6.304,-10.18,-10.18,0
6.326,-10.18,-10.18,0
6.345,-10.18,-10.18,0
6.365,-10.18,-10.18,0
6.384,-10.18,-10.18,0
6.404,-10.18,-10.18,0
6.425,-10.18,-10.18,0
6.444,-10.18,-10.18,0
6.465,-10.3,-10.18,0
6.485,-10.3,-10.18,1
6.504,-10.3,-10.3,1
6.525,-10.18,-10.18,1
6.545,-10.18,-10.18,1
6.545,-10.18,-10.3,1
6.565,-10.18,-10.18,1
6.585,-10.18,-10.18,1
6.605,-10.18,-10.3,1
6.625,-10.3,-10.18,1
6.646,-10.3,-10.3,1
6.666,-10.3,-10.3,1
6.685,-10.3,-10.3,1
6.705,-10.3,-10.18,1
6.725,-10.3,-10.3,1
6.745,-10.06,-10.06,1
6.765,-9.45,-9.45,1
6.785,-8.83,-8.71,1
6.805,-8.47,-7.86,1
6.825,-7.86,-7.12,1
6.846,-7.0,-6.63,1
6.865,-6.39,-6.39,1
6.885,-6.02,-6.15,1
6.906,-5.54,-5.9,1
6.925,-5.17,-5.66,1
6.946,-5.05,-5.54,1
6.946,-4.92,-5.41,1
6.966,-4.8,-5.29,1
6.986,-4.56,-5.29,1
7.006,-4.44,-5.17,1
7.026,-4.44,-5.17,1
7.046,-4.44,-5.05,1
7.067,-4.31,-5.05,0
7.086,-4.19,-5.05,0
7.107,-4.07,-5.05,0
7.126,-4.07,-5.05,0
7.146,-3.95,-5.05,0
7.167,-3.95,-4.92,0
7.187,-4.07,-4.92,0
7.206,-3.95,-4.92,0
7.226,-3.95,-4.92,0
7.246,-3.95,-4.8,0
7.266,-3.95,-4.8,0
7.287,-3.95,-4.8,0
7.306,-3.95,-4.8,0
7.326,-3.95,-4.8,0
7.347,-3.95,-4.92,0
7.347,-4.07,-4.92,0
7.367,-3.95,-4.8,0
7.387,-3.95,-4.8,0
7.407,-3.95,-4.68,0
7.427,-3.95,-4.8,0
7.448,-3.82,-4.68,0
7.467,-3.95,-4.68,0
7.487,-3.95,-4.68,0
7.508,-3.95,-4.68,0
7.527,-3.95,-4.68,0
7.548,-3.95,-4.68,0
7.567,-4.07,-4.68,0
7.587,-3.95,-4.8,0
7.607,-3.95,-4.8,0
7.627,-3.82,-4.68,0
7.647,-3.7,-4.56,0
7.668,-3.7,-4.56,0
7.687,-3.7,-4.56,0
7.707,-3.82,-4.44,0
7.728,-3.82,-4.56,0
7.747,-3.7,-4.44,0
7.747,-3.7,-4.56,0
7.768,-3.7,-4.56,0
7.787,-4.8,-5.54,0
7.807,-5.78,-6.51,0
7.828,-6.63,-7.25,0
7.847,-6.88,-8.47,0
7.868,-7.49,-9.2,0
7.887,-8.47,-9.57,0
7.907,-9.08,-9.69,0
7.927,-9.45,-9.81,0
7.948,-9.57,-9.93,0
7.968,-9.69,-9.93,0
7.987,-9.81,-10.06,0
8.007,-9.93,-10.06,0
8.028,-9.93,-10.06,0
8.047,-9.93,-10.06,0
8.068,-10.06,-10.06,0
