Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.122,-7.61,-7.86,1
0.142,-7.49,-7.86,1
0.162,-7.61,-7.86,1
0.182,-7.49,-7.86,1
0.203,-7.49,-7.86,1
0.223,-7.61,-7.86,1
0.243,-7.49,-7.86,1
0.263,-7.61,-7.86,1
0.283,-7.49,-7.86,1
0.303,-7.61,-7.86,1
0.322,-7.61,-7.86,1
0.342,-7.61,-7.86,1
0.362,-7.49,-7.86,1
0.382,-7.49,-7.86,1
0.403,-7.61,-7.86,1
0.422,-7.49,-7.86,1
0.442,-7.49,-7.86,1
0.462,-7.61,-7.86,1
0.483,-7.49,-7.86,1
0.503,-7.49,-7.86,1
0.523,-7.49,-7.86,1
0.523,-7.61,-7.86,1
0.544,-7.61,-7.86,1
0.563,-7.49,-7.86,1
0.583,-7.49,-7.86,1
0.604,-7.61,-7.86,1
0.624,-7.61,-7.86,1
0.644,-7.61,-7.86,1
0.663,-7.49,-7.86,1
0.683,-7.49,-7.86,1
0.704,-7.49,-7.86,1
0.723,-7.49,-7.86,1
0.743,-7.49,-7.86,1
0.763,-7.49,-7.86,1
0.783,-7.61,-7.86,1
0.804,-7.61,-7.86,1
0.823,-7.49,-7.86,1
0.844,-7.61,-7.98,1
0.863,-7.61,-7.86,1
0.883,-7.49,-7.86,1
0.903,-7.61,-7.86,1
0.924,-7.49,-7.86,1
0.924,-7.49,-7.86,1
0.945,-7.61,-7.86,1
0.964,-7.49,-7.86,1
0.984,-7.49,-7.86,1
1.005,-7.49,-7.86,1
1.024,-7.49,-7.86,1
1.045,-7.61,-7.86,1
1.065,-7.49,-7.86,1
1.085,-7.61,-7.86,1
1.104,-7.49,-7.86,1
1.124,-7.49,-7.86,1
1.144,-7.61,-7.86,1
1.164,-7.61,-7.98,1
1.184,-7.61,-7.98,1
1.204,-7.49,-7.86,1
1.225,-7.61,-7.86,1
1.244,-7.61,-7.86,1
1.265,-7.49,-7.86,1
1.285,-7.49,-7.86,1
1.305,-7.49,-7.86,1
1.324,-7.49,-7.86,1
1.324,-7.49,-7.98,1
1.345,-7.49,-7.86,1
1.365,-7.61,-7.86,1
1.385,-7.49,-7.86,1
1.404,-7.49,-7.86,1
1.425,-7.49,-7.86,1
1.445,-7.61,-7.98,1
1.465,-7.61,-7.86,1
1.485,-7.61,-7.86,1
1.505,-7.61,-7.86,1
1.524,-7.61,-7.86,1
1.545,-7.61,-7.86,1
1.565,-7.49,-7.86,1
1.585,-7.61,-7.86,1
1.605,-7.49,-7.86,1
1.624,-7.49,-7.86,1
1.645,-7.61,-7.86,1
1.665,-7.49,-7.86,1
1.684,-7.49,-7.86,1
1.705,-7.49,-7.86,1
1.725,-7.61,-7.86,1
1.725,-7.61,-7.86,1
1.745,-7.49,-7.86,1
1.765,-7.49,-7.86,1
1.785,-7.61,-7.86,1
1.805,-7.61,-7.86,1
1.825,-7.49,-7.86,1
1.845,-7.49,-7.86,1
1.865,-7.49,-7.86,1
1.886,-7.49,-7.86,1
1.906,-7.49,-7.86,1
1.925,-7.61,-7.86,1
1.945,-7.61,-7.86,1
1.965,-7.49,-7.86,1
1.986,-7.61,-7.86,1
2.006,-7.61,-7.86,1
2.025,-7.49,-7.86,1
2.045,-7.61,-7.86,1
2.065,-7.61,-7.86,1
2.085,-7.61,-7.86,1
2.105,-7.49,-7.86,1
2.125,-7.61,-7.86,1
2.145,-7.61,-7.86,1
2.165,-7.61,-7.86,1
2.186,-7.61,-7.86,1
2.205,-7.49,-7.86,1
2.226,-7.61,-7.86,1
2.246,-7.49,-7.86,1
2.265,-7.49,-7.86,1
2.286,-7.61,-7.86,1
2.306,-7.49,-7.86,1
2.326,-7.61,-7.86,1
2.346,-7.49,-7.86,1
2.366,-7.61,-7.86,1
2.386,-7.49,-7.86,1
2.406,-7.49,-7.86,1
2.425,-7.49,-7.86,1
2.446,-7.49,-7.86,1
2.466,-7.61,-7.86,1
2.486,-7.61,-7.98,1
2.506,-7.61,-7.86,1
2.526,-7.49,-7.86,1
2.546,-7.61,-7.86,1
2.567,-7.49,-7.86,1
2.586,-7.49,-7.86,1
2.607,-7.49,-7.86,1
2.627,-7.49,-7.86,1
2.647,-7.61,-7.86,1
2.667,-7.61,-7.86,1
2.687,-7.61,-7.86,1
2.707,-7.61,-7.86,1
2.726,-7.61,-7.86,1
2.746,-7.49,-7.86,1
2.766,-7.61,-7.86,1
2.787,-7.49,-7.86,1
2.806,-7.49,-7.86,1
2.827,-7.61,-7.86,1
2.847,-7.49,-7.86,1
2.867,-7.61,-7.86,1
2.886,-7.61,-7.86,1
2.906,-7.49,-7.86,1
2.927,-7.49,-7.86,1
2.947,-7.49,-7.86,1
2.968,-7.49,-7.86,1
2.987,-7.49,-7.86,1
3.008,-7.49,-7.86,1
3.027,-7.61,-7.86,1
3.048,-7.49,-7.86,1
3.068,-7.49,-7.86,1
3.088,-7.61,-7.86,1
3.107,-7.61,-7.86,1
3.134,-7.61,-7.86,1
3.148,-7.61,-7.98,1
3.167,-7.61,-7.86,1
3.188,-7.49,-7.86,1
3.207,-7.61,-7.86,1
3.228,-7.61,-7.86,1
3.248,-7.49,-7.86,1
3.268,-7.49,-7.86,1
3.288,-7.61,-7.86,1
3.308,-7.49,-7.86,1
3.327,-7.49,-7.86,1
3.347,-7.49,-7.98,1
3.368,-7.37,-7.86,1
3.388,-7.37,-7.86,1
3.408,-7.49,-7.86,1
3.427,-7.37,-7.86,1
3.447,-7.49,-7.86,1
3.467,-7.37,-7.86,1
3.487,-7.49,-7.86,1
3.508,-7.49,-7.98,1
3.527,-7.49,-7.86,1
3.548,-7.49,-7.86,1
3.568,-7.49,-7.86,1
3.587,-7.49,-7.86,1
3.608,-7.49,-7.86,1
3.628,-7.49,-7.86,1
3.648,-7.49,-7.86,1
3.668,-7.49,-7.86,1
3.688,-7.49,-7.98,1
3.708,-7.49,-8.35,1
3.728,-7.49,-8.59,1
3.728,-7.49,-8.83,1
3.748,-7.49,-9.08,1
3.769,-7.49,-8.83,1
3.788,-7.49,-8.59,1
3.808,-7.49,-8.47,1
3.828,-7.49,-8.22,1
3.848,-7.49,-8.1,1
3.868,-7.61,-8.1,1
3.889,-7.49,-8.1,1
3.909,-7.61,-7.98,1
3.929,-7.61,-7.98,1
3.948,-7.49,-7.98,1
3.968,-7.49,-7.98,1
3.989,-7.49,-7.86,1
4.009,-7.49,-7.86,1
4.029,-7.49,-7.86,1
4.048,-7.61,-7.86,1
4.068,-7.49,-7.86,1
4.089,-7.61,-7.98,1
4.109,-7.61,-7.86,1
4.129,-7.49,-7.98,1
4.15,-7.61,-7.86,1
4.17,-7.49,-7.86,1
4.198,-7.49,-7.86,1
4.21,-7.49,-7.98,1
4.23,-7.49,-7.86,1
4.25,-7.49,-7.86,1
4.27,-7.49,-7.98,1
4.29,-7.61,-7.98,1
4.309,-7.49,-7.86,1
4.33,-7.61,-7.86,1
4.35,-7.61,-7.98,1
4.37,-7.61,-7.86,1
4.39,-7.49,-7.98,1
4.41,-7.49,-7.86,1
4.43,-7.49,-7.86,1
4.449,-7.49,-7.86,1
4.47,-7.49,-7.86,1
4.49,-7.49,-7.86,1
4.511,-7.49,-7.86,1
4.53,-7.61,-7.86,1
4.55,-7.49,-7.86,1
4.57,-7.61,-7.98,1
4.591,-7.49,-7.86,1
4.611,-7.49,-7.98,1
4.63,-7.0,-7.73,1
4.65,-6.27,-7.37,1
4.67,-5.78,-6.76,1
4.691,-5.41,-6.39,1
4.71,-5.17,-6.15,1
4.73,-4.92,-5.9,1
4.751,-4.68,-5.66,1
4.771,-4.44,-5.54,1
4.79,-4.44,-5.41,1
4.81,-4.31,-5.17,1
4.83,-4.31,-5.17,1
4.85,-4.19,-5.05,1
4.87,-4.19,-5.05,1
4.89,-4.31,-4.92,1
4.911,-4.19,-4.92,1
4.931,-4.07,-4.92,1
4.951,-3.95,-4.8,0
4.971,-3.95,-4.92,0
4.991,-3.82,-4.8,0
5.011,-3.82,-4.8,0
5.032,-3.82,-4.8,0
5.051,-3.95,-4.8,0
5.071,-3.95,-4.68,0
5.092,-3.82,-4.68,0
5.111,-3.82,-4.68,0
5.131,-3.95,-4.68,0
5.151,-3.82,-4.68,0
5.172,-3.82,-4.68,0
5.191,-3.82,-4.68,0
5.211,-3.95,-4.8,0
5.231,-3.95,-4.68,0
5.251,-3.82,-4.68,0
5.271,-3.7,-4.68,0
5.292,-3.7,-4.68,0
5.311,-3.82,-4.56,0
5.331,-3.82,-4.68,0
5.331,-3.7,-4.56,0
5.352,-3.82,-4.56,0
5.372,-3.95,-4.56,0
5.392,-3.7,-4.56,0
5.412,-3.82,-4.56,0
5.431,-3.82,-4.68,0
5.451,-3.82,-4.68,0
5.471,-3.82,-4.8,0
5.492,-3.7,-4.68,0
5.511,-3.7,-4.56,0
5.531,-3.7,-4.56,0
5.551,-3.7,-4.56,0
5.571,-3.7,-4.44,0
5.592,-3.58,-4.44,0
5.612,-3.58,-4.44,0
5.632,-3.58,-4.44,0
5.651,-3.7,-4.44,0
5.671,-3.82,-4.68,0
5.691,-5.05,-5.78,0
5.712,-6.02,-6.51,0
5.731,-6.51,-7.49,0
5.751,-6.88,-8.71,0
5.772,-7.73,-9.2,0
5.792,-8.59,-9.45,0
5.812,-9.2,-9.69,0
5.831,-9.45,-9.69,0
5.852,-9.57,-9.81,0
5.872,-9.69,-9.93,0
5.892,-9.81,-9.93,0
5.911,-9.93,-9.93,0
5.932,-9.93,-9.93,0
5.952,-10.06,-10.06,0
5.972,-9.93,-10.06,0
5.992,-10.06,-10.06,0
6.012,-9.93,-10.06,0
6.031,-10.06,-10.06,0
6.051,-10.06,-10.18,0
6.071,-10.18,-10.06,0
6.092,-10.18,-10.06,0
6.112,-10.18,-10.18,0
6.132,-10.06,-10.18,0
6.132,-10.06,-10.18,0
6.152,-10.06,-10.18,0
6.173,-10.18,-10.18,0
6.192,-10.18,-10.18,0
6.213,-10.18,-10.18,0
6.233,-10.18,-10.18,0
6.252,-10.18,-10.18,0
6.273,-10.06,-10.18,0
6.293,-10.06,-10.18,0
6.313,-10.06,-10.18,0
6.333,-10.18,-10.18,0
6.352,-10.18,-10.18,0
6.372,-10.3,-10.18,0
6.393,-10.3,-10.18,0
6.412,-10.3,-10.3,1
6.432,-10.18,-10.18,1
6.452,-10.18,-10.3,1
6.473,-10.18,-10.3,1
6.493,-10.3,-10.3,1
6.512,-10.18,-10.3,1
6.533,-10.18,-10.3,1
6.533,-10.3,-10.3,1
6.554,-10.18,-10.3,1
6.574,-10.3,-10.3,1
6.593,-10.3,-10.3,1
6.613,-10.3,-10.3,1
6.633,-10.3,-10.3,1
6.653,-10.3,-10.3,1
6.673,-9.81,-9.81,1
6.693,-9.08,-9.2,1
6.713,-8.59,-8.35,1
6.733,-8.22,-7.49,1
6.753,-7.49,-7.0,1
6.773,-6.76,-6.51,1
6.794,-6.27,-6.27,1
6.813,-5.9,-6.02,1
6.833,-5.29,-5.78,1
6.853,-5.05,-5.54,1
6.874,-4.8,-5.54,1
6.893,-4.68,-5.41,1
6.913,-4.68,-5.29,1
6.933,-4.56,-5.17,1
6.954,-4.68,-5.17,1
6.974,-4.68,-5.17,1
6.994,-4.31,-5.05,1
7.014,-4.07,-5.05,0
7.033,-3.95,-5.05,0
7.054,-3.95,-4.92,0
7.075,-4.07,-5.05,0
7.093,-4.07,-4.92,0
7.114,-4.19,-4.8,0
7.133,-4.19,-4.8,0
7.155,-4.07,-4.8,0
7.174,-3.95,-4.8,0
7.194,-3.95,-4.8,0
7.213,-3.95,-4.8,0
7.233,-3.95,-4.8,0
7.254,-3.95,-4.8,0
7.274,-4.19,-4.8,0
7.294,-4.19,-4.8,0
7.314,-3.95,-4.8,0
7.334,-3.82,-4.8,0
7.334,-3.82,-4.8,0
7.364,-3.82,-4.68,0
7.375,-3.95,-4.68,0
7.395,-3.95,-4.68,0
7.415,-4.07,-4.68,0
7.435,-4.07,-4.68,0
7.455,-3.95,-4.68,0
7.475,-3.82,-4.68,0
7.495,-3.95,-4.8,0
7.515,-3.95,-4.8,0
7.535,-3.82,-4.92,0
7.555,-3.82,-4.8,0
7.575,-3.82,-4.68,0
7.595,-3.82,-4.68,0
7.615,-3.82,-4.68,0
7.635,-3.7,-4.56,0
7.655,-3.7,-4.56,0
7.675,-3.7,-4.56,0
7.695,-3.7,-4.56,0
7.715,-3.7,-4.56,0
7.735,-4.19,-4.92,0
7.756,-5.41,-5.9,0
7.776,-6.27,-6.76,0
7.795,-6.76,-7.86,0
7.815,-7.12,-8.83,0
7.835,-7.98,-9.32,0
7.855,-8.83,-9.57,0
7.875,-9.32,-9.69,0
7.896,-9.57,-9.81,0
7.915,-9.57,-9.93,0
7.935,-9.81,-9.93,0
7.956,-9.93,-9.93,0
7.976,-9.93,-9.93,0
7.995,-10.06,-10.06,0
8.015,-10.06,-10.06,0
8.035,-10.06,-10.18,0
8.055,-10.06,-10.18,0
8.075,-9.93,-10.18,0
8.095,-10.18,-10.18,0
8.115,-10.3,-10.18,0
8.135,-10.18,-10.18,0
8.156,-10.18,-10.18,0
8.175,-10.18,-10.18,0
8.195,-10.18,-10.18,0
8.215,-10.18,-10.18,0
8.236,-10.18,-10.18,0
8.255,-10.3,-10.18,0
8.275,-10.3,-10.3,0
8.295,-10.3,-10.18,0
8.316,-10.18,-10.3,0
8.336,-10.18,-10.18,0
8.356,-10.18,-10.3,0
8.375,-10.18,-10.18,0
8.396,-10.18,-10.3,0
8.416,-10.3,-10.3,0
8.436,-10.3,-10.3,0
8.455,-10.3,-10.18,0
8.476,-10.3,-10.3,1
8.496,-10.3,-10.3,1
8.515,-10.18,-10.3,1
8.535,-10.18,-10.3,1
8.535,-10.18,-10.3,1
8.556,-10.18,-10.3,1
8.575,-10.3,-10.3,1
8.596,-10.18,-10.3,1
8.615,-10.3,-10.3,1
8.636,-10.18,-10.3,1
8.656,-10.3,-10.3,1
8.676,-10.3,-10.3,1
8.695,-10.3,-10.3,1
8.716,-10.3,-10.3,1
8.736,-10.18,-10.18,1
8.755,-9.57,-9.57,1
8.775,-8.96,-8.96,1
8.796,-8.47,-8.1,1
8.815,-7.98,-7.25,1
8.835,-7.25,-6.88,1
8.855,-6.51,-6.39,1
8.876,-6.15,-6.15,1
8.895,-5.54,-5.9,1
8.915,-5.17,-5.78,1
8.936,-4.92,-5.54,1
8.936,-4.8,-5.41,1
8.956,-4.68,-5.29,1
8.976,-4.68,-5.29,1
8.997,-4.68,-5.17,1
9.016,-4.68,-5.17,1
9.037,-4.56,-5.05,1
9.056,-4.19,-5.05,0
9.077,-4.07,-5.05,0
9.096,-4.07,-5.05,0
9.116,-3.95,-4.92,0
9.136,-4.07,-4.92,0
9.157,-4.19,-4.8,0
9.176,-4.19,-4.8,0
9.196,-4.19,-4.8,0
9.216,-4.07,-4.8,0
9.237,-3.95,-4.8,0
9.256,-3.95,-4.68,0
9.276,-3.95,-4.68,0
9.296,-3.95,-4.68,0
9.316,-4.07,-4.8,0
9.336,-4.19,-4.8,0
9.336,-4.19,-4.8,0
9.356,-3.82,-4.8,0
9.376,-3.82,-4.8,0
9.396,-3.82,-4.68,0
9.416,-3.82,-4.68,0
9.437,-3.82,-4.68,0
9.456,-3.95,-4.68,0
9.477,-3.95,-4.56,0
9.496,-4.07,-4.68,0
9.516,-3.82,-4.68,0
9.536,-3.82,-4.68,0
9.557,-3.82,-4.8,0
9.577,-3.82,-4.8,0
9.597,-3.82,-4.8,0
9.617,-3.82,-4.68,0
9.636,-3.82,-4.68,0
9.656,-3.82,-4.56,0
9.677,-3.7,-4.56,0
9.696,-3.58,-4.56,0
9.717,-3.58,-4.56,0
9.737,-3.58,-4.56,0
9.737,-3.7,-4.56,0
9.757,-4.19,-5.05,0
9.778,-5.54,-6.15,0
9.797,-6.27,-7.0,0
9.818,-6.88,-8.22,0
9.837,-7.37,-9.08,0
9.857,-8.35,-9.45,0
9.877,-9.08,-9.69,0
9.898,-9.45,-9.81,0
9.917,-9.57,-9.93,0
9.938,-9.69,-9.93,0
9.957,-9.93,-9.93,0
9.977,-9.93,-10.06,0
9.997,-10.06,-10.06,0
10.017,-10.06,-10.06,0
10.038,-10.06,-10.06,0
10.058,-10.06,-10.18,0
10.077,-10.06,-10.18,0
10.097,-10.18,-10.18,0
10.117,-10.3,-10.18,0
10.137,-10.3,-10.18,0
10.137,-10.3,-10.18,0
10.157,-10.18,-10.18,0
10.178,-10.18,-10.18,0
10.197,-10.18,-10.18,0
10.217,-10.3,-10.18,0
10.237,-10.18,-10.18,0
10.258,-10.18,-10.18,0
10.277,-10.18,-10.3,0
10.298,-10.18,-10.3,0
10.318,-10.06,-10.3,0
10.337,-10.06,-10.3,0
10.357,-10.18,-10.18,0
10.377,-10.3,-10.3,0
10.397,-10.3,-10.3,0
10.417,-10.18,-10.3,0
10.437,-10.3,-10.3,1
10.457,-10.18,-10.3,1
10.477,-10.18,-10.3,1
10.497,-10.18,-10.3,1
10.517,-10.3,-10.3,1
10.537,-10.3,-10.3,1
10.558,-10.3,-10.3,1
10.578,-10.18,-10.3,1
10.598,-10.3,-10.3,1
10.618,-10.3,-10.3,1
10.638,-10.3,-10.3,1
10.658,-10.3,-10.3,1
10.677,-10.3,-10.3,1
10.698,-10.3,-10.3,1
10.717,-9.93,-9.93,1
10.738,-9.32,-9.32,1
10.758,-8.71,-8.59,1
10.778,-8.22,-7.49,1
10.797,-7.61,-6.88,1
10.817,-6.76,-6.51,1
10.837,-6.27,-6.15,1
10.857,-5.78,-6.02,1
10.877,-5.17,-5.78,1
10.898,-4.92,-5.54,1
10.918,-4.8,-5.41,1
10.937,-4.68,-5.29,1
10.958,-4.56,-5.17,1
10.978,-4.56,-5.17,1
10.998,-4.68,-5.05,1
11.019,-4.56,-5.05,1
11.037,-4.19,-5.05,0
11.058,-4.07,-5.05,0
11.078,-3.95,-5.05,0
11.098,-3.95,-4.92,0
11.118,-4.07,-4.92,0
11.138,-4.07,-4.92,0
11.158,-4.19,-4.92,0
11.178,-4.19,-4.8,0
11.198,-3.95,-4.8,0
11.218,-3.95,-4.8,0
11.238,-3.95,-4.8,0
11.258,-3.95,-4.8,0
11.278,-3.95,-4.8,0
11.298,-4.07,-4.8,0
11.318,-4.19,-4.8,0
11.338,-3.95,-4.8,0
11.338,-3.7,-4.68,0
11.358,-3.7,-4.68,0
11.378,-3.82,-4.68,0
11.398,-3.82,-4.68,0
11.418,-3.95,-4.68,0
11.438,-4.07,-4.68,0
11.459,-4.07,-4.68,0
11.478,-3.95,-4.68,0
11.498,-3.82,-4.68,0
11.519,-3.82,-4.8,0
11.538,-3.82,-4.8,0
11.558,-3.82,-4.68,0
11.579,-3.82,-4.68,0
11.599,-3.95,-4.56,0
11.619,-3.82,-4.56,0
11.639,-3.7,-4.44,0
11.658,-3.7,-4.56,0
11.678,-3.7,-4.56,0
11.698,-3.7,-4.56,0
