Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.118,-7.61,-7.86,1
0.138,-7.61,-7.86,1
0.158,-7.49,-7.86,1
0.178,-7.49,-7.86,1
0.198,-7.49,-7.86,1
0.218,-7.49,-7.86,1
0.238,-7.61,-7.86,1
0.258,-7.49,-7.86,1
0.279,-7.49,-7.86,1
0.299,-7.61,-7.86,1
0.318,-7.49,-7.86,1
0.339,-7.49,-7.86,1
0.358,-7.61,-7.86,1
0.378,-7.61,-7.86,1
0.398,-7.49,-7.86,1
0.418,-7.49,-7.86,1
0.438,-7.49,-7.86,1
0.459,-7.49,-7.86,1
0.478,-7.61,-7.86,1
0.498,-7.49,-7.86,1
0.518,-7.49,-7.86,1
0.538,-7.61,-7.86,1
0.558,-7.49,-7.86,1
0.579,-7.61,-7.86,1
0.599,-7.49,-7.86,1
0.619,-7.49,-7.86,1
0.639,-7.61,-7.86,1
0.658,-7.49,-7.86,1
0.678,-7.49,-7.86,1
0.699,-7.61,-7.86,1
0.718,-7.49,-7.86,1
0.738,-7.49,-7.86,1
0.759,-7.61,-7.86,1
0.779,-7.61,-7.86,1
0.798,-7.49,-7.86,1
0.819,-7.61,-7.86,1
0.838,-7.49,-7.86,1
0.858,-7.61,-7.86,1
0.878,-7.49,-7.86,1
0.898,-7.49,-7.86,1
0.919,-7.49,-7.86,1
0.919,-7.49,-7.86,1
0.94,-7.49,-7.86,1
0.96,-7.61,-7.86,1
0.98,-7.49,-7.86,1
1.0,-7.61,-7.86,1
1.02,-7.61,-7.86,1
1.04,-7.49,-7.86,1
1.06,-7.49,-7.86,1
1.08,-7.49,-7.86,1
1.1,-7.49,-7.86,1
1.127,-7.49,-7.86,1
1.14,-7.49,-7.86,1
1.16,-7.61,-7.86,1
1.18,-7.61,-7.86,1
1.2,-7.49,-7.86,1
1.22,-7.49,-7.86,1
1.239,-7.61,-7.86,1
1.26,-7.49,-7.86,1
1.279,-7.49,-7.86,1
1.3,-7.61,-7.86,1
1.32,-7.61,-7.86,1
1.341,-7.61,-7.86,1
1.361,-7.49,-7.86,1
1.381,-7.49,-7.86,1
1.4,-7.61,-7.98,1
1.42,-7.49,-7.86,1
1.441,-7.61,-7.86,1
1.461,-7.61,-7.86,1
1.481,-7.49,-7.86,1
1.501,-7.61,-7.86,1
1.521,-7.49,-7.86,1
1.541,-7.49,-7.86,1
1.561,-7.49,-7.86,1
1.581,-7.49,-7.86,1
1.601,-7.49,-7.86,1
1.62,-7.49,-7.86,1
1.641,-7.49,-7.86,1
1.66,-7.61,-7.86,1
1.681,-7.49,-7.86,1
1.701,-7.49,-7.86,1
1.721,-7.61,-7.86,1
1.742,-7.61,-7.98,1
1.762,-7.61,-7.86,1
1.781,-7.49,-7.86,1
1.801,-7.49,-7.98,1
1.822,-7.49,-7.86,1
1.842,-7.49,-7.86,1
1.862,-7.49,-7.86,1
1.881,-7.61,-7.86,1
1.902,-7.49,-7.86,1
1.922,-7.61,-7.86,1
1.942,-7.49,-7.86,1
1.961,-7.49,-7.86,1
1.982,-7.61,-7.86,1
2.002,-7.61,-7.86,1
2.022,-7.49,-7.86,1
2.042,-7.49,-7.86,1
2.061,-7.61,-7.86,1
2.082,-7.49,-7.86,1
2.102,-7.61,-7.86,1
2.122,-7.61,-7.98,1
2.143,-7.61,-7.86,1
2.163,-7.49,-7.86,1
2.183,-7.61,-7.86,1
2.203,-7.49,-7.86,1
2.223,-7.49,-7.86,1
2.243,-7.61,-7.86,1
2.263,-7.49,-7.86,1
2.283,-7.49,-7.86,1
2.303,-7.49,-7.86,1
2.322,-7.49,-7.86,1
2.343,-7.61,-7.86,1
2.363,-7.49,-7.86,1
2.383,-7.49,-7.86,1
2.402,-7.61,-7.98,1
2.422,-7.61,-7.86,1
2.443,-7.49,-7.86,1
2.463,-7.61,-7.86,1
2.483,-7.61,-7.86,1
2.503,-7.49,-7.86,1
2.522,-7.61,-7.86,1
2.522,-7.61,-7.86,1
2.543,-7.49,-7.86,1
2.563,-7.49,-7.86,1
2.583,-7.61,-7.86,1
2.603,-7.49,-7.86,1
2.623,-7.49,-7.86,1
2.643,-7.61,-7.86,1
2.663,-7.49,-7.86,1
2.683,-7.49,-7.86,1
2.703,-7.49,-7.86,1
2.723,-7.49,-7.86,1
2.743,-7.49,-7.86,1
2.762,-7.49,-7.86,1
2.783,-7.49,-7.86,1
2.803,-7.61,-7.86,1
2.823,-7.49,-7.86,1
2.843,-7.61,-7.86,1
2.863,-7.49,-7.86,1
2.883,-7.61,-7.86,1
2.903,-7.61,-7.86,1
2.923,-7.49,-7.86,1
2.943,-7.49,-7.86,1
2.964,-7.61,-7.86,1
2.983,-7.61,-7.86,1
3.003,-7.49,-7.86,1
3.023,-7.49,-7.86,1
3.043,-7.61,-7.86,1
3.063,-7.61,-7.86,1
3.083,-7.49,-7.86,1
3.103,-7.61,-7.86,1
3.123,-7.49,-7.86,1
3.143,-7.49,-7.86,1
3.163,-7.61,-7.86,1
3.183,-7.49,-7.86,1
3.203,-7.49,-7.86,1
3.223,-7.49,-7.86,1
3.243,-7.49,-7.86,1
3.263,-7.49,-7.86,1
3.283,-7.49,-7.86,1
3.303,-7.49,-7.86,1
3.323,-7.61,-7.86,1
3.323,-7.49,-7.86,1
3.344,-7.61,-7.86,1
3.364,-7.49,-7.98,1
3.384,-7.49,-7.86,1
3.404,-7.49,-7.86,1
3.423,-7.61,-7.86,1
3.444,-7.61,-7.86,1
3.464,-7.49,-7.86,1
3.484,-7.49,-7.86,1
3.504,-7.61,-7.86,1
3.524,-7.49,-7.86,1
3.543,-7.61,-7.86,1
3.563,-7.49,-7.86,1
3.584,-7.49,-7.86,1
3.604,-7.61,-7.86,1
3.624,-7.49,-7.86,1
3.643,-7.61,-7.98,1
3.664,-7.49,-7.86,1
3.684,-7.61,-7.86,1
3.704,-7.49,-7.86,1
3.724,-7.61,-7.86,1
3.744,-7.49,-7.98,1
3.764,-7.61,-8.35,1
3.784,-7.49,-8.83,1
3.804,-7.49,-8.71,1
3.831,-7.61,-8.59,1
3.844,-7.49,-8.35,1
3.864,-7.49,-8.22,1
3.884,-7.61,-8.1,1
3.904,-7.61,-8.1,1
3.924,-7.61,-8.1,1
3.944,-7.49,-7.98,1
3.964,-7.49,-7.98,1
3.984,-7.61,-7.98,1
4.004,-7.49,-7.98,1
4.024,-7.61,-7.98,1
4.044,-7.49,-7.86,1
4.064,-7.49,-7.86,1
4.084,-7.61,-7.98,1
4.105,-7.49,-7.98,1
4.13,-7.49,-7.86,1
4.151,-7.49,-7.86,1
4.171,-7.49,-7.98,1
4.19,-7.49,-7.98,1
4.211,-7.49,-7.86,1
4.231,-7.61,-7.86,1
4.25,-7.61,-7.86,1
4.27,-7.61,-7.86,1
4.29,-7.61,-7.86,1
4.311,-7.61,-7.86,1
4.331,-7.61,-7.98,1
4.351,-7.49,-7.86,1
4.371,-7.49,-7.86,1
