Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.131,-7.49,-7.86,1
0.151,-7.61,-7.86,1
0.172,-7.61,-7.86,1
0.191,-7.61,-7.86,1
0.211,-7.61,-7.86,1
0.231,-7.49,-7.86,1
0.252,-7.61,-7.86,1
0.272,-7.61,-7.86,1
0.291,-7.49,-7.86,1
0.311,-7.49,-7.86,1
0.332,-7.49,-7.86,1
0.352,-7.61,-7.86,1
0.371,-7.49,-7.86,1
0.391,-7.61,-7.86,1
0.412,-7.61,-7.86,1
0.431,-7.61,-7.86,1
0.451,-7.49,-7.86,1
0.472,-7.61,-7.86,1
0.492,-7.61,-7.86,1
0.511,-7.49,-7.86,1
0.531,-7.49,-7.86,1
0.552,-7.49,-7.86,1
0.572,-7.61,-7.86,1
0.592,-7.49,-7.86,1
0.612,-7.49,-7.86,1
0.632,-7.49,-7.86,1
0.652,-7.49,-7.86,1
0.672,-7.61,-7.86,1
0.692,-7.49,-7.86,1
0.712,-7.49,-7.86,1
0.732,-7.61,-7.86,1
0.752,-7.49,-7.86,1
0.772,-7.49,-7.86,1
0.792,-7.61,-7.86,1
0.812,-7.49,-7.98,1
0.832,-7.49,-7.86,1
0.852,-7.49,-7.86,1
0.872,-7.49,-7.86,1
0.892,-7.49,-7.86,1
0.912,-7.49,-7.86,1
0.931,-7.49,-7.86,1
0.931,-7.49,-7.86,1
0.952,-7.49,-7.86,1
0.972,-7.49,-7.86,1
0.992,-7.49,-7.86,1
1.012,-7.61,-7.86,1
1.032,-7.61,-7.98,1
1.052,-7.61,-7.98,1
1.072,-7.61,-7.86,1
1.092,-7.61,-7.86,1
1.112,-7.61,-7.86,1
1.132,-7.49,-7.86,1
1.152,-7.61,-7.86,1
1.172,-7.61,-7.86,1
1.192,-7.61,-7.86,1
1.212,-7.49,-7.86,1
1.232,-7.49,-7.86,1
1.252,-7.49,-7.86,1
1.272,-7.49,-7.86,1
1.292,-7.49,-7.86,1
1.313,-7.61,-7.86,1
1.332,-7.61,-7.86,1
1.353,-7.61,-7.86,1
1.373,-7.49,-7.86,1
1.393,-7.61,-7.86,1
1.413,-7.61,-7.86,1
1.433,-7.61,-7.86,1
1.452,-7.61,-7.86,1
1.473,-7.49,-7.86,1
1.492,-7.49,-7.86,1
1.512,-7.49,-7.86,1
1.533,-7.61,-7.86,1
1.553,-7.61,-7.86,1
1.573,-7.49,-7.86,1
1.593,-7.49,-7.86,1
1.613,-7.61,-7.86,1
1.632,-7.61,-7.86,1
1.652,-7.49,-7.86,1
1.672,-7.61,-7.86,1
1.693,-7.61,-7.86,1
1.712,-7.49,-7.86,1
1.733,-7.61,-7.86,1
1.753,-7.61,-7.86,1
1.773,-7.49,-7.86,1
1.793,-7.61,-7.86,1
1.814,-7.61,-7.86,1
1.833,-7.49,-7.86,1
1.853,-7.61,-7.86,1
1.873,-7.49,-7.86,1
1.894,-7.49,-7.86,1
1.913,-7.61,-7.86,1
1.934,-7.49,-7.86,1
1.953,-7.49,-7.86,1
1.973,-7.61,-7.86,1
1.994,-7.49,-7.86,1
2.014,-7.49,-7.86,1
2.034,-7.61,-7.86,1
2.054,-7.49,-7.86,1
2.073,-7.61,-7.86,1
2.094,-7.61,-7.86,1
2.113,-7.61,-7.86,1
2.133,-7.49,-7.86,1
