Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.193,-7.61,-7.86,1
0.213,-7.61,-7.98,1
0.233,-7.61,-7.86,1
0.253,-7.61,-7.86,1
0.273,-7.61,-7.86,1
0.293,-7.61,-7.86,1
0.313,-7.61,-7.86,1
0.333,-7.61,-7.86,1
0.353,-7.61,-7.98,1
0.373,-7.61,-7.86,1
0.393,-7.61,-7.86,1
0.413,-7.61,-7.86,1
0.433,-7.61,-7.86,1
0.453,-7.49,-7.86,1
0.473,-7.49,-7.86,1
0.493,-7.61,-7.86,1
0.514,-7.49,-7.86,1
0.534,-7.61,-7.86,1
0.553,-7.61,-7.86,1
0.573,-7.61,-7.86,1
0.593,-7.61,-7.86,1
0.614,-7.61,-7.86,1
0.634,-7.61,-7.86,1
0.653,-7.61,-7.86,1
0.674,-7.61,-7.86,1
0.694,-7.61,-7.86,1
0.714,-7.61,-7.86,1
0.734,-7.61,-7.86,1
0.754,-7.61,-7.86,1
0.773,-7.61,-7.86,1
0.793,-7.61,-7.86,1
0.813,-7.61,-7.86,1
0.834,-7.61,-7.98,1
0.854,-7.49,-7.86,1
0.874,-7.61,-7.86,1
0.894,-7.61,-7.86,1
0.914,-7.61,-7.86,1
0.934,-7.61,-7.86,1
0.954,-7.61,-7.86,1
0.974,-7.61,-7.86,1
0.994,-7.49,-7.98,1
0.995,-7.61,-7.86,1
1.016,-7.61,-7.86,1
1.036,-7.49,-7.86,1
1.056,-7.61,-7.86,1
1.076,-7.61,-7.86,1
1.096,-7.49,-7.86,1
1.115,-7.61,-7.86,1
1.136,-7.61,-7.86,1
1.156,-7.49,-7.86,1
1.175,-7.61,-7.98,1
1.196,-7.49,-7.86,1
1.215,-7.61,-7.86,1
1.236,-7.49,-7.86,1
1.256,-7.61,-7.86,1
1.275,-7.49,-7.86,1
1.296,-7.49,-7.86,1
1.316,-7.61,-7.86,1
1.336,-7.49,-7.86,1
1.357,-7.49,-7.86,1
1.376,-7.61,-7.86,1
1.396,-7.61,-7.86,1
1.416,-7.61,-7.86,1
1.437,-7.61,-7.86,1
1.456,-7.61,-7.86,1
1.477,-7.61,-7.98,1
1.497,-7.61,-7.86,1
1.516,-7.61,-7.86,1
1.537,-7.61,-7.86,1
1.557,-7.61,-7.98,1
1.576,-7.61,-7.98,1
1.597,-7.61,-7.86,1
1.617,-7.61,-7.86,1
1.637,-7.61,-7.86,1
1.657,-7.61,-7.98,1
1.676,-7.61,-7.98,1
1.697,-7.61,-7.86,1
1.717,-7.61,-7.86,1
1.737,-7.61,-7.86,1
1.756,-7.49,-7.86,1
1.776,-7.61,-7.86,1
1.796,-7.49,-7.86,1
1.797,-7.61,-7.86,1
1.818,-7.61,-7.86,1
1.838,-7.61,-7.98,1
1.858,-7.61,-7.98,1
1.878,-7.61,-7.86,1
1.898,-7.61,-7.86,1
1.917,-7.61,-7.86,1
1.937,-7.61,-7.86,1
1.958,-7.61,-7.86,1
1.978,-7.61,-7.86,1
1.997,-7.61,-7.86,1
2.019,-7.61,-7.86,1
2.038,-7.61,-7.98,1
2.058,-7.61,-7.86,1
2.078,-7.49,-7.98,1
2.098,-7.61,-7.86,1
2.117,-7.61,-7.98,1
2.138,-7.61,-7.86,1
2.157,-7.61,-7.86,1
2.178,-7.61,-7.98,1
2.198,-7.61,-7.86,1
2.219,-7.49,-7.86,1
2.238,-7.61,-7.86,1
2.259,-7.49,-7.86,1
2.278,-7.49,-7.86,1
2.299,-7.61,-7.86,1
2.319,-7.61,-7.86,1
2.339,-7.61,-7.86,1
2.358,-7.61,-7.86,1
2.378,-7.61,-7.98,1
2.398,-7.61,-7.86,1
2.419,-7.61,-7.86,1
2.439,-7.49,-7.86,1
2.458,-7.61,-7.86,1
2.479,-7.61,-7.86,1
2.498,-7.49,-7.98,1
2.518,-7.61,-7.86,1
2.538,-7.61,-7.86,1
2.558,-7.61,-7.86,1
2.578,-7.61,-7.98,1
2.599,-7.61,-7.86,1
2.599,-7.61,-7.98,1
2.62,-7.61,-7.86,1
2.639,-7.61,-7.86,1
2.66,-7.61,-7.86,1
2.68,-7.61,-7.86,1
2.699,-7.61,-7.86,1
2.72,-7.61,-7.98,1
2.739,-7.61,-7.86,1
2.76,-7.61,-7.86,1
2.78,-7.61,-7.86,1
2.8,-7.61,-7.98,1
2.82,-7.49,-7.86,1
2.84,-7.61,-7.86,1
2.86,-7.49,-7.86,1
2.88,-7.49,-7.86,1
2.899,-7.61,-7.86,1
2.92,-7.61,-7.86,1
2.939,-7.61,-7.86,1
2.96,-7.49,-7.98,1
2.98,-7.61,-7.86,1
3.0,-7.61,-7.86,1
3.02,-7.61,-7.98,1
3.04,-7.49,-7.86,1
3.06,-7.61,-7.86,1
3.08,-7.61,-7.86,1
3.1,-7.61,-7.86,1
3.12,-7.49,-7.98,1
3.14,-7.49,-7.86,1
3.16,-7.61,-7.86,1
3.18,-7.49,-7.86,1
3.201,-7.49,-7.86,1
3.22,-7.61,-7.86,1
3.24,-7.61,-7.86,1
3.26,-7.61,-7.86,1
3.28,-7.49,-7.86,1
3.3,-7.61,-7.86,1
3.321,-7.61,-7.86,1
3.34,-7.61,-7.98,1
3.36,-7.61,-7.86,1
3.38,-7.49,-7.86,1
3.4,-7.61,-7.98,1
3.4,-7.61,-7.98,1
3.42,-7.61,-7.98,1
3.441,-7.61,-7.98,1
3.461,-7.61,-7.86,1
3.48,-7.49,-7.98,1
3.501,-7.49,-7.86,1
3.521,-7.49,-7.86,1
3.54,-7.49,-7.86,1
3.56,-7.49,-7.86,1
3.581,-7.49,-7.86,1
3.6,-7.49,-7.98,1
3.62,-7.61,-7.98,1
3.64,-7.49,-7.86,1
3.66,-7.61,-7.86,1
3.68,-7.49,-7.86,1
3.7,-7.61,-7.86,1
3.72,-7.49,-7.86,1
3.741,-7.61,-7.98,1
3.76,-7.61,-7.86,1
3.781,-7.61,-7.98,1
3.8,-7.61,-8.47,1
3.821,-7.61,-8.71,1
3.841,-7.61,-8.96,1
3.861,-7.61,-8.96,1
3.881,-7.49,-8.71,1
3.901,-7.61,-8.47,1
3.922,-7.61,-8.35,1
3.941,-7.61,-8.22,1
3.961,-7.61,-8.1,1
3.981,-7.61,-8.1,1
4.001,-7.61,-7.98,1
4.022,-7.49,-7.98,1
4.041,-7.49,-7.98,1
4.061,-7.49,-7.98,1
4.081,-7.61,-7.98,1
4.101,-7.49,-7.98,1
4.122,-7.61,-7.98,1
4.16,-7.61,-7.98,1
4.161,-7.61,-7.86,1
4.184,-7.49,-7.98,1
4.205,-7.49,-7.86,1
4.226,-7.61,-7.86,1
4.246,-7.61,-7.98,1
4.266,-7.49,-7.86,1
4.286,-7.49,-7.86,1
4.305,-7.61,-7.86,1
4.326,-7.61,-7.98,1
4.346,-7.61,-7.98,1
4.366,-7.61,-7.98,1
4.386,-7.61,-7.98,1
4.405,-7.61,-7.98,1
4.426,-7.49,-7.86,1
4.446,-7.61,-7.86,1
4.466,-7.61,-7.86,1
4.486,-7.61,-7.86,1
4.506,-7.61,-7.98,1
4.526,-7.61,-7.86,1
4.545,-7.61,-7.98,1
4.566,-7.61,-7.98,1
4.586,-7.61,-7.86,1
4.606,-7.61,-7.86,1
4.627,-7.61,-7.98,1
4.646,-7.49,-7.98,1
4.667,-7.61,-7.86,1
4.687,-7.61,-7.98,1
4.707,-7.61,-7.98,1
4.727,-7.49,-7.86,1
4.747,-7.61,-7.86,1
4.766,-7.61,-7.86,1
4.787,-7.37,-7.73,1
4.807,-7.25,-7.0,1
4.826,-5.78,-5.9,1
4.846,-4.8,-5.29,1
4.866,-4.07,-4.56,1
4.886,-3.21,-4.07,1
4.906,-2.72,-3.7,1
4.926,-2.24,-3.34,1
4.946,-2.24,-2.97,1
4.966,-1.99,-2.72,1
4.986,-1.5,-2.6,0
5.007,-1.38,-2.6,0
5.007,-1.26,-2.48,0
5.027,-1.38,-2.24,0
5.047,-1.01,-2.11,0
5.067,-0.77,-1.99,0
5.087,-0.65,-1.87,0
5.107,-0.53,-1.87,0
5.127,-0.89,-1.87,0
5.147,-0.77,-1.87,0
5.167,-0.4,-1.75,0
5.187,-0.4,-1.63,0
5.207,-0.4,-1.63,0
5.227,-0.77,-1.5,0
5.247,-0.28,-1.63,0
5.267,-0.28,-1.75,0
5.287,-0.4,-1.63,0
5.307,-0.4,-1.63,0
5.327,-0.65,-1.5,0
5.348,-0.28,-1.38,0
5.367,-0.16,-1.38,0
5.387,-0.4,-1.63,0
5.407,-2.24,-3.58,0
5.427,-4.31,-5.9,0
5.448,-5.78,-8.47,0
5.468,-7.98,-9.69,0
5.487,-9.45,-10.3,0
5.507,-10.18,-10.67,0
5.527,-10.79,-10.79,0
5.548,-10.91,-10.91,0
5.567,-11.03,-11.03,0
5.587,-11.16,-11.16,0
5.607,-11.16,-11.16,0
5.628,-11.28,-11.16,0
5.648,-11.28,-11.16,0
5.667,-11.28,-11.16,0
5.688,-11.28,-11.28,0
5.707,-11.4,-11.28,0
5.727,-11.4,-11.28,0
5.748,-11.4,-11.28,0
5.767,-11.4,-11.28,0
5.787,-11.4,-11.28,0
5.807,-11.4,-11.28,0
5.828,-11.4,-11.4,1
5.848,-11.52,-11.4,1
5.868,-11.4,-11.4,1
5.888,-11.4,-11.4,1
5.909,-11.52,-11.4,1
5.928,-11.4,-11.28,1
5.949,-11.4,-11.4,1
5.968,-11.4,-11.4,1
5.988,-11.4,-11.28,1
6.008,-11.03,-10.91,1
6.028,-10.42,-9.81,1
6.048,-9.45,-8.1,1
6.068,-7.73,-6.88,1
6.088,-6.27,-5.9,1
6.108,-5.05,-5.17,1
6.128,-4.19,-4.68,1
6.148,-3.58,-4.19,1
6.168,-3.34,-3.7,1
6.188,-2.97,-3.46,1
6.208,-2.36,-3.21,0
6.208,-2.24,-3.09,0
6.229,-1.87,-2.85,0
6.248,-1.87,-2.72,0
6.269,-1.5,-2.48,0
6.289,-1.26,-2.36,0
6.309,-1.14,-2.24,0
6.328,-1.01,-2.11,0
6.349,-1.26,-2.11,0
6.369,-1.14,-2.11,0
6.389,-0.89,-1.99,0
6.408,-0.53,-1.87,0
6.429,-0.65,-1.75,0
6.449,-0.89,-1.75,0
6.469,-0.65,-1.75,0
6.488,-0.53,-1.87,0
6.509,-0.53,-1.87,0
6.529,-0.53,-1.75,0
6.549,-0.77,-1.63,0
6.569,-0.53,-1.5,0
6.588,-0.28,-1.5,0
6.609,-0.4,-1.75,0
6.629,-2.36,-3.58,0
6.649,-4.31,-5.54,0
6.669,-5.78,-8.22,0
6.69,-7.98,-9.57,0
6.71,-9.57,-10.3,0
6.73,-10.18,-10.67,0
6.749,-10.79,-10.79,0
6.77,-10.91,-10.91,0
6.789,-11.16,-11.03,0
6.809,-11.16,-11.16,0
6.83,-11.28,-11.16,0
6.85,-11.28,-11.16,0
6.869,-11.28,-11.16,0
6.889,-11.28,-11.16,0
6.91,-11.28,-11.28,0
6.929,-11.4,-11.28,0
6.95,-11.28,-11.28,0
6.97,-11.4,-11.28,0
6.99,-11.4,-11.28,0
7.01,-11.4,-11.4,0
7.031,-11.4,-11.4,1
7.05,-11.4,-11.4,1
7.07,-11.4,-11.28,1
7.09,-11.4,-11.4,1
7.11,-11.4,-11.4,1
7.13,-11.4,-11.4,1
7.15,-11.52,-11.4,1
7.171,-11.52,-11.4,1
7.19,-11.52,-11.4,1
7.21,-11.4,-11.28,1
7.23,-11.03,-10.91,1
7.25,-10.42,-9.81,1
7.27,-9.45,-8.22,1
7.29,-7.73,-6.88,1
7.31,-6.39,-5.9,1
7.33,-5.17,-5.29,1
7.35,-4.31,-4.68,1
7.393,-3.58,-4.19,1
7.398,-3.46,-3.82,1
7.41,-2.97,-3.46,1
7.431,-2.6,-3.21,0
7.45,-2.24,-3.09,0
7.47,-1.75,-2.85,0
7.49,-1.75,-2.72,0
7.511,-1.5,-2.48,0
7.53,-1.26,-2.36,0
7.55,-1.14,-2.24,0
7.571,-0.89,-2.11,0
7.59,-1.14,-2.11,0
7.611,-1.14,-2.11,0
7.63,-0.89,-2.11,0
7.65,-0.53,-1.99,0
7.67,-0.53,-1.87,0
7.69,-0.77,-1.75,0
7.71,-0.77,-1.87,0
7.731,-0.53,-1.87,0
7.75,-0.4,-1.87,0
7.77,-0.4,-1.87,0
7.79,-0.53,-1.75,0
7.81,-0.53,-1.63,0
7.81,-0.4,-1.5,0
7.831,-0.28,-1.75,0
7.851,-2.24,-3.58,0
7.872,-4.19,-5.54,0
7.89,-5.66,-8.1,0
7.911,-7.86,-9.69,0
7.933,-9.32,-10.3,0
7.952,-10.18,-10.54,0
7.971,-10.67,-10.91,0
7.99,-10.91,-10.91,0
8.01,-11.03,-11.03,0
8.032,-11.16,-11.16,0
8.05,-11.28,-11.16,0
8.07,-11.28,-11.28,0
8.097,-11.28,-11.28,0
8.113,-11.28,-11.28,0
8.13,-11.28,-11.28,0
8.151,-11.4,-11.28,0
8.17,-11.28,-11.28,0
8.195,-11.4,-11.28,0
8.212,-11.4,-11.4,0
8.233,-11.4,-11.4,0
8.253,-11.4,-11.4,0
8.278,-11.4,-11.4,1
8.292,-11.4,-11.4,1
8.312,-11.52,-11.4,1
8.336,-11.4,-11.4,1
8.352,-11.4,-11.4,1
8.379,-11.4,-11.4,1
8.395,-11.52,-11.4,1
8.417,-11.4,-11.4,1
8.433,-11.4,-11.4,1
8.453,-11.03,-10.91,1
8.472,-10.42,-9.81,1
8.493,-9.45,-8.22,1
8.515,-7.73,-7.0,1
8.533,-6.39,-6.02,1
8.553,-5.17,-5.29,1
8.574,-4.31,-4.68,1
8.598,-3.58,-4.19,1
8.615,-3.34,-3.82,1
8.636,-2.97,-3.46,1
8.656,-2.48,-3.34,0
8.68,-2.24,-3.21,0
8.695,-1.75,-2.85,0
8.716,-1.75,-2.72,0
8.736,-1.5,-2.36,0
8.755,-1.26,-2.36,0
8.782,-1.01,-2.24,0
8.798,-0.89,-2.24,0
8.815,-1.14,-2.24,0
8.84,-1.01,-2.11,0
8.855,-0.77,-1.99,0
8.88,-0.53,-1.87,0
8.896,-0.4,-1.75,0
8.916,-0.65,-1.75,0
8.937,-0.65,-1.87,0
8.959,-0.65,-1.87,0
8.978,-0.53,-1.75,0
8.996,-0.4,-1.75,0
9.017,-0.53,-1.63,0
9.017,-0.4,-1.63,0
9.037,-0.28,-1.5,0
9.06,-0.4,-1.75,0
9.077,-2.24,-3.46,0
9.099,-4.19,-5.41,0
9.117,-5.66,-7.98,0
9.142,-7.98,-9.69,0
9.158,-9.45,-10.3,0
9.182,-10.18,-10.67,0
9.199,-10.79,-10.91,0
9.218,-10.91,-10.91,0
9.238,-11.03,-11.03,0
9.257,-11.16,-11.16,0
9.281,-11.28,-11.16,0
9.298,-11.28,-11.28,0
9.318,-11.4,-11.28,0
9.337,-11.4,-11.28,0
9.362,-11.4,-11.28,0
9.378,-11.4,-11.28,0
9.403,-11.4,-11.28,0
9.418,-11.4,-11.28,0
9.418,-11.4,-11.28,0
9.444,-11.4,-11.28,0
9.46,-11.4,-11.4,0
9.483,-11.4,-11.4,1
9.5,-11.4,-11.4,1
9.52,-11.4,-11.28,1
9.542,-11.4,-11.4,1
9.559,-11.4,-11.4,1
9.583,-11.52,-11.4,1
9.599,-11.4,-11.4,1
9.624,-11.52,-11.4,1
9.64,-11.4,-11.28,1
9.664,-10.91,-10.79,1
9.681,-10.18,-9.57,1
9.7,-9.08,-7.86,1
9.721,-7.25,-6.63,1
9.739,-5.66,-5.66,1
9.763,-4.8,-5.05,1
9.78,-3.95,-4.44,1
9.799,-3.46,-3.95,1
9.818,-3.21,-3.58,1
9.839,-2.6,-3.34,1
9.859,-2.36,-3.09,0
9.879,-1.87,-2.97,0
9.899,-1.87,-2.72,0
9.919,-1.5,-2.48,0
9.939,-1.26,-2.36,0
9.958,-1.26,-2.11,0
9.979,-0.89,-2.24,0
9.999,-1.14,-2.24,0
10.019,-1.14,-2.11,0
10.039,-0.89,-1.99,0
10.059,-0.65,-1.87,0
10.079,-0.65,-1.87,0
10.099,-0.77,-1.87,0
10.119,-0.65,-1.87,0
10.139,-0.65,-1.75,0
10.159,-0.4,-1.75,0
10.179,-0.65,-1.75,0
10.199,-0.53,-1.5,0
10.219,-0.4,-1.63,0
10.24,-0.4,-1.5,0
10.259,-1.63,-2.97,0
10.279,-3.7,-4.92,0
10.299,-5.29,-7.86,0
10.319,-7.49,-9.57,0
10.339,-9.32,-10.18,0
10.36,-10.18,-10.67,0
10.379,-10.79,-10.79,0
10.399,-10.91,-11.03,0
10.419,-11.16,-11.16,0
10.439,-11.16,-11.28,0
10.459,-11.28,-11.28,0
10.479,-11.28,-11.16,0
10.499,-11.4,-11.28,0
10.519,-11.28,-11.28,0
10.54,-11.28,-11.28,0
10.559,-11.28,-11.28,0
10.579,-11.4,-11.28,0
10.599,-11.4,-11.28,0
10.619,-11.4,-11.4,0
10.619,-11.4,-11.4,0
10.64,-11.4,-11.4,1
10.66,-11.4,-11.4,1
10.692,-11.4,-11.4,1
10.702,-11.4,-11.4,1
10.72,-11.4,-11.4,1
10.74,-11.4,-11.4,1
10.76,-11.52,-11.4,1
10.78,-11.52,-11.4,1
10.8,-11.4,-11.28,1
10.82,-11.03,-10.91,1
10.84,-10.3,-9.81,1
10.86,-9.32,-7.98,1
10.88,-7.49,-6.76,1
10.9,-5.9,-5.9,1
10.92,-4.92,-5.17,1
10.94,-4.19,-4.56,1
10.96,-3.46,-4.07,1
10.98,-3.21,-3.7,1
11.0,-2.6,-3.46,1
11.02,-2.36,-3.09,0
11.02,-1.99,-2.97,0
11.041,-1.87,-2.72,0
11.06,-1.63,-2.48,0
11.08,-1.14,-2.48,0
