0,0.017647
0.01,0.017647
0.02,0.019291
0.03,0.017976
0.04,0.018305
0.05,0.018962
0.06,0.018962
0.07,0.018633
0.08,0.017647
0.09,0.018305
0.1,0.019291
0.11,0.018633
0.12,0.018305
0.13,0.018633
0.14,0.019291
0.15,0.017976
0.16,0.018633
0.17,0.017976
0.18,0.018962
0.19,0.018305
0.2,0.018962
0.21,0.018305
0.22,0.018633
0.23,0.017647
0.24,0.018962
0.25,0.018633
0.26,0.018633
0.27,0.018633
0.28,0.018305
0.29,0.018962
0.3,0.017976
0.31,0.018962
0.32,0.017976
0.33,0.018633
0.34,0.018305
0.35,0.018962
0.36,0.019291
0.37,0.018305
0.38,0.018633
0.39,0.017319
0.4,0.018633
0.41,0.018305
0.42,0.018962
0.43,0.018305
0.44,0.018962
0.45,0.018633
0.46,0.018633
0.47,0.017976
0.48,0.018305
0.49,0.017976
0.5,0.019619
0.51,0.017976
0.52,0.018305
0.53,0.018633
0.54,0.018305
0.55,0.018633
0.56,0.021591
0.57,0.017976
0.58,0.016661
0.59,0.017319
0.6,0.017976
0.61,0.018962
0.62,0.017647
0.63,0.020605
0.64,0.017976
0.65,0.017976
0.66,0.018962
0.67,0.018305
0.68,0.017976
0.69,0.018305
0.7,0.017319
0.71,0.017647
0.72,0.019619
0.73,0.019291
0.74,0.017319
0.75,0.017647
0.76,0.018962
0.77,0.018305
0.78,0.018305
0.79,0.015675
0.8,0.019619
0.81,0.018633
0.82,0.017976
0.83,0.019291
0.84,0.018633
0.85,0.01699
0.86,0.018962
0.87,0.017976
0.88,0.018305
0.89,0.017319
0.9,0.017319
0.91,0.018962
0.92,0.018962
0.93,0.018305
0.94,0.018633
0.95,0.01699
0.96,0.017976
0.97,0.017976
0.98,0.018633
0.99,0.017647
1,0.017647
1.01,0.018305
1.02,0.018633
1.03,0.018633
1.04,0.018305
1.05,0.017647
1.06,0.017319
1.07,0.017647
1.08,0.018305
1.09,0.019291
1.1,0.017647
1.11,0.018305
1.12,0.018633
1.13,0.017976
1.14,0.018962
1.15,0.018305
1.16,0.018305
1.17,0.017319
1.18,0.017647
1.19,0.018305
1.2,0.018962
1.21,0.018633
1.22,0.018633
1.23,0.018633
1.24,0.017647
1.25,0.018305
1.26,0.018305
1.27,0.018305
1.28,0.018633
