Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.11,-7.61,-7.86,1
0.13,-7.61,-7.86,1
0.15,-7.61,-7.86,1
0.17,-7.61,-7.86,1
0.19,-7.49,-7.86,1
0.21,-7.61,-7.86,1
0.23,-7.61,-7.98,1
0.25,-7.49,-7.98,1
0.27,-7.49,-7.86,1
0.29,-7.49,-7.86,1
0.31,-7.49,-7.86,1
0.33,-7.49,-7.86,1
0.35,-7.61,-7.86,1
0.37,-7.49,-7.86,1
0.39,-7.49,-7.86,1
0.41,-7.61,-7.86,1
0.43,-7.49,-7.86,1
0.45,-7.49,-7.86,1
0.47,-7.49,-7.86,1
0.49,-7.49,-7.86,1
0.51,-7.49,-7.86,1
0.53,-7.49,-7.86,1
0.55,-7.61,-7.86,1
0.57,-7.49,-7.86,1
0.59,-7.49,-7.86,1
0.61,-7.49,-7.86,1
0.63,-7.49,-7.86,1
0.65,-7.61,-7.86,1
0.67,-7.49,-7.86,1
0.69,-7.49,-7.86,1
0.71,-7.61,-7.86,1
0.73,-7.49,-7.98,1
0.75,-7.49,-7.86,1
0.77,-7.49,-7.86,1
0.79,-7.49,-7.86,1
0.81,-7.49,-7.98,1
0.83,-7.49,-7.86,1
0.85,-7.49,-7.86,1
0.87,-7.49,-7.86,1
0.89,-7.61,-7.86,1
0.911,-7.61,-7.86,1
0.931,-7.49,-7.86,1
0.951,-7.49,-7.86,1
0.971,-7.49,-7.86,1
0.991,-7.49,-7.86,1
1.011,-7.61,-7.98,1
1.031,-7.49,-7.86,1
1.051,-7.49,-7.86,1
1.071,-7.61,-7.86,1
1.091,-7.61,-7.86,1
1.111,-7.61,-7.86,1
1.131,-7.61,-7.86,1
1.151,-7.61,-7.86,1
1.171,-7.61,-7.98,1
1.191,-7.61,-7.86,1
1.211,-7.61,-7.98,1
1.231,-7.61,-7.86,1
1.251,-7.49,-7.86,1
1.271,-7.61,-7.86,1
1.291,-7.61,-7.98,1
1.312,-7.61,-7.98,1
1.332,-7.61,-7.86,1
1.352,-7.49,-7.86,1
1.372,-7.61,-7.86,1
1.392,-7.61,-7.86,1
1.412,-7.61,-7.86,1
1.432,-7.49,-7.98,1
1.452,-7.61,-7.98,1
1.472,-7.49,-7.86,1
1.492,-7.61,-7.98,1
1.512,-7.61,-7.86,1
1.532,-7.49,-7.86,1
1.552,-7.61,-7.86,1
1.572,-7.61,-7.86,1
1.592,-7.61,-7.86,1
1.612,-7.61,-7.86,1
1.632,-7.61,-7.86,1
1.652,-7.61,-7.86,1
