Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.134,-7.61,-7.86,1
0.154,-7.61,-7.86,1
0.174,-7.61,-7.86,1
0.195,-7.61,-7.86,1
0.214,-7.61,-7.86,1
0.234,-7.49,-7.86,1
0.255,-7.61,-7.86,1
0.274,-7.61,-7.98,1
0.294,-7.49,-7.86,1
0.315,-7.61,-7.98,1
0.334,-7.61,-7.98,1
0.355,-7.61,-7.86,1
0.374,-7.61,-7.86,1
0.394,-7.61,-7.86,1
0.415,-7.61,-7.86,1
0.435,-7.61,-7.98,1
0.454,-7.61,-7.86,1
0.475,-7.61,-7.86,1
0.494,-7.61,-7.86,1
0.514,-7.61,-7.86,1
0.534,-7.61,-7.86,1
0.554,-7.49,-7.86,1
0.574,-7.61,-7.98,1
0.595,-7.61,-7.86,1
0.615,-7.61,-7.86,1
0.635,-7.61,-7.98,1
0.655,-7.61,-7.86,1
0.675,-7.61,-7.86,1
0.695,-7.61,-7.86,1
0.714,-7.61,-7.86,1
0.734,-7.49,-7.98,1
0.754,-7.61,-7.86,1
0.775,-7.49,-7.86,1
0.795,-7.49,-7.86,1
0.815,-7.61,-7.86,1
0.834,-7.61,-7.86,1
0.855,-7.49,-7.86,1
0.874,-7.49,-7.86,1
0.894,-7.49,-7.86,1
0.915,-7.49,-7.98,1
0.935,-7.61,-7.86,1
0.956,-7.49,-7.86,1
0.975,-7.49,-7.98,1
0.996,-7.49,-7.86,1
1.015,-7.49,-7.86,1
1.036,-7.49,-7.86,1
1.056,-7.49,-7.86,1
1.075,-7.61,-7.86,1
1.096,-7.61,-7.86,1
1.116,-7.61,-7.86,1
1.135,-7.61,-7.86,1
1.155,-7.49,-7.86,1
1.175,-7.61,-7.98,1
1.195,-7.61,-7.86,1
1.216,-7.61,-7.86,1
1.236,-7.61,-7.86,1
1.255,-7.49,-7.86,1
1.276,-7.61,-7.86,1
1.295,-7.61,-7.86,1
1.315,-7.61,-7.98,1
1.336,-7.61,-7.86,1
1.356,-7.49,-7.98,1
1.376,-7.49,-7.98,1
1.396,-7.61,-7.98,1
1.416,-7.61,-7.98,1
1.436,-7.49,-7.98,1
1.456,-7.61,-7.98,1
1.476,-7.61,-7.86,1
1.496,-7.61,-7.86,1
1.517,-7.61,-7.98,1
1.536,-7.49,-7.86,1
1.556,-7.61,-7.86,1
1.576,-7.61,-7.86,1
1.596,-7.61,-7.86,1
1.616,-7.61,-7.86,1
1.636,-7.61,-7.86,1
1.657,-7.61,-7.86,1
1.676,-7.49,-7.86,1
1.696,-7.61,-7.86,1
1.716,-7.49,-7.86,1
1.736,-7.49,-7.86,1
1.736,-7.61,-7.86,1
1.757,-7.61,-7.86,1
1.777,-7.61,-7.86,1
1.797,-7.61,-7.86,1
1.817,-7.61,-7.86,1
1.837,-7.49,-7.86,1
1.857,-7.61,-7.86,1
1.878,-7.61,-7.86,1
1.897,-7.61,-7.86,1
1.917,-7.49,-7.86,1
1.937,-7.61,-7.86,1
1.957,-7.49,-7.86,1
1.977,-7.49,-7.86,1
1.997,-7.61,-7.86,1
2.017,-7.49,-7.86,1
2.037,-7.61,-7.86,1
2.057,-7.49,-7.86,1
2.077,-7.49,-7.86,1
2.097,-7.61,-7.86,1
2.117,-7.49,-7.86,1
2.137,-7.49,-7.98,1
2.137,-7.49,-7.86,1
2.158,-7.61,-7.86,1
2.178,-7.49,-7.86,1
2.198,-7.61,-7.86,1
2.218,-7.49,-7.86,1
2.237,-7.61,-7.86,1
2.257,-7.49,-7.86,1
2.277,-7.61,-7.86,1
2.298,-7.61,-7.98,1
2.318,-7.61,-7.86,1
2.338,-7.61,-7.86,1
2.358,-7.61,-7.86,1
2.378,-7.61,-7.86,1
2.398,-7.61,-7.86,1
2.418,-7.61,-7.86,1
2.438,-7.49,-7.98,1
2.458,-7.61,-7.86,1
2.478,-7.61,-7.86,1
2.498,-7.61,-7.98,1
2.518,-7.49,-7.86,1
2.538,-7.61,-7.86,1
2.559,-7.61,-7.86,1
2.578,-7.49,-7.86,1
2.599,-7.61,-7.86,1
2.619,-7.49,-7.86,1
2.639,-7.49,-7.86,1
2.659,-7.49,-7.86,1
2.679,-7.61,-7.86,1
2.699,-7.61,-7.98,1
2.719,-7.49,-7.86,1
2.738,-7.61,-7.86,1
2.759,-7.61,-7.98,1
2.779,-7.49,-7.86,1
2.799,-7.49,-7.86,1
2.819,-7.61,-7.86,1
2.839,-7.61,-7.86,1
2.858,-7.49,-7.86,1
2.878,-7.61,-7.98,1
2.898,-7.61,-7.86,1
2.919,-7.61,-7.86,1
2.939,-7.49,-7.86,1
2.96,-7.61,-7.98,1
2.98,-7.49,-7.86,1
2.999,-7.49,-7.86,1
3.019,-7.61,-7.86,1
3.04,-7.61,-7.98,1
3.059,-7.61,-7.86,1
3.08,-7.49,-7.98,1
3.099,-7.49,-7.86,1
3.119,-7.49,-7.98,1
3.139,-7.49,-7.86,1
3.159,-7.49,-7.86,1
3.179,-7.49,-7.98,1
3.2,-7.61,-7.86,1
3.219,-7.61,-7.86,1
3.239,-7.61,-7.86,1
3.259,-7.61,-7.86,1
3.28,-7.61,-7.86,1
3.3,-7.49,-7.86,1
3.319,-7.49,-7.86,1
3.339,-7.49,-7.86,1
3.34,-7.49,-7.86,1
3.361,-7.25,-7.86,1
3.381,-7.0,-7.98,1
3.401,-7.0,-7.86,1
3.421,-7.0,-7.98,1
3.442,-7.12,-7.86,1
3.46,-7.25,-7.86,1
3.481,-7.25,-7.98,1
3.501,-7.37,-7.98,1
3.521,-7.37,-7.86,1
3.542,-7.37,-7.86,1
3.56,-7.49,-7.86,1
3.581,-7.37,-7.86,1
3.601,-7.49,-7.86,1
3.621,-7.49,-7.86,1
3.641,-7.49,-7.86,1
3.661,-7.49,-7.86,1
3.681,-7.49,-7.86,1
3.701,-7.49,-7.98,1
3.721,-7.49,-7.86,1
3.741,-7.49,-7.98,1
3.761,-7.61,-8.1,1
3.781,-7.49,-8.47,1
3.801,-7.49,-8.71,1
3.821,-7.61,-8.59,1
3.842,-7.49,-8.47,1
3.861,-7.49,-8.35,1
3.881,-7.49,-8.22,1
3.901,-7.49,-8.1,1
3.922,-7.49,-8.1,1
3.941,-7.49,-7.98,1
3.962,-7.49,-7.98,1
3.981,-7.49,-7.98,1
4.001,-7.49,-7.98,1
4.021,-7.61,-7.98,1
4.041,-7.49,-7.98,1
4.061,-7.49,-7.98,1
4.081,-7.49,-7.86,1
4.101,-7.49,-7.98,1
4.121,-7.49,-7.98,1
4.141,-7.49,-7.86,1
4.141,-7.61,-7.86,1
4.162,-7.49,-7.98,1
4.181,-7.61,-7.98,1
4.202,-7.61,-7.98,1
4.222,-7.61,-7.98,1
4.241,-7.49,-7.98,1
4.261,-7.61,-7.98,1
4.282,-7.61,-7.98,1
4.301,-7.49,-7.98,1
4.321,-7.61,-7.98,1
4.341,-7.49,-7.86,1
4.361,-7.49,-7.98,1
4.381,-7.61,-7.86,1
4.401,-7.61,-7.86,1
4.421,-7.61,-7.98,1
4.441,-7.61,-7.98,1
4.461,-7.49,-7.86,1
4.481,-7.61,-7.86,1
4.502,-7.49,-7.98,1
4.522,-7.49,-7.86,1
4.541,-7.49,-7.86,1
4.562,-7.61,-7.98,1
4.581,-7.49,-7.86,1
4.601,-7.61,-7.86,1
4.621,-7.61,-7.98,1
4.641,-7.49,-7.98,1
4.662,-7.49,-7.86,1
4.681,-6.88,-7.61,1
4.701,-5.66,-6.76,1
4.721,-4.68,-5.9,1
4.741,-3.95,-4.92,1
4.762,-3.46,-4.31,1
4.782,-2.97,-3.82,1
4.802,-2.36,-3.46,1
4.822,-2.24,-3.21,1
4.842,-1.63,-2.97,1
4.861,-1.63,-2.85,0
4.881,-1.38,-2.48,0
4.902,-1.01,-2.36,0
4.922,-0.89,-2.11,0
4.941,-0.65,-1.99,0
4.962,-0.89,-1.99,0
4.982,-0.77,-1.87,0
5.002,-0.65,-1.75,0
5.022,-0.65,-1.75,0
5.042,-0.28,-1.75,0
5.061,-0.53,-1.63,0
5.082,-0.4,-1.63,0
5.102,-0.53,-1.63,0
5.122,-0.53,-1.5,0
5.142,-0.28,-1.5,0
