Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.131,-7.61,-7.86,1
0.151,-7.61,-7.98,1
0.171,-7.61,-7.86,1
0.191,-7.61,-7.86,1
0.212,-7.61,-7.98,1
0.231,-7.61,-7.86,1
0.252,-7.61,-7.98,1
0.271,-7.61,-7.86,1
0.292,-7.61,-7.86,1
0.312,-7.61,-7.98,1
0.332,-7.49,-7.98,1
0.351,-7.61,-7.86,1
0.372,-7.61,-7.86,1
0.391,-7.61,-7.86,1
0.412,-7.61,-7.98,1
0.431,-7.61,-7.98,1
0.451,-7.61,-7.98,1
0.471,-7.61,-7.86,1
0.491,-7.61,-7.86,1
0.511,-7.61,-7.86,1
0.531,-7.61,-7.98,1
0.532,-7.61,-7.98,1
0.552,-7.61,-7.86,1
0.573,-7.61,-7.98,1
0.593,-7.61,-7.86,1
0.612,-7.61,-7.86,1
0.633,-7.61,-7.86,1
0.653,-7.61,-7.86,1
0.673,-7.61,-7.86,1
0.693,-7.61,-7.86,1
0.713,-7.61,-7.86,1
0.733,-7.61,-7.86,1
0.752,-7.61,-7.86,1
0.773,-7.61,-7.86,1
0.793,-7.61,-7.98,1
0.813,-7.61,-7.98,1
0.833,-7.61,-7.86,1
0.853,-7.61,-7.86,1
0.873,-7.49,-7.86,1
0.893,-7.61,-7.86,1
0.912,-7.61,-7.86,1
0.932,-7.61,-7.86,1
0.953,-7.61,-7.86,1
0.973,-7.61,-7.86,1
0.993,-7.61,-7.86,1
1.013,-7.49,-7.86,1
1.033,-7.61,-7.86,1
1.053,-7.61,-7.98,1
1.073,-7.61,-7.86,1
1.093,-7.49,-7.86,1
1.113,-7.61,-7.86,1
1.134,-7.61,-7.86,1
1.153,-7.49,-7.86,1
1.173,-7.61,-7.86,1
1.193,-7.61,-7.86,1
1.213,-7.61,-7.86,1
1.233,-7.61,-7.86,1
1.253,-7.61,-7.86,1
1.273,-7.61,-7.98,1
1.293,-7.61,-7.86,1
1.313,-7.61,-7.86,1
1.333,-7.61,-7.98,1
1.334,-7.61,-7.86,1
1.354,-7.61,-7.86,1
1.375,-7.61,-7.98,1
1.394,-7.61,-7.86,1
1.415,-7.61,-7.86,1
1.434,-7.61,-7.98,1
1.454,-7.61,-7.86,1
1.474,-7.61,-7.98,1
1.494,-7.61,-7.98,1
1.514,-7.61,-7.86,1
1.534,-7.61,-7.86,1
1.554,-7.61,-7.86,1
1.574,-7.61,-7.98,1
1.594,-7.61,-7.86,1
1.614,-7.61,-7.98,1
1.634,-7.61,-7.98,1
1.654,-7.61,-7.86,1
1.674,-7.61,-7.98,1
1.694,-7.61,-7.86,1
1.715,-7.61,-7.86,1
1.734,-7.61,-7.86,1
1.734,-7.49,-7.86,1
1.754,-7.61,-7.86,1
1.775,-7.61,-7.98,1
1.795,-7.61,-7.98,1
1.815,-7.61,-7.98,1
1.834,-7.61,-7.98,1
1.854,-7.61,-7.98,1
1.875,-7.61,-7.86,1
1.895,-7.61,-7.86,1
1.915,-7.61,-7.86,1
1.935,-7.61,-7.86,1
1.955,-7.61,-7.86,1
1.975,-7.61,-7.98,1
1.995,-7.61,-7.86,1
2.015,-7.61,-7.86,1
2.035,-7.61,-7.86,1
2.055,-7.61,-7.86,1
2.075,-7.61,-7.86,1
2.095,-7.61,-7.98,1
2.115,-7.61,-7.86,1
2.136,-7.61,-7.86,1
2.156,-7.61,-7.86,1
2.177,-7.61,-7.86,1
2.197,-7.61,-7.86,1
2.216,-7.61,-7.86,1
2.236,-7.61,-7.98,1
2.256,-7.61,-7.98,1
2.276,-7.49,-7.98,1
2.296,-7.61,-7.86,1
2.316,-7.61,-7.86,1
2.337,-7.61,-7.86,1
2.356,-7.61,-7.86,1
2.377,-7.61,-7.86,1
2.396,-7.61,-7.98,1
2.416,-7.61,-7.98,1
2.437,-7.61,-7.98,1
2.456,-7.61,-7.86,1
2.476,-7.61,-7.86,1
2.496,-7.61,-7.86,1
2.518,-7.61,-7.86,1
2.536,-7.61,-7.86,1
2.537,-7.61,-7.98,1
2.558,-7.61,-7.86,1
2.577,-7.61,-7.98,1
2.597,-7.49,-7.86,1
2.618,-7.61,-7.86,1
2.638,-7.61,-7.98,1
2.657,-7.49,-7.86,1
2.678,-7.61,-7.86,1
2.697,-7.61,-7.98,1
2.717,-7.61,-7.98,1
2.738,-7.61,-7.86,1
2.757,-7.61,-7.98,1
2.778,-7.61,-7.98,1
2.798,-7.61,-7.86,1
2.818,-7.61,-7.98,1
2.837,-7.61,-7.86,1
2.857,-7.61,-7.98,1
2.877,-7.61,-7.86,1
2.897,-7.61,-7.98,1
2.918,-7.61,-7.86,1
2.938,-7.49,-7.86,1
2.958,-7.61,-7.86,1
2.978,-7.49,-7.98,1
2.998,-7.61,-7.98,1
3.019,-7.61,-7.86,1
3.038,-7.61,-7.98,1
3.058,-7.61,-7.86,1
3.079,-7.61,-7.86,1
3.098,-7.61,-7.86,1
3.119,-7.61,-7.86,1
3.139,-7.61,-7.86,1
3.159,-7.61,-7.86,1
3.178,-7.61,-7.86,1
3.204,-7.49,-7.86,1
3.218,-7.61,-7.98,1
3.239,-7.61,-7.86,1
3.258,-7.61,-7.98,1
3.278,-7.61,-7.86,1
3.304,-7.61,-7.86,1
3.318,-7.49,-7.86,1
3.338,-7.25,-7.86,1
3.358,-7.0,-7.98,1
3.378,-6.88,-7.98,1
3.399,-7.0,-7.86,1
3.418,-7.12,-7.86,1
3.439,-7.25,-7.86,1
3.459,-7.37,-7.86,1
3.478,-7.37,-7.86,1
3.499,-7.37,-7.86,1
3.518,-7.49,-7.86,1
3.538,-7.49,-7.86,1
3.558,-7.49,-7.86,1
3.578,-7.49,-7.98,1
3.598,-7.49,-7.86,1
3.618,-7.49,-7.86,1
