Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.089,-7.61,-7.86,1
0.109,-7.61,-7.86,1
0.129,-7.61,-7.98,1
0.149,-7.61,-7.98,1
0.169,-7.61,-7.98,1
0.189,-7.61,-7.98,1
0.209,-7.61,-7.86,1
0.229,-7.61,-7.86,1
0.249,-7.61,-7.98,1
0.269,-7.61,-7.98,1
0.289,-7.61,-7.98,1
0.309,-7.61,-7.86,1
0.329,-7.61,-7.98,1
0.349,-7.61,-7.86,1
0.369,-7.61,-7.86,1
0.389,-7.61,-7.98,1
0.409,-7.61,-7.86,1
0.429,-7.61,-7.86,1
0.449,-7.61,-7.98,1
0.469,-7.61,-7.86,1
0.489,-7.61,-7.98,1
0.509,-7.61,-7.98,1
0.529,-7.61,-7.86,1
0.551,-7.61,-7.86,1
0.569,-7.61,-7.86,1
0.589,-7.61,-7.98,1
0.61,-7.61,-7.98,1
0.629,-7.61,-7.86,1
0.649,-7.61,-7.86,1
0.669,-7.61,-7.98,1
0.689,-7.61,-7.86,1
0.71,-7.61,-7.86,1
0.729,-7.61,-7.86,1
0.75,-7.61,-7.86,1
0.769,-7.61,-7.86,1
0.789,-7.61,-7.86,1
0.809,-7.61,-7.86,1
0.829,-7.61,-7.98,1
0.849,-7.61,-7.98,1
0.869,-7.49,-7.98,1
0.889,-7.61,-7.98,1
0.909,-7.61,-7.98,1
0.929,-7.61,-7.98,1
0.95,-7.61,-7.86,1
0.969,-7.61,-7.98,1
0.989,-7.61,-7.98,1
1.01,-7.61,-7.98,1
1.029,-7.61,-7.98,1
1.05,-7.49,-7.98,1
1.069,-7.61,-7.86,1
1.089,-7.61,-7.98,1
1.109,-7.61,-7.86,1
1.129,-7.61,-7.98,1
1.149,-7.61,-7.98,1
1.169,-7.61,-7.98,1
1.189,-7.61,-7.98,1
1.21,-7.61,-7.98,1
1.229,-7.61,-7.86,1
1.249,-7.61,-7.98,1
1.269,-7.49,-7.86,1
1.289,-7.61,-7.98,1
1.29,-7.61,-7.98,1
1.31,-7.61,-7.98,1
1.33,-7.61,-7.98,1
1.35,-7.61,-7.86,1
1.37,-7.61,-7.86,1
1.39,-7.61,-7.86,1
1.41,-7.61,-7.98,1
1.43,-7.61,-7.98,1
1.45,-7.61,-7.86,1
1.47,-7.61,-7.86,1
1.49,-7.61,-7.86,1
1.51,-7.61,-7.86,1
1.53,-7.61,-7.98,1
1.55,-7.61,-7.86,1
1.57,-7.61,-7.86,1
1.59,-7.61,-7.86,1
1.61,-7.61,-7.86,1
1.63,-7.61,-7.98,1
1.65,-7.61,-7.98,1
1.67,-7.61,-7.98,1
1.69,-7.61,-7.86,1
1.71,-7.49,-7.98,1
1.73,-7.61,-7.98,1
1.75,-7.61,-7.98,1
1.77,-7.61,-7.98,1
1.79,-7.61,-7.98,1
1.81,-7.61,-7.98,1
1.83,-7.61,-7.86,1
1.85,-7.61,-7.98,1
1.87,-7.61,-7.86,1
1.89,-7.61,-7.98,1
1.91,-7.61,-7.86,1
1.93,-7.61,-7.98,1
1.95,-7.61,-7.86,1
1.97,-7.61,-7.86,1
1.99,-7.61,-7.86,1
2.01,-7.61,-7.86,1
2.03,-7.61,-7.98,1
2.05,-7.61,-7.98,1
2.07,-7.61,-7.98,1
2.091,-7.61,-7.98,1
2.111,-7.61,-7.86,1
2.131,-7.61,-7.98,1
2.151,-7.61,-7.98,1
2.171,-7.61,-7.98,1
2.191,-7.61,-7.98,1
2.211,-7.61,-7.98,1
2.231,-7.61,-7.98,1
2.251,-7.61,-7.86,1
2.271,-7.61,-7.86,1
2.291,-7.61,-7.98,1
2.312,-7.61,-7.86,1
2.331,-7.61,-7.86,1
2.351,-7.61,-7.86,1
2.371,-7.61,-7.98,1
2.391,-7.61,-7.86,1
2.411,-7.61,-7.86,1
2.431,-7.49,-7.86,1
2.451,-7.61,-7.86,1
2.471,-7.61,-7.86,1
2.491,-7.61,-7.98,1
2.512,-7.61,-7.86,1
2.531,-7.61,-7.98,1
2.551,-7.61,-7.86,1
2.571,-7.61,-7.86,1
2.591,-7.61,-7.98,1
2.611,-7.61,-7.98,1
2.631,-7.61,-7.98,1
2.651,-7.61,-7.98,1
2.671,-7.61,-7.86,1
2.691,-7.61,-7.98,1
2.711,-7.61,-7.86,1
2.731,-7.61,-7.86,1
2.751,-7.61,-7.98,1
2.771,-7.61,-7.98,1
2.791,-7.61,-7.86,1
2.811,-7.61,-7.86,1
2.831,-7.61,-7.98,1
2.851,-7.61,-7.86,1
2.871,-7.61,-7.86,1
2.891,-7.61,-7.86,1
2.892,-7.61,-7.98,1
2.912,-7.61,-7.98,1
2.933,-7.61,-7.86,1
2.952,-7.61,-7.98,1
2.972,-7.61,-7.86,1
2.992,-7.61,-7.98,1
3.012,-7.61,-7.98,1
3.032,-7.61,-7.98,1
3.052,-7.61,-7.98,1
3.072,-7.61,-7.98,1
3.092,-7.61,-7.98,1
3.112,-7.61,-7.86,1
3.132,-7.61,-7.98,1
3.152,-7.61,-7.98,1
3.172,-7.61,-7.86,1
3.192,-7.61,-7.86,1
3.212,-7.61,-7.98,1
3.232,-7.61,-7.98,1
3.252,-7.61,-7.86,1
3.272,-7.61,-7.86,1
3.292,-7.61,-7.86,1
3.292,-7.61,-7.86,1
3.312,-7.61,-7.86,1
3.332,-7.61,-7.86,1
3.352,-7.49,-7.98,1
3.372,-7.49,-7.86,1
3.392,-7.25,-7.86,1
3.412,-6.88,-7.98,1
3.432,-6.88,-7.86,1
3.452,-6.88,-7.86,1
3.472,-7.12,-7.86,1
3.492,-7.12,-7.98,1
3.512,-7.25,-7.86,1
3.532,-7.37,-7.98,1
3.552,-7.37,-7.98,1
3.572,-7.49,-7.98,1
3.592,-7.49,-7.98,1
3.612,-7.49,-7.86,1
3.632,-7.49,-7.98,1
3.652,-7.49,-7.86,1
3.672,-7.49,-7.98,1
3.693,-7.49,-7.98,1
3.713,-7.49,-7.86,1
3.733,-7.49,-7.98,1
3.753,-7.49,-7.86,1
3.773,-7.49,-7.98,1
3.793,-7.49,-8.1,1
3.813,-7.49,-8.59,1
3.833,-7.49,-8.83,1
3.853,-7.49,-8.71,1
3.873,-7.49,-8.47,1
3.893,-7.49,-8.35,1
3.913,-7.49,-8.22,1
3.933,-7.49,-8.1,1
3.953,-7.49,-8.1,1
3.973,-7.61,-7.98,1
3.993,-7.49,-7.98,1
4.013,-7.61,-7.98,1
4.033,-7.49,-7.98,1
4.053,-7.61,-7.98,1
4.073,-7.61,-7.98,1
4.093,-7.61,-7.98,1
4.113,-7.61,-7.98,1
4.133,-7.49,-7.98,1
4.153,-7.61,-7.98,1
4.173,-7.61,-7.86,1
4.193,-7.49,-7.98,1
4.213,-7.49,-7.98,1
4.233,-7.61,-7.98,1
4.253,-7.49,-7.98,1
4.273,-7.61,-7.98,1
4.293,-7.61,-7.98,1
4.313,-7.61,-7.98,1
4.333,-7.49,-7.98,1
4.353,-7.61,-7.98,1
4.373,-7.61,-7.98,1
4.393,-7.61,-7.98,1
4.413,-7.61,-7.98,1
4.433,-7.61,-7.98,1
4.453,-7.61,-7.98,1
4.473,-7.61,-7.98,1
4.493,-7.61,-7.98,1
4.513,-7.49,-7.98,1
4.533,-7.61,-7.98,1
4.553,-7.61,-7.98,1
4.573,-7.61,-7.98,1
4.593,-7.61,-7.98,1
4.613,-7.61,-7.98,1
4.633,-7.61,-7.98,1
4.653,-7.49,-7.98,1
4.673,-7.37,-7.86,1
4.693,-6.76,-7.61,1
4.713,-6.15,-7.12,1
4.733,-5.54,-6.88,1
4.753,-5.29,-6.63,1
4.773,-5.17,-6.15,1
4.793,-5.05,-5.9,1
4.813,-4.8,-5.78,1
4.833,-4.68,-5.54,1
4.853,-4.56,-5.41,1
4.873,-4.44,-5.29,1
4.893,-4.44,-5.29,1
4.894,-4.31,-5.17,1
4.914,-4.44,-5.17,1
4.934,-4.44,-5.17,1
4.954,-4.31,-5.17,1
4.974,-4.19,-5.17,0
4.994,-4.19,-5.17,0
5.014,-4.07,-5.05,0
5.034,-4.07,-5.05,0
5.054,-4.07,-5.05,0
5.074,-4.19,-4.92,0
5.094,-4.19,-4.92,0
5.114,-4.19,-4.92,0
5.134,-4.07,-4.92,0
5.154,-4.19,-4.92,0
5.174,-4.19,-4.92,0
5.194,-4.07,-4.92,0
5.214,-4.07,-4.92,0
5.234,-4.19,-4.92,0
5.254,-4.19,-4.92,0
5.274,-4.07,-4.92,0
5.294,-4.07,-4.92,0
5.295,-4.07,-4.92,0
5.315,-4.07,-4.92,0
5.335,-4.07,-4.8,0
5.355,-3.95,-4.8,0
5.375,-4.07,-4.8,0
5.395,-4.19,-4.92,0
5.415,-4.19,-4.92,0
5.435,-4.07,-4.92,0
5.455,-4.19,-5.05,0
5.475,-4.07,-5.05,0
5.495,-3.95,-5.05,0
5.515,-3.95,-4.92,0
5.535,-3.95,-4.92,0
5.555,-3.95,-4.8,0
5.575,-3.95,-4.8,0
5.595,-3.95,-4.8,0
5.615,-3.95,-4.8,0
5.635,-3.95,-4.8,0
5.655,-3.95,-4.8,0
5.675,-3.95,-4.92,0
5.695,-4.07,-4.92,0
5.695,-4.68,-5.54,0
5.715,-5.78,-6.51,0
5.735,-6.51,-7,0
5.756,-6.88,-7.73,0
5.775,-7.25,-8.71,0
5.795,-7.98,-9.32,0
5.815,-8.96,-9.57,0
5.835,-9.45,-9.69,0
5.855,-9.69,-9.81,0
5.875,-9.69,-9.81,0
5.895,-9.81,-9.93,0
5.915,-9.81,-9.93,0
5.935,-9.93,-9.93,0
5.955,-9.93,-9.93,0
5.975,-9.93,-9.93,0
5.995,-9.93,-9.93,0
6.015,-10.06,-10.06,0
6.035,-9.93,-10.06,0
6.055,-10.06,-10.06,0
6.075,-10.06,-10.06,0
6.095,-10.06,-10.06,0
6.096,-10.06,-10.06,0
6.116,-10.06,-10.06,0
6.136,-10.06,-10.06,0
6.156,-10.06,-10.06,0
6.176,-10.06,-10.06,0
6.196,-10.18,-10.06,0
6.216,-10.18,-10.06,0
6.236,-10.18,-10.18,0
6.256,-10.06,-10.18,0
6.276,-10.06,-10.18,0
6.296,-10.06,-10.18,0
6.316,-10.06,-10.18,0
6.336,-10.06,-10.06,0
6.356,-10.18,-10.18,0
6.376,-10.06,-10.18,0
6.396,-10.18,-10.18,0
6.416,-10.18,-10.18,0
6.436,-10.18,-10.18,1
6.456,-10.18,-10.06,1
6.476,-10.18,-10.18,1
6.496,-10.18,-10.18,1
6.516,-10.18,-10.18,1
6.536,-10.18,-10.18,1
6.556,-10.06,-10.18,1
6.576,-10.18,-10.18,1
6.596,-10.18,-10.18,1
6.616,-10.18,-10.18,1
6.636,-10.18,-10.18,1
6.656,-10.3,-10.18,1
6.676,-10.18,-10.18,1
6.696,-10.18,-10.06,1
6.716,-9.45,-9.45,1
6.736,-8.83,-8.83,1
6.756,-8.35,-8.1,1
6.776,-7.86,-7.49,1
6.796,-7,-6.88,1
6.816,-6.39,-6.51,1
6.836,-6.02,-6.27,1
6.856,-5.66,-6.02,1
6.876,-5.29,-5.78,1
6.896,-5.05,-5.66,1
6.897,-4.92,-5.54,1
6.917,-4.8,-5.41,1
6.937,-4.68,-5.41,1
6.957,-4.56,-5.29,1
6.977,-4.68,-5.29,1
6.997,-4.68,-5.29,1
7.017,-4.44,-5.29,0
7.037,-4.44,-5.29,0
7.057,-4.31,-5.17,0
7.077,-4.19,-5.17,0
7.097,-4.19,-5.17,0
7.117,-4.19,-5.05,0
