Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
9.965,-0.65,-1.75,0
9.986,-0.53,-1.75,0
10.005,-0.4,-1.75,0
10.025,-0.28,-1.5,0
10.045,-0.04,-1.5,0
10.065,-0.28,-1.5,0
10.085,-0.77,-2.24,0
10.105,-2.97,-4.07,0
10.127,-4.92,-5.78,0
10.146,-6.63,-8.47,0
10.166,-9.08,-9.69,0
10.186,-9.93,-10.3,0
10.206,-10.67,-10.67,0
10.226,-10.79,-10.91,0
10.247,-11.03,-11.03,0
10.266,-11.03,-11.03,0
10.286,-11.16,-11.16,0
10.314,-11.28,-11.16,0
10.326,-11.4,-11.28,0
10.346,-11.4,-11.28,0
10.366,-11.4,-11.28,0
10.386,-11.4,-11.28,0
10.414,-11.4,-11.28,0
10.426,-11.4,-11.28,0
10.446,-11.4,-11.28,0
10.466,-11.4,-11.28,0
10.486,-11.4,-11.28,0
10.507,-11.4,-11.28,1
10.526,-11.4,-11.4,1
10.546,-11.4,-11.4,1
10.567,-11.4,-11.4,1
10.587,-11.4,-11.4,1
10.614,-11.4,-11.4,1
10.627,-11.4,-11.4,1
10.647,-11.4,-11.4,1
10.667,-11.16,-11.16,1
10.687,-10.67,-10.54,1
10.706,-9.81,-9.08,1
10.727,-8.35,-7.49,1
10.747,-6.39,-6.27,1
10.767,-5.05,-5.54,1
10.787,-4.44,-4.8,1
10.807,-3.95,-4.44,1
10.831,-3.21,-3.82,1
10.847,-2.72,-3.58,1
10.866,-2.24,-3.21,0
10.886,-2.11,-3.09,0
10.914,-1.75,-2.85,0
10.927,-1.5,-2.6,0
10.947,-1.14,-2.48,0
10.947,-1.26,-2.36,0
10.967,-1.26,-2.11,0
10.987,-0.89,-2.24,0
11.008,-0.89,-2.11,0
11.031,-0.65,-1.99,0
11.047,-0.89,-1.87,0
11.067,-0.89,-1.87,0
11.088,-0.65,-1.63,0
11.107,-0.53,-1.75,0
11.127,-0.4,-1.87,0
11.147,-0.65,-1.75,0
11.167,-0.4,-1.75,0
11.187,-0.4,-1.63,0
11.207,-0.16,-1.5,0
11.227,-0.16,-1.5,0
11.247,-0.53,-1.75,0
11.267,-2.6,-3.46,0
11.287,-4.56,-5.17,0
11.307,-6.15,-6.27,0
11.331,-8.59,-7.37,0
11.347,-9.69,-9.32,0
11.347,-10.42,-10.18,0
11.368,-10.67,-10.54,0
11.388,-10.91,-10.79,0
11.407,-11.03,-10.91,0
11.427,-11.16,-11.03,0
11.448,-11.16,-11.16,0
11.467,-11.28,-11.16,0
11.488,-11.28,-11.16,0
11.508,-11.28,-11.28,0
11.531,-11.28,-11.28,0
11.547,-11.4,-11.28,0
11.567,-11.4,-11.28,0
11.587,-11.28,-11.28,0
11.614,-11.4,-11.28,0
11.627,-11.4,-11.28,0
11.647,-11.4,-11.4,0
11.667,-11.4,-11.4,1
11.687,-11.4,-11.28,1
11.708,-11.4,-11.28,1
11.727,-11.4,-11.4,1
11.748,-11.52,-11.4,1
11.748,-11.52,-11.4,1
11.768,-11.4,-11.4,1
11.797,-11.28,-11.16,1
11.809,-10.79,-10.54,1
11.828,-10.06,-9.45,1
11.848,-8.71,-7.73,1
11.868,-6.76,-6.51,1
11.888,-5.29,-5.54,1
11.908,-4.44,-4.8,1
11.931,-3.95,-4.31,1
11.948,-3.21,-3.82,1
11.968,-2.97,-3.58,0
11.988,-2.24,-3.34,0
12.014,-2.11,-2.97,0
12.028,-1.99,-2.72,0
12.049,-1.38,-2.6,0
12.068,-1.26,-2.36,0
12.088,-1.01,-2.24,0
12.114,-1.14,-2.24,0
12.129,-1.01,-2.11,0
12.149,-0.89,-1.99,0
12.149,-0.53,-1.87,0
12.169,-0.53,-1.75,0
12.189,-0.77,-1.75,0
12.21,-0.4,-1.87,0
12.229,-0.53,-1.75,0
12.249,-0.28,-1.87,0
12.269,-0.53,-1.75,0
12.29,-0.53,-1.5,0
12.314,-0.28,-1.5,0
12.329,-0.16,-1.5,0
12.349,-0.04,-1.5,0
12.369,-0.16,-1.63,0
12.39,-2.11,-3.09,0
12.409,-4.19,-4.8,0
12.43,-5.78,-6.51,0
12.45,-8.22,-8.96,0
12.469,-9.69,-10.06,0
12.489,-10.42,-10.42,0
12.514,-10.67,-10.79,0
12.53,-10.91,-11.03,0
12.549,-11.03,-11.03,0
12.549,-11.16,-11.16,0
12.57,-11.16,-11.28,0
12.59,-11.28,-11.28,0
12.609,-11.28,-11.28,0
12.631,-11.28,-11.28,0
12.65,-11.28,-11.28,0
12.67,-11.4,-11.28,0
12.697,-11.28,-11.28,0
12.71,-11.4,-11.4,0
12.73,-11.4,-11.28,0
12.749,-11.4,-11.28,0
12.77,-11.4,-11.4,0
12.79,-11.4,-11.4,0
12.809,-11.4,-11.28,1
12.829,-11.4,-11.4,1
12.849,-11.4,-11.4,1
12.87,-11.4,-11.4,1
12.889,-11.52,-11.4,1
12.914,-11.4,-11.4,1
12.929,-11.28,-11.28,1
12.95,-10.91,-10.67,1
12.97,-10.06,-9.69,1
12.99,-8.96,-7.98,1
13.01,-7.12,-6.63,1
13.03,-5.54,-5.54,1
13.05,-4.56,-4.92,1
13.07,-4.07,-4.44,1
13.096,-3.46,-3.95,1
13.11,-2.97,-3.58,0
13.13,-2.48,-3.34,0
13.15,-1.99,-2.97,0
13.17,-1.99,-2.85,0
13.19,-1.63,-2.6,0
13.21,-1.38,-2.36,0
13.23,-1.01,-2.36,0
13.25,-1.14,-2.36,0
13.27,-1.26,-2.11,0
13.29,-0.89,-2.11,0
13.31,-0.65,-1.99,0
13.33,-0.53,-1.87,0
13.35,-0.65,-1.87,0
13.371,-0.77,-1.87,0
13.391,-0.65,-1.87,0
13.411,-0.28,-1.87,0
13.43,-0.28,-1.75,0
13.451,-0.53,-1.63,0
13.471,-0.28,-1.5,0
13.49,-0.28,-1.5,0
13.511,0.09,-1.5,0
13.531,-0.04,-1.5,0
13.551,-1.5,-2.72,0
13.571,-3.7,-4.68,0
13.591,-5.41,-7.12,0
13.611,-7.61,-9.2,0
13.631,-9.32,-10.18,0
13.651,-10.18,-10.54,0
13.671,-10.54,-10.79,0
13.691,-10.91,-11.03,0
13.711,-11.03,-11.03,0
13.731,-11.16,-11.03,0
13.751,-11.16,-11.16,0
13.751,-11.28,-11.28,0
13.771,-11.28,-11.28,0
13.792,-11.28,-11.28,0
13.812,-11.28,-11.28,0
13.832,-11.4,-11.28,0
13.852,-11.4,-11.28,0
13.871,-11.28,-11.28,0
13.892,-11.4,-11.4,0
13.912,-11.4,-11.28,0
13.932,-11.4,-11.28,0
13.951,-11.4,-11.4,0
13.972,-11.4,-11.4,1
13.991,-11.4,-11.4,1
14.012,-11.4,-11.4,1
14.031,-11.4,-11.28,1
14.052,-11.4,-11.4,1
14.071,-11.52,-11.4,1
14.092,-11.4,-11.28,1
14.111,-10.91,-10.79,1
14.132,-10.3,-9.93,1
14.152,-9.2,-8.22,1
14.173,-7.37,-6.88,1
14.193,-5.9,-5.78,1
14.213,-4.68,-4.92,1
14.233,-3.95,-4.44,1
14.253,-3.7,-3.95,1
14.272,-3.09,-3.7,0
14.292,-2.48,-3.46,0
14.312,-1.99,-3.09,0
14.332,-1.87,-2.85,0
14.353,-1.75,-2.6,0
14.372,-1.38,-2.48,0
14.393,-1.01,-2.36,0
14.413,-0.89,-2.36,0
14.433,-1.14,-2.24,0
14.452,-0.89,-2.11,0
14.472,-0.77,-1.99,0
14.492,-0.4,-1.87,0
14.513,-0.53,-1.87,0
14.532,-0.89,-1.87,0
14.553,-0.53,-1.87,0
14.553,-0.4,-1.75,0
14.574,-0.28,-1.75,0
14.593,-0.53,-1.5,0
14.614,-0.53,-1.5,0
14.634,-0.28,-1.5,0
14.654,-0.04,-1.5,0
14.674,0.09,-1.5,0
14.693,-1.14,-2.36,0
14.714,-3.46,-4.31,0
14.733,-5.17,-6.39,0
14.753,-7.12,-8.96,0
14.773,-9.08,-9.93,0
14.794,-10.18,-10.54,0
14.814,-10.54,-10.79,0
14.834,-10.91,-10.91,0
14.853,-11.03,-11.03,0
14.873,-11.16,-11.16,0
14.893,-11.16,-11.16,0
14.914,-11.28,-11.28,0
14.933,-11.28,-11.28,0
14.954,-11.28,-11.28,0
14.954,-11.28,-11.28,0
14.974,-11.4,-11.28,0
14.994,-11.28,-11.28,0
15.014,-11.28,-11.28,0
15.034,-11.4,-11.4,0
15.054,-11.4,-11.28,0
15.074,-11.4,-11.4,0
15.094,-11.4,-11.4,0
15.115,-11.4,-11.28,1
15.134,-11.4,-11.4,1
15.154,-11.4,-11.4,1
15.174,-11.4,-11.4,1
15.194,-11.4,-11.4,1
15.214,-11.52,-11.4,1
15.234,-11.4,-11.4,1
15.254,-11.03,-10.91,1
15.274,-10.42,-10.18,1
15.294,-9.57,-8.59,1
15.314,-7.73,-7.0,1
15.334,-6.15,-6.02,1
15.354,-4.8,-5.05,1
15.374,-4.07,-4.56,1
15.394,-3.7,-4.07,1
15.414,-3.34,-3.7,0
15.434,-2.72,-3.46,0
15.454,-2.11,-3.09,0
15.474,-1.87,-2.85,0
15.494,-1.87,-2.72,0
15.514,-1.5,-2.48,0
15.534,-1.26,-2.48,0
15.555,-1.14,-2.48,0
15.574,-1.26,-2.36,0
15.594,-1.26,-2.24,0
15.614,-0.89,-2.24,0
15.634,-0.65,-1.99,0
15.654,-0.65,-1.99,0
15.675,-0.89,-2.11,0
15.695,-0.77,-2.11,0
15.715,-0.77,-2.11,0
15.734,-0.53,-1.99,0
15.754,-0.53,-1.87,0
15.775,-0.77,-1.87,0
15.795,-0.4,-1.87,0
15.815,-0.28,-1.75,0
15.835,-0.16,-1.75,0
15.855,-1.01,-2.48,0
15.875,-3.21,-4.44,0
15.895,-5.05,-6.15,0
15.915,-6.76,-8.83,0
15.935,-8.96,-10.06,0
15.955,-10.06,-10.54,0
15.975,-10.54,-10.79,0
15.994,-10.79,-11.03,0
16.015,-11.03,-11.03,0
16.035,-11.03,-11.03,0
16.055,-11.16,-11.16,0
16.075,-11.28,-11.16,0
16.095,-11.28,-11.16,0
16.115,-11.28,-11.16,0
16.134,-11.28,-11.28,0
16.155,-11.4,-11.28,0
16.175,-11.28,-11.28,0
16.195,-11.28,-11.28,0
16.216,-11.28,-11.28,0
16.235,-11.4,-11.28,0
16.255,-11.52,-11.28,0
16.275,-11.4,-11.28,0
16.295,-11.4,-11.28,1
16.315,-11.28,-11.28,1
16.335,-11.4,-11.28,1
16.355,-11.4,-11.28,1
16.375,-11.4,-11.28,1
16.395,-11.4,-11.4,1
16.415,-11.4,-11.4,1
16.436,-11.16,-10.91,1
16.455,-10.54,-10.3,1
16.475,-9.69,-8.96,1
16.496,-8.47,-7.49,1
16.515,-6.63,-6.27,1
16.535,-5.29,-5.29,1
16.555,-4.31,-4.68,1
16.555,-3.58,-4.19,1
16.576,-3.46,-3.82,0
16.596,-2.97,-3.58,0
16.616,-2.36,-3.34,0
16.636,-1.87,-2.97,0
16.655,-1.63,-2.85,0
16.677,-1.75,-2.6,0
16.696,-1.38,-2.48,0
16.716,-1.01,-2.48,0
16.736,-1.01,-2.36,0
16.756,-1.26,-2.24,0
16.776,-1.01,-2.24,0
16.797,-0.77,-2.11,0
16.816,-0.53,-1.87,0
16.836,-0.53,-1.99,0
16.856,-0.77,-1.99,0
16.876,-0.77,-1.99,0
16.897,-0.53,-1.99,0
16.916,-0.4,-1.87,0
16.936,-0.53,-1.63,0
16.956,-0.65,-1.75,0
16.977,-0.28,-1.63,0
16.997,-0.04,-1.63,0
17.017,-0.65,-2.11,0
17.037,-2.85,-3.82,0
17.057,-4.8,-5.41,0
17.076,-6.51,-7.49,0
17.096,-8.83,-9.45,0
17.116,-9.93,-10.18,0
17.137,-10.54,-10.67,0
17.157,-10.79,-10.79,0
