Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.09,-7.61,-7.86,1
0.11,-7.49,-7.98,1
0.13,-7.61,-7.86,1
0.15,-7.61,-7.86,1
0.17,-7.61,-7.86,1
0.19,-7.49,-7.86,1
0.21,-7.61,-7.98,1
0.23,-7.61,-7.86,1
0.25,-7.61,-7.86,1
0.27,-7.61,-7.98,1
0.29,-7.61,-7.86,1
0.31,-7.61,-7.86,1
0.33,-7.49,-7.98,1
0.35,-7.49,-7.86,1
0.37,-7.61,-7.86,1
0.39,-7.61,-7.86,1
0.41,-7.61,-7.86,1
0.43,-7.61,-7.86,1
0.45,-7.61,-7.86,1
0.47,-7.61,-7.86,1
0.49,-7.49,-7.86,1
0.51,-7.61,-7.86,1
0.53,-7.61,-7.86,1
0.55,-7.49,-7.86,1
0.57,-7.61,-7.86,1
0.59,-7.61,-7.86,1
0.61,-7.61,-7.86,1
0.63,-7.61,-7.98,1
0.65,-7.61,-7.86,1
0.67,-7.61,-7.86,1
0.69,-7.49,-7.98,1
0.71,-7.61,-7.86,1
0.73,-7.61,-7.86,1
0.75,-7.61,-7.86,1
0.77,-7.61,-7.98,1
0.79,-7.61,-7.86,1
0.81,-7.49,-7.86,1
0.83,-7.61,-7.86,1
0.85,-7.61,-7.86,1
0.87,-7.61,-7.86,1
0.891,-7.61,-7.86,1
0.911,-7.61,-7.86,1
0.931,-7.61,-7.86,1
0.951,-7.49,-7.86,1
0.971,-7.61,-7.86,1
0.991,-7.61,-7.86,1
1.011,-7.49,-7.86,1
1.031,-7.61,-7.86,1
1.051,-7.61,-7.86,1
1.071,-7.49,-7.98,1
1.091,-7.61,-7.86,1
1.111,-7.61,-7.86,1
1.131,-7.49,-7.86,1
1.151,-7.61,-7.86,1
1.171,-7.49,-7.86,1
1.191,-7.49,-7.86,1
1.211,-7.61,-7.86,1
1.231,-7.61,-7.86,1
1.251,-7.61,-7.86,1
1.271,-7.61,-7.86,1
1.291,-7.61,-7.86,1
1.311,-7.49,-7.86,1
1.331,-7.49,-7.86,1
1.351,-7.61,-7.86,1
1.371,-7.61,-7.86,1
1.391,-7.61,-7.86,1
1.411,-7.61,-7.86,1
1.431,-7.61,-7.86,1
1.451,-7.61,-7.86,1
1.471,-7.49,-7.98,1
1.491,-7.49,-7.86,1
1.511,-7.49,-7.86,1
1.531,-7.49,-7.86,1
1.551,-7.61,-7.86,1
1.571,-7.61,-7.98,1
1.591,-7.49,-7.86,1
1.611,-7.61,-7.86,1
1.631,-7.49,-7.86,1
1.651,-7.49,-7.86,1
1.671,-7.61,-7.86,1
1.691,-7.49,-7.86,1
1.691,-7.49,-7.98,1
1.711,-7.61,-7.86,1
1.731,-7.61,-7.86,1
1.751,-7.61,-7.86,1
1.771,-7.61,-7.98,1
1.791,-7.61,-7.86,1
1.811,-7.61,-7.86,1
1.831,-7.61,-7.86,1
1.852,-7.49,-7.86,1
1.871,-7.61,-7.86,1
1.891,-7.61,-7.86,1
1.911,-7.61,-7.86,1
1.931,-7.61,-7.86,1
1.951,-7.61,-7.86,1
1.971,-7.61,-7.86,1
1.993,-7.61,-7.86,1
2.011,-7.61,-7.86,1
2.032,-7.49,-7.86,1
2.053,-7.61,-7.86,1
2.071,-7.61,-7.98,1
2.093,-7.49,-7.98,1
2.113,-7.49,-7.86,1
2.133,-7.61,-7.86,1
2.153,-7.49,-7.98,1
2.173,-7.61,-7.86,1
2.193,-7.61,-7.86,1
2.213,-7.61,-7.86,1
2.233,-7.61,-7.86,1
2.253,-7.61,-7.86,1
2.273,-7.61,-7.86,1
2.293,-7.61,-7.86,1
2.314,-7.61,-7.86,1
2.333,-7.61,-7.98,1
2.353,-7.61,-7.86,1
2.373,-7.49,-7.86,1
2.393,-7.61,-7.86,1
2.413,-7.61,-7.98,1
2.433,-7.61,-7.86,1
2.453,-7.61,-7.86,1
2.473,-7.49,-7.86,1
2.493,-7.61,-7.86,1
