Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.112,-7.49,-7.86,1
0.132,-7.61,-7.98,1
0.152,-7.49,-7.86,1
0.172,-7.61,-7.86,1
0.192,-7.49,-7.86,1
0.212,-7.49,-7.86,1
0.232,-7.49,-7.86,1
0.252,-7.49,-7.86,1
0.272,-7.49,-7.86,1
0.292,-7.49,-7.86,1
0.312,-7.49,-7.86,1
0.333,-7.49,-7.86,1
0.352,-7.61,-7.86,1
0.372,-7.61,-7.86,1
0.392,-7.61,-7.86,1
0.413,-7.49,-7.86,1
0.432,-7.61,-7.86,1
0.452,-7.49,-7.86,1
0.472,-7.61,-7.86,1
0.492,-7.49,-7.86,1
0.512,-7.49,-7.86,1
0.533,-7.61,-7.86,1
0.553,-7.49,-7.86,1
0.573,-7.49,-7.86,1
0.593,-7.49,-7.86,1
0.613,-7.49,-7.86,1
0.633,-7.61,-7.86,1
0.653,-7.49,-7.86,1
0.673,-7.61,-7.86,1
0.693,-7.49,-7.86,1
0.713,-7.61,-7.86,1
0.733,-7.49,-7.86,1
0.753,-7.49,-7.86,1
0.773,-7.61,-7.86,1
0.793,-7.49,-7.86,1
0.812,-7.49,-7.86,1
0.833,-7.61,-7.86,1
0.853,-7.49,-7.86,1
0.872,-7.61,-7.86,1
0.893,-7.61,-7.86,1
0.912,-7.49,-7.86,1
0.933,-7.49,-7.86,1
0.953,-7.49,-7.86,1
0.973,-7.61,-7.86,1
0.993,-7.49,-7.86,1
1.013,-7.49,-7.86,1
1.033,-7.49,-7.86,1
1.053,-7.49,-7.86,1
1.073,-7.49,-7.86,1
1.093,-7.49,-7.86,1
1.113,-7.61,-7.86,1
1.133,-7.61,-7.86,1
1.153,-7.61,-7.86,1
1.173,-7.49,-7.86,1
1.193,-7.61,-7.86,1
1.212,-7.49,-7.86,1
1.233,-7.49,-7.86,1
1.253,-7.49,-7.86,1
1.273,-7.61,-7.86,1
1.293,-7.49,-7.86,1
1.312,-7.49,-7.86,1
1.312,-7.49,-7.86,1
1.333,-7.61,-7.86,1
1.353,-7.49,-7.86,1
1.373,-7.49,-7.86,1
1.393,-7.49,-7.86,1
1.413,-7.49,-7.86,1
1.433,-7.61,-7.86,1
1.453,-7.49,-7.86,1
1.473,-7.61,-7.86,1
1.493,-7.49,-7.86,1
1.513,-7.61,-7.86,1
1.533,-7.61,-7.86,1
1.553,-7.49,-7.86,1
1.573,-7.61,-7.86,1
1.593,-7.49,-7.86,1
1.613,-7.49,-7.86,1
1.633,-7.49,-7.86,1
1.653,-7.61,-7.86,1
1.673,-7.49,-7.86,1
1.693,-7.49,-7.86,1
1.713,-7.49,-7.86,1
1.734,-7.61,-7.86,1
1.754,-7.49,-7.86,1
1.774,-7.61,-7.86,1
1.793,-7.49,-7.86,1
1.814,-7.61,-7.86,1
1.834,-7.61,-7.86,1
1.854,-7.49,-7.86,1
1.874,-7.61,-7.86,1
1.893,-7.61,-7.86,1
1.913,-7.49,-7.86,1
1.933,-7.61,-7.86,1
1.954,-7.61,-7.86,1
1.973,-7.49,-7.86,1
1.993,-7.49,-7.86,1
2.013,-7.61,-7.86,1
2.033,-7.49,-7.86,1
2.053,-7.61,-7.86,1
2.073,-7.49,-7.86,1
2.093,-7.61,-7.86,1
2.113,-7.61,-7.86,1
2.113,-7.49,-7.86,1
2.134,-7.61,-7.86,1
2.154,-7.49,-7.86,1
2.174,-7.49,-7.86,1
2.194,-7.49,-7.86,1
2.214,-7.49,-7.86,1
2.234,-7.49,-7.86,1
2.253,-7.61,-7.86,1
2.274,-7.61,-7.86,1
2.294,-7.49,-7.86,1
2.314,-7.49,-7.86,1
2.334,-7.49,-7.86,1
2.354,-7.49,-7.86,1
2.375,-7.49,-7.86,1
2.394,-7.61,-7.86,1
2.414,-7.49,-7.86,1
2.434,-7.61,-7.86,1
2.454,-7.61,-7.86,1
2.474,-7.49,-7.86,1
2.494,-7.49,-7.86,1
2.514,-7.49,-7.86,1
2.542,-7.61,-7.86,1
2.554,-7.49,-7.86,1
2.574,-7.49,-7.86,1
2.594,-7.49,-7.86,1
2.615,-7.49,-7.86,1
2.635,-7.49,-7.86,1
2.655,-7.61,-7.86,1
2.675,-7.61,-7.86,1
2.695,-7.61,-7.86,1
2.715,-7.49,-7.86,1
2.734,-7.49,-7.86,1
2.754,-7.61,-7.86,1
2.775,-7.49,-7.86,1
2.794,-7.61,-7.86,1
2.814,-7.61,-7.86,1
2.835,-7.61,-7.86,1
2.855,-7.61,-7.86,1
2.875,-7.61,-7.86,1
2.894,-7.61,-7.86,1
2.915,-7.61,-7.86,1
2.935,-7.61,-7.86,1
2.955,-7.61,-7.86,1
2.976,-7.61,-7.86,1
2.996,-7.49,-7.86,1
3.016,-7.61,-7.86,1
3.036,-7.49,-7.86,1
3.055,-7.49,-7.86,1
3.076,-7.61,-7.86,1
3.096,-7.61,-7.86,1
3.115,-7.49,-7.86,1
3.135,-7.49,-7.86,1
3.155,-7.49,-7.86,1
3.176,-7.49,-7.86,1
3.195,-7.61,-7.86,1
3.216,-7.61,-7.86,1
3.235,-7.61,-7.98,1
3.256,-7.61,-7.86,1
3.276,-7.61,-7.86,1
3.296,-7.49,-7.86,1
3.316,-7.49,-7.86,1
3.336,-7.49,-7.86,1
3.356,-7.49,-7.86,1
3.376,-7.49,-7.86,1
3.396,-7.37,-7.86,1
3.42,-7.25,-7.86,1
3.436,-7.37,-7.86,1
3.456,-7.25,-7.86,1
3.476,-7.37,-7.86,1
3.497,-7.37,-7.86,1
3.516,-7.37,-7.86,1
3.537,-7.49,-7.86,1
3.557,-7.49,-7.86,1
3.576,-7.49,-7.86,1
3.605,-7.49,-7.86,1
3.617,-7.49,-7.86,1
3.636,-7.49,-7.86,1
3.657,-7.49,-7.86,1
3.676,-7.49,-7.86,1
3.696,-7.49,-7.86,1
3.717,-7.49,-7.98,1
3.717,-7.49,-7.98,1
3.737,-7.49,-8.35,1
3.757,-7.61,-8.71,1
3.777,-7.49,-8.83,1
3.797,-7.49,-8.83,1
3.817,-7.61,-8.59,1
3.837,-7.61,-8.47,1
3.857,-7.49,-8.22,1
3.877,-7.61,-8.22,1
3.897,-7.49,-8.1,1
3.917,-7.49,-7.98,1
3.937,-7.49,-7.98,1
3.957,-7.49,-7.98,1
3.977,-7.49,-7.98,1
3.997,-7.49,-7.98,1
4.017,-7.49,-7.98,1
