Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.115,-7.49,-7.98,1
0.136,-7.49,-7.98,1
0.156,-7.61,-7.86,1
0.176,-7.61,-7.86,1
0.196,-7.61,-7.86,1
0.218,-7.61,-7.86,1
0.236,-7.61,-7.86,1
0.256,-7.61,-7.86,1
0.276,-7.61,-7.86,1
0.295,-7.61,-7.86,1
0.315,-7.61,-7.86,1
0.336,-7.61,-7.86,1
0.355,-7.49,-7.86,1
0.376,-7.61,-7.86,1
0.396,-7.49,-7.98,1
0.416,-7.61,-7.86,1
0.436,-7.61,-7.86,1
0.456,-7.61,-7.86,1
0.475,-7.61,-7.86,1
0.496,-7.49,-7.98,1
0.515,-7.61,-7.86,1
0.515,-7.61,-7.86,1
0.536,-7.61,-7.86,1
0.556,-7.49,-7.86,1
0.576,-7.61,-7.86,1
0.596,-7.61,-7.86,1
0.618,-7.61,-7.86,1
0.636,-7.49,-7.86,1
0.656,-7.61,-7.98,1
0.678,-7.61,-7.86,1
0.696,-7.61,-7.86,1
0.716,-7.61,-7.86,1
0.736,-7.61,-7.86,1
0.756,-7.61,-7.98,1
0.776,-7.49,-7.98,1
0.796,-7.61,-7.86,1
0.816,-7.61,-7.86,1
0.836,-7.61,-7.86,1
0.856,-7.61,-7.86,1
0.876,-7.49,-7.86,1
0.896,-7.49,-7.98,1
0.916,-7.61,-7.86,1
0.936,-7.61,-7.86,1
0.957,-7.49,-7.86,1
0.977,-7.61,-7.98,1
0.997,-7.49,-7.86,1
1.017,-7.61,-7.98,1
1.037,-7.49,-7.86,1
1.057,-7.49,-7.86,1
1.077,-7.49,-7.86,1
1.097,-7.61,-7.86,1
1.116,-7.49,-7.86,1
1.137,-7.61,-7.86,1
1.156,-7.61,-7.86,1
1.177,-7.61,-7.86,1
1.197,-7.61,-7.86,1
1.217,-7.61,-7.98,1
1.237,-7.61,-7.86,1
1.256,-7.61,-7.86,1
1.277,-7.61,-7.86,1
1.297,-7.61,-7.98,1
1.317,-7.49,-7.86,1
1.337,-7.49,-7.86,1
1.357,-7.61,-7.86,1
1.377,-7.61,-7.86,1
1.397,-7.61,-7.86,1
1.417,-7.61,-7.86,1
1.437,-7.61,-7.86,1
1.457,-7.61,-7.86,1
1.478,-7.49,-7.86,1
1.497,-7.49,-7.86,1
1.517,-7.61,-7.86,1
1.537,-7.61,-7.98,1
1.557,-7.49,-7.86,1
1.577,-7.61,-7.86,1
1.597,-7.61,-7.86,1
1.617,-7.61,-7.86,1
1.637,-7.61,-7.86,1
1.657,-7.49,-7.86,1
1.677,-7.61,-7.86,1
1.697,-7.61,-7.86,1
1.717,-7.49,-7.86,1
1.738,-7.49,-7.86,1
1.757,-7.61,-7.86,1
1.777,-7.61,-7.86,1
1.798,-7.49,-7.86,1
1.817,-7.61,-7.86,1
1.837,-7.61,-7.86,1
1.857,-7.61,-7.86,1
1.877,-7.49,-7.86,1
1.897,-7.61,-7.86,1
1.917,-7.49,-7.86,1
1.937,-7.61,-7.86,1
1.957,-7.61,-7.86,1
1.977,-7.49,-7.86,1
1.997,-7.49,-7.98,1
2.018,-7.49,-7.86,1
2.037,-7.61,-7.86,1
2.057,-7.49,-7.86,1
2.078,-7.49,-7.86,1
2.097,-7.61,-7.86,1
2.117,-7.49,-7.86,1
2.138,-7.49,-7.86,1
2.158,-7.61,-7.86,1
2.178,-7.49,-7.86,1
2.198,-7.61,-7.86,1
2.217,-7.61,-7.86,1
2.237,-7.61,-7.98,1
2.257,-7.61,-7.98,1
2.277,-7.49,-7.86,1
2.298,-7.61,-7.86,1
2.317,-7.61,-7.86,1
2.337,-7.61,-7.86,1
2.358,-7.61,-7.86,1
2.378,-7.61,-7.86,1
2.398,-7.61,-7.86,1
2.418,-7.49,-7.86,1
2.437,-7.61,-7.86,1
2.458,-7.61,-7.86,1
2.478,-7.61,-7.86,1
2.498,-7.61,-7.86,1
2.518,-7.61,-7.98,1
2.538,-7.61,-7.86,1
2.558,-7.61,-7.86,1
2.578,-7.49,-7.86,1
2.599,-7.49,-7.86,1
2.618,-7.49,-7.86,1
2.639,-7.49,-7.86,1
2.659,-7.61,-7.98,1
2.679,-7.49,-7.86,1
2.698,-7.61,-7.86,1
2.718,-7.61,-7.86,1
2.738,-7.61,-7.86,1
2.758,-7.49,-7.98,1
2.778,-7.49,-7.86,1
2.798,-7.61,-7.86,1
2.818,-7.61,-7.86,1
2.838,-7.61,-7.86,1
2.859,-7.61,-7.86,1
2.878,-7.61,-7.98,1
2.899,-7.61,-7.86,1
2.918,-7.61,-7.86,1
2.938,-7.61,-7.98,1
2.958,-7.49,-7.86,1
2.978,-7.49,-7.86,1
2.998,-7.49,-7.86,1
3.019,-7.49,-7.86,1
3.039,-7.49,-7.86,1
3.058,-7.61,-7.86,1
3.078,-7.61,-7.86,1
3.098,-7.61,-7.86,1
3.118,-7.49,-7.86,1
3.139,-7.49,-7.86,1
3.158,-7.61,-7.86,1
3.179,-7.61,-7.86,1
3.198,-7.61,-7.86,1
3.218,-7.61,-7.98,1
3.238,-7.61,-7.86,1
3.258,-7.61,-7.86,1
3.278,-7.61,-7.86,1
3.298,-7.61,-7.86,1
3.318,-7.49,-7.86,1
3.318,-7.61,-7.86,1
3.339,-7.49,-7.86,1
3.358,-7.49,-7.86,1
3.378,-7.49,-7.86,1
3.398,-7.37,-7.86,1
3.419,-7.25,-7.98,1
3.438,-7.25,-7.86,1
3.458,-7.37,-7.86,1
3.479,-7.37,-7.86,1
3.499,-7.37,-7.86,1
3.518,-7.37,-7.86,1
3.539,-7.49,-7.86,1
3.559,-7.49,-7.86,1
3.579,-7.49,-7.86,1
3.598,-7.49,-7.86,1
3.618,-7.49,-7.86,1
3.638,-7.61,-7.86,1
