Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.116,-7.49,-7.86,1
0.137,-7.49,-7.86,1
0.156,-7.61,-7.86,1
0.177,-7.61,-7.86,1
0.197,-7.61,-7.86,1
0.216,-7.61,-7.86,1
0.237,-7.49,-7.86,1
0.256,-7.61,-7.86,1
0.277,-7.61,-7.86,1
0.297,-7.61,-7.86,1
0.317,-7.61,-7.86,1
0.336,-7.61,-7.86,1
0.357,-7.61,-7.86,1
0.377,-7.61,-7.86,1
0.397,-7.49,-7.86,1
0.416,-7.61,-7.86,1
0.436,-7.49,-7.86,1
0.457,-7.49,-7.86,1
0.477,-7.49,-7.86,1
0.496,-7.61,-7.86,1
0.517,-7.49,-7.86,1
0.538,-7.61,-7.86,1
0.557,-7.61,-7.86,1
0.577,-7.49,-7.98,1
0.597,-7.61,-7.86,1
0.617,-7.61,-7.86,1
0.637,-7.49,-7.86,1
0.657,-7.61,-7.86,1
0.677,-7.61,-7.86,1
0.697,-7.61,-7.86,1
0.717,-7.49,-7.86,1
0.737,-7.61,-7.86,1
0.758,-7.49,-7.86,1
0.777,-7.61,-7.86,1
0.797,-7.61,-7.86,1
0.817,-7.61,-7.86,1
0.838,-7.61,-7.86,1
0.857,-7.49,-7.86,1
0.877,-7.49,-7.86,1
0.897,-7.49,-7.86,1
0.918,-7.49,-7.86,1
0.938,-7.61,-7.86,1
0.959,-7.61,-7.86,1
0.978,-7.49,-7.86,1
0.999,-7.61,-7.86,1
1.018,-7.61,-7.86,1
1.039,-7.61,-7.86,1
1.058,-7.61,-7.86,1
1.078,-7.49,-7.86,1
1.098,-7.49,-7.86,1
1.118,-7.61,-7.86,1
1.139,-7.61,-7.86,1
1.158,-7.49,-7.86,1
1.179,-7.49,-7.86,1
1.198,-7.49,-7.86,1
1.219,-7.61,-7.86,1
1.238,-7.61,-7.86,1
1.258,-7.61,-7.86,1
1.278,-7.61,-7.86,1
1.298,-7.61,-7.86,1
1.318,-7.61,-7.86,1
1.338,-7.49,-7.86,1
1.358,-7.61,-7.86,1
1.379,-7.49,-7.86,1
1.399,-7.49,-7.86,1
1.419,-7.49,-7.86,1
1.439,-7.61,-7.86,1
1.458,-7.61,-7.86,1
1.479,-7.49,-7.86,1
1.499,-7.61,-7.86,1
1.519,-7.61,-7.86,1
1.538,-7.49,-7.86,1
1.559,-7.61,-7.86,1
1.579,-7.49,-7.86,1
1.599,-7.61,-7.86,1
1.619,-7.61,-7.86,1
1.639,-7.61,-7.86,1
1.658,-7.61,-7.86,1
1.679,-7.61,-7.86,1
1.699,-7.61,-7.86,1
1.719,-7.61,-7.86,1
1.74,-7.61,-7.86,1
1.769,-7.61,-7.86,1
1.78,-7.61,-7.86,1
1.804,-7.61,-7.86,1
1.819,-7.49,-7.86,1
1.84,-7.61,-7.86,1
1.859,-7.61,-7.86,1
1.88,-7.61,-7.86,1
1.899,-7.61,-7.86,1
1.92,-7.61,-7.86,1
1.94,-7.61,-7.86,1
1.96,-7.61,-7.86,1
1.98,-7.61,-7.86,1
2.0,-7.61,-7.86,1
2.019,-7.61,-7.86,1
2.04,-7.49,-7.86,1
2.059,-7.49,-7.86,1
2.08,-7.49,-7.86,1
2.099,-7.61,-7.86,1
2.12,-7.61,-7.86,1
2.121,-7.49,-7.86,1
2.141,-7.61,-7.86,1
2.161,-7.61,-7.86,1
2.181,-7.61,-7.86,1
2.201,-7.49,-7.86,1
2.221,-7.49,-7.86,1
2.241,-7.61,-7.86,1
2.261,-7.61,-7.86,1
2.281,-7.61,-7.86,1
2.301,-7.61,-7.86,1
2.321,-7.61,-7.86,1
2.341,-7.49,-7.98,1
2.361,-7.61,-7.86,1
2.381,-7.61,-7.86,1
2.401,-7.49,-7.86,1
2.421,-7.49,-7.86,1
2.441,-7.61,-7.86,1
2.461,-7.61,-7.86,1
2.481,-7.61,-7.86,1
2.501,-7.61,-7.86,1
2.521,-7.61,-7.86,1
2.541,-7.49,-7.86,1
2.561,-7.49,-7.86,1
2.581,-7.61,-7.86,1
2.601,-7.61,-7.86,1
2.621,-7.49,-7.86,1
2.641,-7.61,-7.86,1
2.661,-7.61,-7.86,1
2.681,-7.61,-7.86,1
2.702,-7.61,-7.86,1
2.721,-7.61,-7.86,1
2.741,-7.61,-7.86,1
2.761,-7.49,-7.86,1
2.782,-7.61,-7.86,1
2.801,-7.61,-7.86,1
2.821,-7.61,-7.86,1
2.841,-7.49,-7.86,1
2.868,-7.61,-7.86,1
2.881,-7.61,-7.86,1
2.901,-7.49,-7.86,1
2.921,-7.61,-7.86,1
2.921,-7.49,-7.86,1
2.941,-7.61,-7.86,1
2.962,-7.49,-7.86,1
2.981,-7.61,-7.86,1
3.001,-7.61,-7.86,1
3.022,-7.49,-7.86,1
3.041,-7.61,-7.86,1
3.061,-7.49,-7.86,1
3.081,-7.61,-7.86,1
3.101,-7.61,-7.86,1
3.122,-7.61,-7.86,1
3.141,-7.49,-7.86,1
3.161,-7.49,-7.86,1
3.181,-7.61,-7.86,1
3.201,-7.49,-7.86,1
3.222,-7.61,-7.86,1
3.241,-7.61,-7.86,1
3.261,-7.49,-7.86,1
3.282,-7.49,-7.86,1
3.301,-7.61,-7.86,1
3.321,-7.61,-7.86,1
3.321,-7.49,-7.86,1
3.342,-7.49,-7.86,1
3.362,-7.49,-7.86,1
3.382,-7.37,-7.86,1
3.401,-7.37,-7.86,1
3.421,-7.37,-7.86,1
3.442,-7.37,-7.86,1
3.462,-7.37,-7.86,1
3.481,-7.49,-7.86,1
3.501,-7.49,-7.86,1
3.522,-7.49,-7.86,1
3.541,-7.49,-7.86,1
3.562,-7.49,-7.86,1
3.582,-7.49,-7.86,1
3.601,-7.49,-7.86,1
3.622,-7.49,-7.86,1
3.641,-7.61,-7.86,1
3.661,-7.49,-7.86,1
3.681,-7.49,-7.86,1
3.702,-7.49,-7.86,1
3.722,-7.49,-7.86,1
3.742,-7.49,-8.1,1
3.762,-7.49,-8.47,1
3.782,-7.61,-8.83,1
3.802,-7.61,-8.71,1
3.822,-7.61,-8.59,1
3.842,-7.49,-8.35,1
3.862,-7.49,-8.22,1
3.882,-7.49,-8.1,1
3.903,-7.49,-7.98,1
3.922,-7.61,-7.98,1
3.942,-7.49,-7.98,1
3.962,-7.61,-7.98,1
3.982,-7.49,-7.98,1
4.002,-7.49,-7.98,1
4.023,-7.49,-7.98,1
4.043,-7.61,-7.86,1
4.062,-7.61,-7.86,1
4.082,-7.49,-7.98,1
4.102,-7.61,-7.86,1
4.122,-7.61,-7.86,1
4.122,-7.61,-7.98,1
4.143,-7.61,-7.86,1
4.163,-7.61,-7.86,1
4.183,-7.61,-7.86,1
4.202,-7.49,-7.86,1
4.223,-7.49,-7.86,1
4.243,-7.49,-7.86,1
4.263,-7.49,-7.98,1
4.282,-7.49,-7.86,1
4.303,-7.61,-7.86,1
4.323,-7.49,-7.86,1
4.343,-7.61,-7.98,1
4.363,-7.49,-7.86,1
4.382,-7.61,-7.86,1
4.402,-7.61,-7.86,1
4.423,-7.49,-7.86,1
4.443,-7.61,-7.86,1
4.463,-7.49,-7.86,1
4.483,-7.49,-7.86,1
4.503,-7.49,-7.86,1
4.523,-7.49,-7.86,1
4.523,-7.49,-7.86,1
4.544,-7.49,-7.86,1
4.563,-7.61,-7.86,1
4.583,-7.49,-7.86,1
4.604,-7.37,-7.86,1
4.623,-6.76,-7.73,1
4.643,-6.15,-7.25,1
4.663,-5.66,-6.63,1
4.683,-5.41,-6.27,1
4.703,-5.17,-5.9,1
4.723,-4.92,-5.78,1
4.743,-4.68,-5.66,1
4.763,-4.44,-5.54,1
4.783,-4.31,-5.41,1
4.804,-4.31,-5.29,1
4.823,-4.19,-5.17,1
4.843,-4.19,-5.05,1
4.864,-4.19,-4.92,1
4.883,-4.31,-5.05,1
4.904,-4.19,-4.92,1
4.923,-4.07,-4.92,1
4.943,-3.95,-4.92,0
4.963,-3.82,-4.92,0
4.983,-3.82,-4.92,0
5.003,-3.82,-4.92,0
5.023,-3.82,-4.92,0
5.044,-4.07,-4.92,0
5.063,-3.95,-4.8,0
5.083,-3.82,-4.8,0
5.104,-3.95,-4.8,0
5.123,-3.82,-4.8,0
5.143,-3.82,-4.8,0
5.164,-3.82,-4.68,0
5.183,-3.95,-4.68,0
5.204,-3.95,-4.8,0
5.224,-3.95,-4.8,0
5.243,-3.82,-4.8,0
5.264,-3.7,-4.8,0
5.284,-3.7,-4.8,0
5.304,-3.82,-4.68,0
5.324,-3.82,-4.68,0
5.344,-3.82,-4.68,0
5.364,-3.82,-4.68,0
5.384,-3.95,-4.68,0
5.404,-3.82,-4.68,0
5.424,-3.82,-4.8,0
5.445,-3.82,-4.68,0
5.464,-3.95,-4.8,0
5.484,-3.82,-4.8,0
5.504,-3.82,-4.8,0
5.525,-3.82,-4.68,0
5.544,-3.7,-4.68,0
5.564,-3.7,-4.68,0
5.585,-3.7,-4.56,0
5.604,-3.7,-4.56,0
5.624,-3.58,-4.56,0
5.644,-3.7,-4.56,0
5.665,-3.7,-4.56,0
5.685,-4.19,-5.17,0
5.704,-5.29,-6.15,0
5.724,-6.27,-6.88,0
5.744,-6.76,-7.98,0
5.771,-7.12,-8.96,0
5.785,-7.98,-9.32,0
5.804,-8.83,-9.57,0
5.825,-9.32,-9.69,0
5.845,-9.57,-9.81,0
5.864,-9.69,-9.81,0
5.884,-9.81,-9.93,0
5.905,-9.93,-9.93,0
5.925,-10.06,-10.06,0
5.944,-9.93,-9.93,0
5.965,-10.06,-10.06,0
5.985,-10.18,-10.06,0
6.004,-10.06,-10.06,0
6.024,-10.06,-10.06,0
6.045,-10.18,-10.06,0
6.064,-10.18,-10.06,0
6.084,-10.18,-10.06,0
6.105,-10.18,-10.06,0
6.125,-10.18,-10.06,0
6.125,-10.18,-10.06,0
6.145,-10.18,-10.06,0
6.165,-10.18,-10.06,0
6.186,-10.3,-10.18,0
6.205,-10.3,-10.18,0
6.225,-10.3,-10.18,0
6.246,-10.18,-10.18,0
6.271,-10.18,-10.18,0
6.286,-10.18,-10.18,0
6.306,-10.18,-10.18,0
6.325,-10.18,-10.18,0
6.345,-10.3,-10.18,0
6.365,-10.18,-10.18,0
6.386,-10.3,-10.3,0
6.405,-10.3,-10.18,1
6.425,-10.18,-10.18,1
6.446,-10.18,-10.18,1
6.465,-10.18,-10.3,1
6.487,-10.3,-10.18,1
6.505,-10.3,-10.18,1
6.525,-10.3,-10.18,1
6.525,-10.3,-10.3,1
6.546,-10.3,-10.18,1
6.571,-10.3,-10.18,1
6.585,-10.3,-10.3,1
6.606,-10.3,-10.3,1
6.626,-10.3,-10.3,1
6.646,-10.3,-10.3,1
6.666,-10.18,-10.06,1
6.686,-9.45,-9.45,1
6.706,-8.96,-8.83,1
6.726,-8.47,-7.98,1
6.746,-7.98,-7.25,1
6.765,-7.25,-6.63,1
6.786,-6.51,-6.27,1
6.806,-6.02,-6.02,1
6.826,-5.54,-5.9,1
6.846,-5.17,-5.78,1
6.865,-4.92,-5.54,1
6.886,-4.8,-5.41,1
6.906,-4.68,-5.41,1
6.926,-4.56,-5.29,1
6.926,-4.68,-5.17,1
6.946,-4.56,-5.17,1
6.967,-4.44,-5.17,1
6.987,-4.19,-5.17,1
7.007,-4.19,-5.05,0
7.026,-4.07,-5.17,0
7.046,-4.07,-5.05,0
7.066,-4.07,-5.05,0
7.086,-4.07,-5.05,0
7.106,-4.19,-4.92,0
7.126,-4.07,-4.92,0
7.146,-3.95,-4.92,0
7.167,-3.95,-4.92,0
7.187,-4.07,-4.92,0
7.206,-4.07,-4.92,0
7.227,-3.95,-4.92,0
7.246,-4.07,-4.92,0
7.271,-4.07,-4.92,0
7.286,-3.95,-4.92,0
7.307,-3.82,-4.92,0
7.327,-3.82,-4.8,0
7.347,-3.82,-4.8,0
7.368,-3.82,-4.8,0
7.387,-3.95,-4.8,0
7.407,-3.95,-4.8,0
7.427,-3.95,-4.68,0
7.448,-3.95,-4.8,0
7.467,-3.95,-4.8,0
7.487,-3.82,-4.8,0
7.507,-3.82,-4.8,0
7.527,-3.82,-4.8,0
7.547,-3.82,-4.92,0
7.567,-3.82,-4.8,0
7.587,-3.7,-4.68,0
7.607,-3.7,-4.68,0
7.634,-3.7,-4.68,0
7.647,-3.7,-4.68,0
7.667,-3.58,-4.56,0
7.687,-3.7,-4.68,0
7.707,-3.7,-4.56,0
7.728,-3.82,-4.56,0
7.749,-4.8,-5.54,0
7.771,-5.78,-6.51,0
7.789,-6.51,-7.25,0
7.808,-7.0,-8.47,0
7.828,-7.49,-9.08,0
7.848,-8.47,-9.45,0
7.868,-9.2,-9.57,0
7.889,-9.45,-9.81,0
7.909,-9.69,-9.93,0
7.928,-9.81,-9.93,0
7.949,-9.93,-9.93,0
7.969,-9.93,-9.93,0
7.988,-10.06,-9.93,0
8.009,-10.06,-10.06,0
8.028,-10.06,-10.06,0
8.049,-10.06,-10.18,0
8.069,-10.06,-10.06,0
8.088,-10.18,-10.06,0
8.109,-10.18,-10.06,0
8.128,-10.18,-10.06,0
8.149,-10.18,-10.06,0
8.171,-10.18,-10.06,0
8.189,-10.18,-10.06,0
8.208,-10.18,-10.06,0
8.228,-10.18,-10.18,0
8.249,-10.18,-10.18,0
8.271,-10.3,-10.18,0
8.289,-10.18,-10.18,0
8.308,-10.18,-10.18,0
8.328,-10.18,-10.18,0
8.349,-10.18,-10.18,0
8.368,-10.18,-10.18,0
8.388,-10.18,-10.18,0
8.409,-10.18,-10.18,0
8.429,-10.3,-10.18,0
