Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.119,-7.61,-7.86,1
0.14,-7.61,-7.98,1
0.16,-7.73,-7.98,1
0.18,-7.61,-7.98,1
0.205,-7.73,-7.98,1
0.22,-7.73,-7.98,1
0.24,-7.61,-7.98,1
0.26,-7.73,-7.98,1
0.28,-7.73,-7.98,1
0.3,-7.61,-7.98,1
0.32,-7.73,-7.98,1
0.34,-7.61,-7.98,1
0.359,-7.73,-7.98,1
0.38,-7.73,-7.98,1
0.4,-7.73,-7.86,1
0.42,-7.73,-7.86,1
0.44,-7.61,-7.98,1
0.459,-7.61,-7.98,1
0.48,-7.61,-7.98,1
0.499,-7.73,-7.98,1
0.52,-7.61,-7.86,1
0.54,-7.61,-7.98,1
0.561,-7.61,-7.98,1
0.581,-7.61,-7.98,1
0.6,-7.61,-7.98,1
0.622,-7.61,-7.98,1
0.64,-7.61,-7.98,1
0.66,-7.61,-7.98,1
0.68,-7.61,-7.98,1
0.701,-7.61,-7.98,1
0.721,-7.61,-7.98,1
0.74,-7.73,-7.98,1
0.761,-7.61,-7.98,1
0.788,-7.61,-7.98,1
0.8,-7.73,-7.98,1
0.82,-7.61,-7.98,1
0.84,-7.61,-7.98,1
0.861,-7.73,-7.98,1
0.881,-7.61,-7.98,1
0.9,-7.61,-7.98,1
0.921,-7.61,-7.98,1
0.941,-7.61,-7.98,1
0.961,-7.61,-7.86,1
0.981,-7.61,-7.98,1
1.001,-7.61,-7.98,1
1.021,-7.61,-7.98,1
1.041,-7.61,-7.98,1
1.062,-7.61,-7.98,1
1.081,-7.61,-7.98,1
1.101,-7.61,-7.98,1
1.121,-7.61,-7.98,1
1.141,-7.61,-7.98,1
1.161,-7.61,-7.86,1
1.181,-7.61,-7.98,1
1.201,-7.73,-7.98,1
1.221,-7.61,-7.86,1
1.241,-7.61,-7.98,1
1.261,-7.61,-7.98,1
1.281,-7.73,-7.98,1
1.301,-7.61,-7.98,1
1.323,-7.61,-7.98,1
1.323,-7.61,-7.98,1
1.343,-7.61,-7.98,1
1.363,-7.61,-7.98,1
1.383,-7.61,-7.98,1
1.403,-7.61,-7.98,1
1.423,-7.61,-7.86,1
1.443,-7.61,-7.98,1
1.463,-7.73,-7.98,1
1.483,-7.73,-7.98,1
1.503,-7.61,-7.98,1
1.523,-7.61,-7.98,1
1.543,-7.61,-7.86,1
1.563,-7.61,-7.98,1
1.583,-7.61,-7.98,1
1.604,-7.61,-7.98,1
1.623,-7.73,-7.98,1
1.643,-7.61,-7.98,1
1.663,-7.61,-7.98,1
1.683,-7.73,-7.98,1
1.703,-7.61,-7.98,1
1.723,-7.61,-7.98,1
1.744,-7.61,-7.98,1
1.764,-7.61,-7.86,1
1.784,-7.61,-7.98,1
1.804,-7.61,-7.98,1
1.823,-7.61,-7.98,1
1.852,-7.61,-7.98,1
1.864,-7.73,-7.98,1
1.884,-7.61,-7.86,1
1.904,-7.61,-7.98,1
1.924,-7.61,-7.98,1
1.943,-7.61,-7.98,1
1.964,-7.61,-7.86,1
1.984,-7.61,-7.98,1
2.004,-7.61,-7.86,1
2.023,-7.73,-7.98,1
2.044,-7.61,-7.98,1
2.064,-7.61,-7.86,1
2.084,-7.61,-7.86,1
2.104,-7.61,-7.98,1
2.124,-7.61,-7.98,1
2.124,-7.73,-7.98,1
2.145,-7.61,-7.98,1
2.164,-7.61,-7.98,1
2.184,-7.61,-7.98,1
2.205,-7.73,-7.98,1
2.225,-7.61,-7.98,1
2.244,-7.61,-7.98,1
2.265,-7.73,-7.98,1
2.284,-7.73,-7.98,1
2.304,-7.73,-7.98,1
2.324,-7.73,-7.98,1
2.345,-7.73,-7.86,1
2.364,-7.61,-7.98,1
2.385,-7.61,-7.98,1
2.405,-7.73,-7.98,1
2.425,-7.61,-7.98,1
2.444,-7.61,-7.98,1
2.464,-7.73,-7.86,1
2.485,-7.73,-7.98,1
2.505,-7.61,-7.98,1
2.524,-7.61,-7.98,1
2.545,-7.61,-7.98,1
2.565,-7.61,-7.98,1
2.584,-7.61,-7.98,1
2.605,-7.61,-7.98,1
2.625,-7.73,-7.98,1
2.644,-7.61,-7.98,1
2.665,-7.73,-7.98,1
2.685,-7.61,-7.86,1
2.705,-7.61,-7.98,1
2.725,-7.61,-7.98,1
2.745,-7.61,-7.98,1
2.765,-7.61,-7.98,1
2.785,-7.73,-7.98,1
2.805,-7.61,-7.86,1
2.825,-7.61,-7.98,1
2.845,-7.61,-7.98,1
2.865,-7.61,-7.98,1
2.885,-7.61,-7.98,1
2.905,-7.61,-7.98,1
2.925,-7.61,-7.98,1
2.925,-7.73,-7.86,1
2.945,-7.61,-7.98,1
2.965,-7.61,-7.98,1
2.985,-7.61,-7.98,1
3.005,-7.61,-7.98,1
3.025,-7.61,-7.98,1
3.045,-7.61,-7.98,1
3.065,-7.61,-7.86,1
3.085,-7.61,-7.98,1
3.105,-7.61,-7.98,1
3.125,-7.61,-7.98,1
3.145,-7.61,-7.98,1
3.165,-7.61,-7.98,1
3.185,-7.61,-7.86,1
3.205,-7.61,-7.98,1
3.226,-7.61,-7.98,1
3.246,-7.73,-7.98,1
3.265,-7.61,-7.86,1
3.285,-7.61,-7.98,1
3.305,-7.61,-7.98,1
3.325,-7.61,-7.98,1
3.326,-7.61,-7.98,1
3.346,-7.61,-7.98,1
3.366,-7.49,-7.86,1
3.387,-7.49,-7.98,1
3.407,-7.49,-7.98,1
3.428,-7.49,-7.98,1
3.447,-7.61,-7.98,1
3.466,-7.49,-7.98,1
3.486,-7.49,-7.86,1
3.507,-7.61,-7.98,1
3.527,-7.61,-7.98,1
3.546,-7.61,-7.98,1
3.566,-7.61,-7.98,1
3.586,-7.61,-7.86,1
3.607,-7.61,-7.98,1
3.626,-7.61,-7.98,1
3.647,-7.61,-7.98,1
3.666,-7.61,-7.98,1
3.686,-7.61,-7.98,1
3.706,-7.61,-8.35,1
3.726,-7.61,-8.71,1
3.747,-7.61,-8.96,1
3.767,-7.61,-9.08,1
3.787,-7.61,-8.96,1
3.807,-7.61,-8.71,1
3.827,-7.61,-8.47,1
3.847,-7.61,-8.22,1
3.867,-7.73,-8.22,1
3.887,-7.61,-8.1,1
3.907,-7.61,-8.1,1
3.927,-7.61,-8.1,1
3.947,-7.61,-7.98,1
3.973,-7.61,-7.98,1
3.987,-7.61,-7.98,1
4.007,-7.61,-7.98,1
4.027,-7.61,-7.98,1
4.047,-7.61,-7.98,1
4.067,-7.61,-7.98,1
4.087,-7.61,-7.98,1
4.107,-7.61,-7.98,1
4.127,-7.61,-7.98,1
4.148,-7.61,-7.98,1
4.169,-7.61,-7.98,1
4.187,-7.73,-7.98,1
4.208,-7.61,-7.98,1
4.227,-7.61,-7.98,1
4.248,-7.61,-7.98,1
4.268,-7.61,-7.98,1
4.288,-7.61,-7.98,1
4.308,-7.61,-7.98,1
4.328,-7.61,-7.98,1
4.348,-7.61,-7.98,1
4.368,-7.61,-7.98,1
4.388,-7.61,-7.98,1
4.408,-7.61,-7.98,1
4.428,-7.61,-7.98,1
4.447,-7.61,-7.98,1
4.467,-7.61,-7.98,1
4.488,-7.61,-7.98,1
4.508,-7.61,-7.98,1
4.528,-7.61,-7.86,1
4.549,-7.61,-7.98,1
4.568,-7.61,-7.98,1
4.588,-7.61,-7.98,1
4.609,-7.61,-7.98,1
4.628,-7.61,-7.98,1
4.648,-7.0,-7.73,1
4.669,-6.39,-7.25,1
4.688,-5.78,-6.76,1
4.709,-5.41,-6.39,1
4.729,-5.29,-6.15,1
4.748,-5.05,-5.9,1
4.768,-4.92,-5.66,1
4.788,-4.68,-5.54,1
4.808,-4.56,-5.41,1
4.828,-4.44,-5.29,1
4.848,-4.44,-5.17,1
4.869,-4.31,-5.17,1
4.888,-4.31,-5.05,1
4.908,-4.31,-5.05,1
4.929,-4.44,-5.05,1
4.949,-4.19,-5.05,1
4.97,-4.07,-5.05,0
4.99,-3.95,-5.05,0
5.009,-4.07,-4.92,0
5.03,-3.95,-4.92,0
5.049,-3.95,-4.92,0
5.069,-4.19,-4.8,0
5.09,-4.19,-4.8,0
5.109,-3.95,-4.8,0
5.129,-3.95,-4.8,0
5.149,-3.95,-4.8,0
5.17,-3.95,-4.8,0
5.19,-3.95,-4.8,0
5.209,-4.07,-4.8,0
5.23,-4.07,-4.92,0
5.249,-4.07,-4.92,0
5.269,-4.07,-4.92,0
5.29,-3.95,-4.8,0
5.309,-3.95,-4.92,0
5.337,-3.95,-4.8,0
5.358,-3.95,-4.8,0
5.377,-3.95,-4.8,0
5.398,-3.95,-4.68,0
5.418,-4.07,-4.68,0
5.437,-4.07,-4.8,0
5.458,-4.07,-4.8,0
5.478,-4.07,-4.8,0
5.498,-3.95,-4.92,0
5.518,-3.95,-4.92,0
5.537,-3.82,-4.8,0
5.557,-3.82,-4.8,0
5.578,-3.82,-4.68,0
5.598,-3.82,-4.68,0
5.618,-3.7,-4.68,0
5.638,-3.7,-4.56,0
5.658,-3.7,-4.68,0
5.678,-3.82,-4.56,0
5.698,-3.95,-4.68,0
5.718,-4.19,-5.05,0
5.738,-5.41,-6.15,0
5.759,-6.27,-6.88,0
5.779,-6.76,-7.86,0
5.799,-7.12,-8.96,0
5.819,-7.86,-9.45,0
5.838,-8.83,-9.69,0
5.859,-9.45,-9.81,0
5.879,-9.69,-9.93,0
5.899,-9.81,-9.93,0
5.919,-9.93,-10.06,0
5.939,-10.06,-10.06,0
5.959,-10.06,-10.06,0
5.979,-10.18,-10.06,0
5.999,-10.18,-10.18,0
6.019,-10.18,-10.18,0
6.039,-10.06,-10.18,0
6.059,-10.06,-10.3,0
6.079,-10.3,-10.18,0
6.099,-10.3,-10.18,0
6.119,-10.3,-10.18,0
6.138,-10.3,-10.18,0
6.159,-10.3,-10.18,0
6.179,-10.3,-10.18,0
6.199,-10.3,-10.18,0
6.219,-10.3,-10.18,0
6.239,-10.42,-10.3,0
6.259,-10.3,-10.18,0
6.279,-10.3,-10.3,0
6.299,-10.3,-10.3,0
6.319,-10.3,-10.3,0
6.339,-10.3,-10.3,0
6.359,-10.3,-10.18,0
6.379,-10.3,-10.3,0
6.399,-10.3,-10.3,0
6.419,-10.42,-10.18,0
6.44,-10.3,-10.3,0
6.459,-10.3,-10.3,1
6.479,-10.3,-10.3,1
6.499,-10.3,-10.3,1
6.519,-10.3,-10.3,1
6.539,-10.3,-10.3,1
6.539,-10.3,-10.3,1
6.56,-10.3,-10.3,1
6.579,-10.3,-10.3,1
6.599,-10.3,-10.3,1
6.619,-10.3,-10.3,1
6.639,-10.3,-10.3,1
6.659,-10.42,-10.3,1
6.68,-10.42,-10.3,1
6.699,-10.42,-10.3,1
6.719,-10.18,-10.06,1
6.739,-9.57,-9.45,1
6.76,-8.96,-8.83,1
6.78,-8.59,-7.86,1
6.799,-7.98,-7.12,1
6.819,-7.25,-6.63,1
6.839,-6.51,-6.39,1
6.859,-6.15,-6.15,1
6.88,-5.78,-5.9,1
6.9,-5.17,-5.78,1
6.919,-4.92,-5.66,1
6.939,-4.8,-5.41,1
6.959,-4.68,-5.41,1
6.98,-4.68,-5.29,1
6.999,-4.68,-5.29,1
7.019,-4.68,-5.17,1
7.039,-4.56,-5.17,1
7.059,-4.31,-5.17,1
7.079,-4.07,-5.05,0
7.1,-3.95,-5.17,0
7.12,-3.95,-5.05,0
7.139,-4.07,-5.05,0
7.159,-4.19,-4.92,0
7.179,-4.19,-4.92,0
7.2,-4.19,-4.92,0
7.219,-3.95,-4.92,0
7.239,-3.95,-4.8,0
7.26,-3.82,-4.8,0
7.28,-3.95,-4.8,0
7.299,-3.95,-4.92,0
7.319,-4.07,-4.92,0
7.339,-4.07,-4.92,0
7.339,-4.19,-4.92,0
7.36,-3.82,-4.92,0
7.38,-3.7,-4.8,0
7.399,-3.7,-4.8,0
7.42,-3.82,-4.8,0
7.44,-3.82,-4.68,0
7.46,-3.95,-4.68,0
7.48,-3.95,-4.68,0
7.5,-3.95,-4.8,0
7.519,-3.95,-4.8,0
7.54,-3.82,-4.8,0
7.56,-3.82,-4.8,0
