Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.115,-7.61,-7.86,1
0.135,-7.61,-7.86,1
0.156,-7.61,-7.86,1
0.176,-7.61,-7.86,1
0.196,-7.61,-7.86,1
0.216,-7.61,-7.86,1
0.235,-7.61,-7.86,1
0.255,-7.61,-7.86,1
0.276,-7.49,-7.86,1
0.295,-7.49,-7.86,1
0.316,-7.49,-7.86,1
0.336,-7.49,-7.86,1
0.355,-7.61,-7.86,1
0.375,-7.49,-7.86,1
0.395,-7.49,-7.86,1
0.416,-7.61,-7.86,1
0.435,-7.49,-7.86,1
0.455,-7.49,-7.86,1
0.476,-7.61,-7.86,1
0.495,-7.49,-7.86,1
0.516,-7.61,-7.86,1
0.537,-7.61,-7.86,1
0.556,-7.61,-7.86,1
0.576,-7.49,-7.86,1
0.596,-7.49,-7.86,1
0.617,-7.49,-7.86,1
0.637,-7.61,-7.86,1
0.656,-7.49,-7.86,1
0.677,-7.49,-7.86,1
0.697,-7.61,-7.86,1
0.717,-7.61,-7.86,1
0.736,-7.49,-7.86,1
0.756,-7.49,-7.86,1
0.776,-7.61,-7.86,1
0.796,-7.61,-7.86,1
0.816,-7.49,-7.86,1
0.836,-7.49,-7.86,1
0.857,-7.49,-7.86,1
0.876,-7.49,-7.86,1
0.896,-7.61,-7.86,1
0.916,-7.49,-7.86,1
0.916,-7.49,-7.86,1
0.937,-7.49,-7.86,1
0.957,-7.61,-7.86,1
0.977,-7.61,-7.86,1
0.996,-7.49,-7.86,1
1.016,-7.49,-7.86,1
1.037,-7.61,-7.86,1
1.057,-7.49,-7.86,1
1.077,-7.49,-7.86,1
1.097,-7.49,-7.86,1
1.117,-7.61,-7.86,1
1.137,-7.49,-7.86,1
1.157,-7.61,-7.86,1
1.177,-7.61,-7.86,1
1.196,-7.61,-7.86,1
1.217,-7.61,-7.86,1
1.237,-7.49,-7.86,1
1.256,-7.49,-7.86,1
1.277,-7.49,-7.86,1
1.297,-7.49,-7.86,1
1.316,-7.61,-7.86,1
1.316,-7.49,-7.86,1
1.337,-7.49,-7.86,1
1.357,-7.61,-7.86,1
1.377,-7.61,-7.86,1
1.397,-7.61,-7.86,1
1.416,-7.49,-7.86,1
1.437,-7.49,-7.86,1
1.457,-7.49,-7.98,1
1.477,-7.49,-7.86,1
1.497,-7.49,-7.86,1
1.517,-7.49,-7.86,1
1.537,-7.61,-7.86,1
1.557,-7.61,-7.86,1
1.577,-7.61,-7.86,1
1.597,-7.61,-7.86,1
1.617,-7.61,-7.86,1
1.637,-7.61,-7.86,1
1.657,-7.61,-7.86,1
1.677,-7.49,-7.86,1
1.697,-7.49,-7.86,1
1.717,-7.61,-7.86,1
1.717,-7.49,-7.86,1
1.738,-7.61,-7.86,1
1.757,-7.61,-7.86,1
1.778,-7.61,-7.86,1
1.798,-7.49,-7.86,1
1.817,-7.49,-7.86,1
1.837,-7.61,-7.86,1
1.858,-7.49,-7.86,1
1.877,-7.49,-7.86,1
1.898,-7.61,-7.86,1
1.918,-7.49,-7.86,1
1.938,-7.49,-7.86,1
1.958,-7.49,-7.86,1
1.978,-7.61,-7.86,1
1.998,-7.49,-7.86,1
2.017,-7.61,-7.86,1
2.038,-7.49,-7.86,1
2.057,-7.61,-7.86,1
2.078,-7.49,-7.86,1
2.098,-7.49,-7.86,1
2.118,-7.61,-7.86,1
2.138,-7.49,-7.86,1
2.159,-7.61,-7.86,1
2.178,-7.49,-7.86,1
2.198,-7.49,-7.98,1
2.218,-7.49,-7.86,1
2.239,-7.49,-7.86,1
2.258,-7.49,-7.86,1
2.278,-7.49,-7.86,1
2.298,-7.49,-7.86,1
2.319,-7.49,-7.86,1
2.338,-7.61,-7.86,1
2.358,-7.49,-7.86,1
2.378,-7.61,-7.86,1
2.398,-7.61,-7.86,1
2.418,-7.49,-7.86,1
2.438,-7.61,-7.86,1
2.459,-7.61,-7.86,1
2.478,-7.61,-7.86,1
2.498,-7.49,-7.86,1
2.518,-7.61,-7.86,1
2.518,-7.49,-7.86,1
2.539,-7.49,-7.86,1
2.558,-7.49,-7.86,1
2.579,-7.61,-7.86,1
2.599,-7.61,-7.86,1
2.618,-7.61,-7.86,1
2.638,-7.61,-7.86,1
2.659,-7.49,-7.86,1
2.678,-7.61,-7.86,1
2.699,-7.49,-7.86,1
2.718,-7.49,-7.86,1
2.739,-7.49,-7.86,1
2.759,-7.49,-7.86,1
2.778,-7.61,-7.86,1
2.798,-7.61,-7.86,1
2.819,-7.61,-7.86,1
