Time (s),Pressure 1 (kPa),Pressure 2 (kPa),Switch State
0.117,-7.61,-7.86,1
0.138,-7.61,-7.98,1
0.158,-7.61,-7.86,1
0.178,-7.61,-7.98,1
0.198,-7.61,-7.86,1
0.217,-7.61,-7.86,1
0.238,-7.49,-7.86,1
0.258,-7.49,-7.86,1
0.277,-7.61,-7.86,1
0.298,-7.61,-7.86,1
0.318,-7.61,-7.86,1
0.338,-7.61,-7.86,1
0.359,-7.61,-7.86,1
0.378,-7.49,-7.86,1
0.398,-7.61,-7.86,1
0.418,-7.61,-7.98,1
0.438,-7.61,-7.86,1
0.458,-7.49,-7.86,1
0.478,-7.49,-7.86,1
0.498,-7.49,-7.86,1
0.518,-7.61,-7.86,1
0.518,-7.61,-7.86,1
0.538,-7.61,-7.86,1
0.559,-7.49,-7.86,1
0.578,-7.61,-7.86,1
0.598,-7.61,-7.86,1
0.618,-7.61,-7.86,1
0.638,-7.49,-7.86,1
0.658,-7.49,-7.86,1
0.678,-7.49,-7.86,1
0.699,-7.61,-7.86,1
0.719,-7.61,-7.86,1
0.738,-7.49,-7.86,1
0.758,-7.49,-7.86,1
0.779,-7.61,-7.98,1
0.798,-7.49,-7.86,1
0.818,-7.49,-7.86,1
0.838,-7.61,-7.86,1
0.859,-7.61,-7.98,1
0.879,-7.49,-7.86,1
0.898,-7.49,-7.86,1
0.918,-7.49,-7.98,1
0.919,-7.61,-7.86,1
0.939,-7.61,-7.86,1
0.96,-7.49,-7.86,1
0.98,-7.61,-7.86,1
1.0,-7.61,-7.86,1
1.02,-7.61,-7.86,1
1.04,-7.49,-7.86,1
1.06,-7.61,-7.86,1
1.079,-7.61,-7.86,1
1.1,-7.49,-7.86,1
1.12,-7.61,-7.98,1
1.139,-7.61,-7.86,1
1.16,-7.49,-7.98,1
1.18,-7.61,-7.86,1
1.2,-7.49,-7.86,1
1.22,-7.49,-7.86,1
1.24,-7.61,-7.86,1
1.259,-7.49,-7.86,1
1.28,-7.61,-7.86,1
1.3,-7.49,-7.86,1
1.319,-7.61,-7.86,1
1.34,-7.49,-7.86,1
1.36,-7.61,-7.86,1
1.38,-7.61,-7.86,1
1.4,-7.49,-7.86,1
1.42,-7.49,-7.98,1
1.44,-7.49,-7.86,1
1.46,-7.61,-7.86,1
1.48,-7.49,-7.86,1
1.5,-7.61,-7.86,1
1.52,-7.61,-7.86,1
1.539,-7.61,-7.86,1
1.56,-7.61,-7.86,1
1.58,-7.61,-7.86,1
1.6,-7.61,-7.86,1
1.62,-7.61,-7.86,1
1.64,-7.61,-7.86,1
1.66,-7.49,-7.86,1
1.68,-7.61,-7.86,1
1.7,-7.61,-7.86,1
1.72,-7.61,-7.86,1
1.741,-7.49,-7.86,1
1.761,-7.49,-7.86,1
1.781,-7.61,-7.86,1
1.8,-7.61,-7.86,1
1.82,-7.61,-7.86,1
1.841,-7.49,-7.98,1
1.861,-7.49,-7.86,1
1.88,-7.61,-7.86,1
1.901,-7.61,-7.86,1
1.921,-7.61,-7.86,1
1.94,-7.61,-7.86,1
1.961,-7.61,-7.86,1
1.98,-7.61,-7.86,1
2.001,-7.49,-7.86,1
2.02,-7.61,-7.86,1
2.04,-7.61,-7.86,1
2.061,-7.61,-7.98,1
2.081,-7.49,-7.86,1
2.101,-7.61,-7.86,1
2.12,-7.61,-7.98,1
2.14,-7.49,-7.86,1
2.161,-7.61,-7.86,1
2.181,-7.61,-7.86,1
2.2,-7.49,-7.86,1
2.221,-7.61,-7.86,1
2.241,-7.49,-7.86,1
2.261,-7.61,-7.86,1
2.281,-7.61,-7.86,1
2.3,-7.49,-7.86,1
2.321,-7.61,-7.86,1
2.341,-7.61,-7.86,1
2.361,-7.61,-7.98,1
2.381,-7.61,-7.86,1
2.4,-7.61,-7.86,1
2.421,-7.61,-7.86,1
2.44,-7.61,-7.86,1
2.461,-7.61,-7.86,1
2.48,-7.61,-7.86,1
2.501,-7.61,-7.86,1
2.52,-7.61,-7.86,1
2.52,-7.61,-7.98,1
2.541,-7.49,-7.86,1
2.561,-7.61,-7.86,1
2.58,-7.61,-7.86,1
2.6,-7.61,-7.86,1
2.62,-7.49,-7.86,1
2.641,-7.61,-7.86,1
2.661,-7.61,-7.86,1
2.681,-7.49,-7.86,1
2.7,-7.49,-7.86,1
2.721,-7.49,-7.86,1
2.742,-7.61,-7.98,1
2.761,-7.61,-7.86,1
2.781,-7.49,-7.86,1
2.801,-7.49,-7.86,1
2.821,-7.49,-7.86,1
2.84,-7.61,-7.86,1
2.861,-7.49,-7.86,1
2.881,-7.49,-7.86,1
2.901,-7.61,-7.86,1
2.92,-7.49,-7.86,1
2.941,-7.61,-7.86,1
2.961,-7.61,-7.86,1
2.981,-7.61,-7.98,1
3.0,-7.61,-7.86,1
3.021,-7.61,-7.86,1
3.04,-7.49,-7.98,1
3.06,-7.49,-7.86,1
3.081,-7.61,-7.86,1
3.1,-7.61,-7.86,1
3.121,-7.61,-7.86,1
3.14,-7.49,-7.86,1
3.161,-7.49,-7.86,1
3.18,-7.49,-7.86,1
3.2,-7.49,-7.86,1
3.22,-7.61,-7.86,1
3.241,-7.61,-7.86,1
3.261,-7.61,-7.86,1
3.28,-7.61,-7.86,1
3.301,-7.61,-7.86,1
3.321,-7.49,-7.86,1
3.341,-7.61,-7.86,1
3.361,-7.61,-7.98,1
3.382,-7.49,-7.86,1
3.401,-7.37,-7.86,1
3.422,-7.49,-7.86,1
3.441,-7.49,-7.86,1
3.462,-7.37,-7.86,1
3.481,-7.49,-7.86,1
3.501,-7.49,-7.86,1
3.522,-7.49,-7.86,1
3.541,-7.49,-7.86,1
3.562,-7.49,-7.86,1
3.582,-7.49,-7.86,1
3.602,-7.49,-7.86,1
3.622,-7.49,-7.86,1
3.641,-7.49,-7.86,1
3.661,-7.49,-7.86,1
3.682,-7.49,-7.86,1
3.701,-7.61,-7.98,1
3.722,-7.61,-7.98,1
3.743,-7.49,-8.47,1
3.763,-7.49,-8.83,1
3.783,-7.61,-8.96,1
3.802,-7.49,-8.83,1
3.823,-7.49,-8.59,1
3.843,-7.49,-8.47,1
3.863,-7.49,-8.22,1
3.883,-7.49,-8.1,1
3.903,-7.61,-8.1,1
3.922,-7.61,-8.1,1
3.942,-7.61,-7.98,1
3.962,-7.61,-7.98,1
3.983,-7.49,-7.98,1
4.003,-7.61,-7.98,1
4.023,-7.49,-7.86,1
4.043,-7.61,-7.98,1
4.063,-7.61,-7.86,1
4.083,-7.61,-7.86,1
4.102,-7.49,-7.98,1
4.123,-7.49,-7.86,1
4.143,-7.49,-7.98,1
4.164,-7.49,-7.98,1
4.184,-7.49,-7.98,1
4.204,-7.61,-7.86,1
4.224,-7.61,-7.86,1
4.243,-7.49,-7.86,1
4.264,-7.61,-7.98,1
4.283,-7.49,-7.86,1
4.304,-7.61,-7.86,1
4.324,-7.61,-7.98,1
4.343,-7.49,-7.86,1
4.363,-7.61,-7.86,1
4.384,-7.61,-7.98,1
4.403,-7.61,-7.98,1
4.423,-7.61,-7.86,1
4.444,-7.49,-7.86,1
4.463,-7.61,-7.86,1
4.484,-7.49,-7.98,1
4.503,-7.49,-7.86,1
4.524,-7.49,-7.86,1
4.524,-7.49,-7.86,1
4.545,-7.61,-7.86,1
4.565,-7.49,-7.86,1
4.584,-7.49,-7.86,1
4.604,-7.61,-7.98,1
4.625,-7.49,-7.86,1
4.645,-7.25,-7.25,1
4.665,-6.63,-6.27,1
4.684,-5.78,-5.54,1
4.705,-5.78,-4.8,1
4.725,-5.29,-4.19,1
4.744,-4.44,-3.82,1
4.764,-3.58,-3.46,1
4.785,-3.09,-3.21,1
4.804,-2.6,-2.97,1
4.825,-2.36,-2.85,0
4.844,-2.11,-2.72,0
4.865,-1.63,-2.48,0
4.884,-1.26,-2.24,0
4.904,-1.14,-2.11,0
4.924,-1.26,-1.99,0
4.924,-0.77,-1.99,0
4.945,-0.53,-1.99,0
4.964,-0.4,-1.99,0
4.985,-0.53,-1.99,0
5.005,-0.65,-1.87,0
5.024,-0.4,-1.75,0
5.045,-0.16,-1.75,0
5.065,-0.28,-1.63,0
5.085,-0.28,-1.63,0
5.104,-0.28,-1.63,0
5.124,-0.16,-1.75,0
5.145,-0.16,-1.75,0
5.164,-0.16,-1.63,0
5.185,-0.16,-1.63,0
5.205,-0.04,-1.5,0
5.224,-0.04,-1.63,0
5.244,-1.5,-3.09,0
5.265,-3.46,-4.92,0
5.285,-5.05,-7.49,0
5.305,-6.02,-9.32,0
5.325,-7.98,-10.06,0
5.345,-9.57,-10.54,0
5.366,-10.3,-10.79,0
5.385,-10.67,-10.91,0
5.405,-10.91,-11.03,0
5.425,-11.03,-11.16,0
5.445,-11.16,-11.16,0
5.465,-11.28,-11.16,0
5.485,-11.28,-11.16,0
5.505,-11.28,-11.16,0
5.525,-11.28,-11.28,0
5.545,-11.4,-11.28,0
5.565,-11.28,-11.28,0
5.585,-11.28,-11.28,0
5.605,-11.4,-11.28,0
5.626,-11.4,-11.28,0
5.646,-11.4,-11.28,0
5.665,-11.4,-11.28,1
5.685,-11.4,-11.4,1
5.705,-11.4,-11.28,1
5.725,-11.4,-11.4,1
5.725,-11.4,-11.28,1
5.745,-11.4,-11.4,1
5.765,-11.52,-11.4,1
5.786,-11.4,-11.4,1
5.805,-11.52,-11.4,1
5.825,-11.16,-10.91,1
5.845,-10.67,-10.18,1
5.866,-9.81,-8.47,1
5.885,-8.22,-7.12,1
5.905,-6.51,-6.15,1
5.925,-5.54,-5.41,1
5.945,-4.44,-4.8,1
5.966,-3.7,-4.19,1
5.986,-3.21,-3.82,1
6.006,-2.85,-3.58,1
6.025,-2.6,-3.34,0
6.045,-2.24,-3.09,0
6.065,-1.75,-2.85,0
6.085,-1.5,-2.72,0
6.105,-1.26,-2.6,0
6.125,-1.38,-2.48,0
6.145,-0.89,-2.36,0
6.165,-0.89,-2.24,0
6.186,-0.77,-2.24,0
6.205,-0.89,-2.11,0
6.226,-1.01,-1.99,0
6.245,-0.4,-1.99,0
6.266,-0.4,-1.99,0
6.286,-0.4,-1.99,0
6.305,-0.53,-1.87,0
6.326,-0.4,-1.99,0
6.346,-0.28,-1.99,0
6.366,-0.4,-1.87,0
6.385,-0.28,-1.63,0
6.406,-0.4,-1.63,0
6.425,-0.28,-1.63,0
6.445,0.09,-1.63,0
6.466,-1.5,-3.09,0
6.485,-3.58,-4.8,0
6.505,-5.05,-7.37,0
6.526,-7.12,-9.32,0
6.547,-9.08,-10.06,0
6.567,-10.06,-10.54,0
6.586,-10.54,-10.79,0
6.607,-10.79,-10.91,0
6.626,-10.91,-11.03,0
6.646,-11.16,-11.16,0
6.666,-11.28,-11.16,0
6.687,-11.28,-11.16,0
6.707,-11.28,-11.16,0
6.727,-11.28,-11.28,0
6.747,-11.4,-11.16,0
6.767,-11.4,-11.28,0
6.787,-11.4,-11.28,0
6.807,-11.28,-11.28,0
6.826,-11.4,-11.28,0
6.847,-11.4,-11.28,0
6.867,-11.4,-11.28,0
6.886,-11.4,-11.4,1
6.907,-11.4,-11.28,1
6.926,-11.4,-11.4,1
6.926,-11.4,-11.4,1
6.947,-11.4,-11.28,1
6.967,-11.4,-11.4,1
6.986,-11.4,-11.4,1
7.016,-11.4,-11.4,1
7.027,-11.52,-11.4,1
7.046,-11.16,-11.03,1
7.066,-10.67,-10.42,1
7.087,-9.93,-9.32,1
7.107,-8.22,-7.86,1
7.126,-6.63,-6.76,1
7.147,-5.41,-5.78,1
7.166,-4.56,-5.17,1
7.186,-3.82,-4.56,1
7.207,-3.34,-4.07,1
7.226,-2.97,-3.7,1
7.247,-2.72,-3.46,1
7.267,-2.36,-3.21,0
7.287,-1.75,-2.97,0
7.307,-1.5,-2.85,0
7.327,-1.38,-2.72,0
7.348,-1.5,-2.48,0
7.368,-1.01,-2.36,0
7.387,-0.89,-2.24,0
7.408,-1.01,-2.24,0
7.428,-1.01,-2.24,0
7.447,-1.01,-2.11,0
7.468,-0.53,-2.11,0
7.487,-0.4,-1.99,0
7.508,-0.53,-1.99,0
7.527,-0.53,-1.87,0
7.547,-0.65,-1.87,0
7.568,-0.4,-1.87,0
7.587,-0.4,-1.87,0
7.608,-0.4,-1.75,0
7.628,-0.28,-1.75,0
7.647,-0.28,-1.63,0
7.668,-0.16,-1.63,0
7.687,-1.75,-3.09,0
7.707,-3.7,-4.92,0
7.728,-5.17,-7.37,0
7.749,-7.37,-9.32,0
7.768,-9.2,-10.06,0
7.789,-10.18,-10.54,0
7.808,-10.67,-10.79,0
7.829,-10.91,-11.03,0
7.848,-10.91,-11.03,0
7.869,-11.16,-11.16,0
7.888,-11.28,-11.16,0
7.908,-11.28,-11.16,0
7.928,-11.28,-11.28,0
7.949,-11.4,-11.28,0
7.968,-11.4,-11.28,0
7.988,-11.28,-11.28,0
8.008,-11.4,-11.28,0
8.028,-11.4,-11.28,0
8.048,-11.4,-11.28,0
8.068,-11.4,-11.4,0
8.089,-11.4,-11.28,1
8.109,-11.4,-11.4,1
8.128,-11.4,-11.28,1
8.128,-11.4,-11.28,1
8.148,-11.4,-11.4,1
8.169,-11.4,-11.4,1
8.188,-11.4,-11.4,1
8.209,-11.52,-11.4,1
8.228,-11.52,-11.4,1
8.249,-11.4,-11.4,1
8.268,-11.16,-11.03,1
8.289,-10.54,-10.18,1
8.31,-9.81,-8.59,1
8.328,-8.22,-7.12,1
8.348,-6.51,-6.15,1
8.368,-5.29,-5.41,1
8.388,-4.44,-4.8,1
8.409,-3.82,-4.31,1
8.428,-3.34,-3.95,1
8.448,-2.97,-3.58,1
8.477,-2.85,-3.21,1
8.489,-2.24,-3.09,0
8.509,-1.87,-2.97,0
8.529,-1.63,-2.72,0
8.549,-1.5,-2.6,0
8.569,-1.5,-2.48,0
8.589,-0.89,-2.24,0
8.61,-0.89,-2.11,0
8.63,-1.01,-2.11,0
8.649,-1.01,-2.11,0
8.669,-1.01,-2.11,0
8.689,-0.53,-1.99,0
8.71,-0.4,-1.87,0
8.729,-0.53,-1.87,0
8.749,-0.65,-1.87,0
8.769,-0.77,-1.87,0
8.789,-0.4,-1.87,0
8.809,-0.53,-1.87,0
8.829,-0.53,-1.75,0
8.85,-0.16,-1.75,0
8.869,-0.4,-1.75,0
8.89,-0.16,-1.75,0
8.909,-1.75,-3.34,0
8.929,-3.82,-5.05,0
8.929,-5.29,-7.61,0
8.949,-7.49,-9.45,0
8.969,-9.32,-10.18,0
8.99,-10.18,-10.54,0
9.009,-10.67,-10.79,0
9.029,-10.91,-10.91,0
9.049,-10.91,-11.03,0
9.069,-11.16,-11.03,0
9.09,-11.28,-11.28,0
9.109,-11.28,-11.16,0
9.129,-11.28,-11.16,0
9.149,-11.4,-11.28,0
9.17,-11.4,-11.28,0
9.19,-11.4,-11.28,0
9.209,-11.4,-11.28,0
9.229,-11.28,-11.28,0
9.249,-11.4,-11.28,0
9.269,-11.4,-11.28,0
9.29,-11.4,-11.4,1
9.31,-11.4,-11.28,1
9.33,-11.4,-11.28,1
9.35,-11.4,-11.28,1
9.37,-11.4,-11.28,1
9.39,-11.4,-11.28,1
9.41,-11.4,-11.28,1
9.43,-11.4,-11.4,1
9.45,-11.52,-11.4,1
9.47,-11.4,-11.4,1
9.49,-11.16,-10.91,1
9.51,-10.54,-10.06,1
9.53,-9.69,-8.35,1
9.55,-7.86,-6.76,1
9.57,-6.15,-6.02,1
9.59,-5.17,-5.29,1
9.61,-4.19,-4.56,1
9.63,-3.58,-4.19,1
9.65,-3.21,-3.82,1
9.67,-2.85,-3.46,1
9.69,-2.72,-3.21,1
9.71,-1.87,-3.21,0
9.73,-1.63,-2.85,0
9.75,-1.5,-2.72,0
9.77,-1.5,-2.6,0
9.79,-1.26,-2.36,0
9.81,-0.89,-2.36,0
9.831,-0.89,-2.36,0
9.851,-1.01,-2.24,0
9.871,-1.14,-2.24,0
9.891,-0.53,-2.11,0
9.911,-0.53,-1.99,0
9.931,-0.65,-1.99,0
9.951,-0.77,-1.99,0
9.971,-0.77,-1.87,0
9.99,-0.4,-1.99,0
10.011,-0.4,-1.99,0
10.031,-0.53,-1.87,0
10.051,-0.53,-1.63,0
10.07,-0.28,-1.75,0
10.09,-0.89,-2.36,0
