0,0.017976
0.01,0.017647
0.02,0.017319
0.03,0.017976
0.04,0.017976
0.05,0.017319
0.06,0.017319
0.07,0.017976
0.08,0.017647
0.09,0.017647
0.1,0.017976
0.11,0.017647
0.12,0.017976
0.13,0.017976
0.14,0.018305
0.15,0.017647
0.16,0.018305
0.17,0.018305
0.18,0.018633
0.19,0.017319
0.2,0.017976
0.21,0.017976
0.22,0.017319
0.23,0.017976
0.24,0.018633
0.25,0.017319
0.26,0.017647
0.27,0.018305
0.28,0.017647
0.29,0.017319
0.3,0.017976
0.31,0.018633
0.32,0.018305
0.33,0.017319
0.34,0.017976
0.35,0.017319
0.36,0.018305
0.37,0.017647
0.38,0.017976
0.39,0.016661
0.4,0.017976
0.41,0.017976
0.42,0.017647
0.43,0.017319
0.44,0.018305
0.45,0.017319
0.46,0.017319
0.47,0.017647
0.48,0.017647
0.49,0.017319
0.5,0.017319
0.51,0.017319
0.52,0.017976
0.53,0.017647
0.54,0.017647
0.55,0.017976
0.56,0.017647
0.57,0.017647
0.58,0.017976
0.59,0.017976
0.6,0.017319
0.61,0.017319
0.62,0.017976
0.63,0.017976
0.64,0.017647
0.65,0.017319
0.66,0.017976
0.67,0.017647
0.68,0.016661
0.69,0.017976
0.7,0.018305
0.71,0.01699
0.72,0.017976
0.73,0.018305
0.74,0.017319
0.75,0.01699
0.76,0.018305
0.77,0.018305
0.78,0.017319
0.79,0.017319
0.8,0.017976
0.81,0.018305
0.82,0.017647
0.83,0.017319
0.84,0.017319
0.85,0.018305
0.86,0.017976
0.87,0.01699
0.88,0.017976
0.89,0.017647
0.9,0.018305
0.91,0.017647
0.92,0.017647
0.93,0.018305
0.94,0.017976
0.95,0.017319
0.96,0.017647
0.97,0.017647
0.98,0.017976
0.99,0.017647
1,0.017647
1.01,0.018305
1.02,0.018962
1.03,0.017647
1.04,0.017319
1.05,0.017319
1.06,0.018305
1.07,0.017976
1.08,0.01699
1.09,0.017319
1.1,0.017647
1.11,0.017319
1.12,0.017647
1.13,0.017976
1.14,0.017319
1.15,0.017319
1.16,0.018305
1.17,0.017647
1.18,0.017319
1.19,0.01699
1.2,0.018633
1.21,0.018633
1.22,0.017319
1.23,0.016661
1.24,0.018305
1.25,0.018633
1.26,0.017647
1.27,0.017319
1.28,0.018305
1.29,0.017647
1.3,0.017647
1.31,0.017647
1.32,0.017319
1.33,0.017319
1.34,0.017976
1.35,0.017319
1.36,0.017976
1.37,0.017647
1.38,0.017647
1.39,0.017976
1.4,0.017647
1.41,0.017319
1.42,0.017647
1.43,0.017976
1.44,0.018305
1.45,0.017976
1.46,0.017319
1.47,0.016661
1.48,0.018962
1.49,0.017976
1.5,0.017319
1.51,0.017319
1.52,0.017976
1.53,0.018305
1.54,0.017647
1.55,0.017319
1.56,0.017976
1.57,0.018305
1.58,0.017976
1.59,0.01699
1.6,0.017319
1.61,0.018305
1.62,0.018633
1.63,0.017319
1.64,0.017647
1.65,0.017976
1.66,0.017976
1.67,0.017319
1.68,0.01699
1.69,0.017976
1.7,0.018305
1.71,0.017647
1.72,0.017319
1.73,0.017647
1.74,0.017976
1.75,0.017647
1.76,0.017647
1.77,0.017319
1.78,0.016661
1.79,0.017319
1.8,0.018962
1.81,0.017647
1.82,0.016333
1.83,0.017647
1.84,0.018962
1.85,0.016661
1.86,0.017319
1.87,0.017319
1.88,0.017647
1.89,0.018305
1.9,0.017319
1.91,0.017319
1.92,0.017976
1.93,0.018962
1.94,0.018305
1.95,0.017319
1.96,0.017319
1.97,0.018633
1.98,0.018633
1.99,0.017319
2,0.017319
2.01,0.018633
2.02,0.018305
2.03,0.017319
2.04,0.017319
2.05,0.017319
2.06,0.017647
2.07,0.017976
2.08,0.017647
2.09,0.017319
2.1,0.018305
2.11,0.018633
2.12,0.017647
2.13,0.016333
2.14,0.017647
2.15,0.018633
2.16,0.017976
2.17,0.017319
2.18,0.017319
2.19,0.017319
2.2,0.017647
2.21,0.017647
2.22,0.01699
2.23,0.017319
2.24,0.017647
2.25,0.018962
2.26,0.01699
2.27,0.017319
2.28,0.017647
2.29,0.017647
2.3,0.017319
2.31,0.017319
2.32,0.017647
2.33,0.017319
2.34,0.017976
2.35,0.017319
2.36,0.017647
2.37,0.017976
2.38,0.017319
2.39,0.017319
2.4,0.017319
2.41,0.017647
2.42,0.017319
2.43,0.017647
2.44,0.017976
2.45,0.017319
2.46,0.01699
2.47,0.01699
2.48,0.016661
2.49,0.01699
2.5,0.017319
2.51,0.017319
2.52,0.017319
2.53,0.017319
2.54,0.017976
2.55,0.017319
2.56,0.017319
2.57,0.01699
2.58,0.017647
2.59,0.017647
2.6,0.017647
2.61,0.016661
2.62,0.017647
2.63,0.018305
2.64,0.017319
2.65,0.017319
2.66,0.017647
2.67,0.017319
2.68,0.017647
2.69,0.018633
2.7,0.017319
2.71,0.016661
2.72,0.017647
2.73,0.017976
2.74,0.017319
2.75,0.01699
2.76,0.01699
2.77,0.018305
2.78,0.018633
2.79,0.017647
2.8,0.017647
2.81,0.017647
2.82,0.017976
2.83,0.017319
2.84,0.016661
2.85,0.017647
2.86,0.018633
2.87,0.017647
2.88,0.017319
2.89,0.01699
2.9,0.017976
2.91,0.017319
2.92,0.017976
2.93,0.01699
2.94,0.017319
2.95,0.017647
2.96,0.017976
2.97,0.017976
2.98,0.017647
2.99,0.016661
3,0.017319
3.01,0.018305
3.02,0.017319
3.03,0.016661
3.04,0.018305
3.05,0.018633
3.06,0.017647
3.07,0.017319
3.08,0.017647
3.09,0.017647
3.1,0.018305
3.11,0.017647
3.12,0.01699
3.13,0.017647
3.14,0.017976
3.15,0.017647
3.16,0.018633
3.17,0.017647
3.18,0.017647
3.19,0.017976
3.2,0.017976
3.21,0.017319
3.22,0.017319
3.23,0.017647
3.24,0.018305
3.25,0.017647
3.26,0.017319
3.27,0.017647
3.28,0.017647
3.29,0.018305
3.3,0.017319
3.31,0.017647
3.32,0.018633
3.33,0.017976
3.34,0.018305
3.35,0.017319
3.36,0.017647
3.37,0.017319
3.38,0.017976
3.39,0.017319
3.4,0.017976
3.41,0.017976
3.42,0.017647
3.43,0.01699
3.44,0.017647
3.45,0.018962
3.46,0.017319
3.47,0.01699
3.48,0.018305
3.49,0.018305
3.5,0.017647
3.51,0.017647
3.52,0.017976
3.53,0.017976
3.54,0.017647
3.55,0.017319
3.56,0.017976
3.57,0.017319
3.58,0.017319
3.59,0.017647
3.6,0.017319
3.61,0.017319
3.62,0.017647
3.63,0.01699
3.64,0.017647
3.65,0.017976
3.66,0.017976
3.67,0.017319
3.68,0.017976
3.69,0.017319
3.7,0.017976
3.71,0.017647
3.72,0.017647
3.73,0.017976
3.74,0.017647
3.75,0.01699
3.76,0.018633
3.77,0.017647
3.78,0.017319
3.79,0.017319
3.8,0.017976
3.81,0.017976
3.82,0.017319
3.83,0.017647
3.84,0.018305
3.85,0.017976
3.86,0.017319
3.87,0.017319
3.88,0.017647
3.89,0.017647
3.9,0.017647
3.91,0.018305
3.92,0.01699
3.93,0.01699
3.94,0.017319
3.95,0.017976
3.96,0.017647
3.97,0.017319
3.98,0.017647
3.99,0.017976
4,0.017976
4.01,0.017976
4.02,0.017647
4.03,0.017647
4.04,0.017319
4.05,0.017647
4.06,0.017976
4.07,0.017319
4.08,0.017976
4.09,0.017647
4.1,0.017647
4.11,0.017319
4.12,0.017319
4.13,0.01699
4.14,0.018305
4.15,0.017319
4.16,0.017319
4.17,0.017319
4.18,0.017647
4.19,0.017319
4.2,0.017976
4.21,0.016661
4.22,0.017319
4.23,0.017319
4.24,0.017976
4.25,0.017319
4.26,0.017319
4.27,0.017319
4.28,0.017976
4.29,0.017319
4.3,0.017647
4.31,0.017319
4.32,0.017976
4.33,0.017647
4.34,0.017647
4.35,0.017647
4.36,0.017647
4.37,0.017647
4.38,0.017976
4.39,0.01699
4.4,0.016661
4.41,0.017319
4.42,0.017976
4.43,0.017319
4.44,0.017976
4.45,0.017319
4.46,0.01699
4.47,0.017647
4.48,0.017976
4.49,0.01699
4.5,0.017319
4.51,0.017647
4.52,0.017976
4.53,0.017319
4.54,0.017319
4.55,0.017319
4.56,0.018633
4.57,0.017319
4.58,0.016661
4.59,0.017319
4.6,0.017976
4.61,0.017319
4.62,0.01699
4.63,0.017319
4.64,0.017976
4.65,0.017647
4.66,0.017647
4.67,0.01699
4.68,0.017319
4.69,0.017647
4.7,0.017319
4.71,0.017319
4.72,0.017976
4.73,0.016661
4.74,0.017319
4.75,0.017319
4.76,0.018633
4.77,0.01699
4.78,0.017319
4.79,0.017647
4.8,0.017976
4.81,0.017319
4.82,0.017319
4.83,0.017976
4.84,0.018305
4.85,0.017976
4.86,0.017976
4.87,0.017976
4.88,0.017647
4.89,0.018305
4.9,0.018633
4.91,0.017647
4.92,0.017647
4.93,0.017976
4.94,0.017647
4.95,0.017319
4.96,0.018305
4.97,0.017976
4.98,0.01699
4.99,0.017647
5,0.018633
5.01,0.01699
5.02,0.016661
5.03,0.018633
5.04,0.018633
5.05,0.020277
5.06,0.019948
5.07,0.019948
5.08,0.020277
5.09,0.018962
5.1,0.019619
5.11,0.021263
5.12,0.017647
5.13,0.022577
5.14,0.021263
5.15,0.02192
5.16,0.019619
5.17,0.020605
5.18,0.020934
5.19,0.020934
5.2,0.020934
5.21,0.077464
5.22,0.062346
5.23,0.079765
5.24,0.069248
5.25,0.075164
5.26,0.070891
5.27,0.07615
5.28,0.063332
5.29,0.073849
5.3,0.075164
5.31,0.067276
5.32,0.064975
5.33,0.06366
5.34,0.075164
5.35,0.07122
5.36,0.072206
5.37,0.074506
5.38,0.063003
5.39,0.037038
5.4,0.066947
5.41,0.016333
5.42,0.089625
5.43,0.026193
5.44,0.041968
5.45,0.057744
5.46,0.025535
5.47,0.10507
5.48,0.051828
5.49,0.045255
5.5,0.019619
5.51,0.017319
5.52,0.018305
5.53,0.01699
5.54,0.014689
5.55,0.016004
5.56,0.014032
5.57,0.022577
5.58,0.22471
5.59,0.023892
5.6,0.044926
5.61,0.016333
5.62,0.12249
5.63,0.10409
5.64,0.13334
5.65,0.018633
5.66,0.033423
5.67,0.036381
5.68,0.10244
5.69,0.024549
5.7,0.025207
5.71,0.097841
5.72,0.00713
5.73,0.11165
5.74,0.062674
5.75,0.055772
5.76,0.052157
5.77,0.14878
5.78,0.01206
5.79,0.030137
5.8,0.027836
5.81,0.045255
5.82,0.04164
5.83,0.11493
5.84,0.091597
5.85,0.018633
5.86,0.12446
5.87,0.023892
5.88,0.14188
5.89,0.038353
5.9,0.17245
5.91,0.070562
5.92,0.12874
5.93,0.025535
5.94,0.0097593
5.95,0.15536
5.96,0.17245
5.97,0.017647
5.98,0.20269
5.99,0.14057
6,0.18034
6.01,0.18691
6.02,0.46792
6.03,0.32133
6.04,0.61023
6.05,0.75024
6.06,0.039339
6.07,0.075164
6.08,0.080093
6.09,0.040654
6.1,0.041311
6.11,0.040325
6.12,0.020934
6.13,0.028822
6.14,0.023892
6.15,0.018962
6.16,0.1363
6.17,0.049856
6.18,0.069248
6.19,0.051828
6.2,0.034409
6.21,0.082394
6.22,0.061688
6.23,0.051171
6.24,0.062017
6.25,0.07615
6.26,0.029479
6.27,0.13268
6.28,0.068262
6.29,0.14484
6.3,0.10146
6.31,0.14188
6.32,0.016004
6.33,0.026521
6.34,0.0538
6.35,0.009102
6.36,0.022249
6.37,0.10672
6.38,0.23982
6.39,-0.00010058
6.4,0.010088
6.41,0.16587
6.42,0.010745
6.43,0.24114
6.44,-0.010618
6.45,-0.019163
6.46,0.0064727
6.47,0.016004
6.48,0.24278
6.49,0.085681
6.5,0.28978
6.51,0.011403
6.52,0.21485
6.53,0.068919
6.54,0.13761
6.55,0.050185
6.56,0.086338
6.57,0.046898
6.58,0.097513
6.59,0.02192
6.6,0.089296
6.61,-0.0037159
6.62,0.15273
6.63,0.073192
6.64,0.10639
6.65,0.10014
6.66,0.12939
6.67,0.013703
6.68,0.14517
6.69,0.07615
6.7,0.24903
6.71,0.057087
6.72,0.02192
6.73,0.1409
6.74,0.097841
6.75,0.1054
6.76,0.040654
6.77,0.071548
6.78,0.056758
6.79,0.1123
6.8,0.07352
6.81,0.11066
6.82,0.20564
6.83,0.073192
6.84,0.040982
6.85,0.075164
6.86,0.071548
6.87,0.02192
6.88,0.12282
6.89,0.038353
6.9,0.069248
6.91,0.091268
6.92,0.079107
6.93,0.060374
6.94,0.09324
6.95,0.13038
6.96,0.036052
6.97,0.035066
6.98,0.0041721
6.99,0.017976
7,0.050514
7.01,0.042954
7.02,0.042297
7.03,0.050514
7.04,0.11822
7.05,0.031123
7.06,0.095869
7.07,-0.0024012
7.08,0.0054867
7.09,0.20433
7.1,0.0048294
7.11,0.0012141
7.12,0.0084447
7.13,0.018633
7.14,0.059388
7.15,0.086338
7.16,0.28321
7.17,0.064646
7.18,0.16489
7.19,0.012389
7.2,0.078779
7.21,0.027836
7.22,0.15601
7.23,0.07352
7.24,0.030137
7.25,0.045912
7.26,0.19118
7.27,0.06859
7.28,0.19447
7.29,0.15634
7.3,0.061688
7.31,0.08338
7.32,0.098827
7.33,0.031123
7.34,0.18822
7.35,0.055444
7.36,0.23555
7.37,0.029808
7.38,0.11953
7.39,0.15864
7.4,0.099813
7.41,0.13005
7.42,0.029151
7.43,0.084366
7.44,0.068262
7.45,0.10244
7.46,0.050514
7.47,0.13925
7.48,0.11
7.49,0.065632
7.5,0.047556
7.51,0.062346
7.52,0.06859
7.53,0.022577
7.54,0.063989
7.55,0.035724
7.56,0.084037
7.57,0.077136
7.58,0.054129
7.59,0.047556
7.6,0.086338
7.61,0.11296
7.62,0.09324
7.63,0.0018714
7.64,0.025207
7.65,0.03408
7.66,0.039339
7.67,0.15733
7.68,0.05873
7.69,0.019291
7.7,0.030465
7.71,0.01206
7.72,0.10409
7.73,0.067276
7.74,0.12611
7.75,0.047227
7.76,0.051171
7.77,0.045255
7.78,0.03178
7.79,0.036381
7.8,0.028822
7.81,0.057416
7.82,0.10672
7.83,0.057087
7.84,0.084366
7.85,0.035066
7.86,0.10014
7.87,0.079107
7.88,0.1708
7.89,0.054786
7.9,0.032766
7.91,0.024878
7.92,0.25264
7.93,0.067604
7.94,0.19578
7.95,0.051171
7.96,0.072534
7.97,0.022249
7.98,0.1054
7.99,0.011074
8,0.10146
8.01,0.086009
8.02,0.17146
8.03,0.047884
8.04,0.17804
8.05,0.099485
8.06,0.049199
8.07,0.070234
8.08,0.060045
8.09,0.063003
8.1,0.0538
8.11,0.048542
8.12,0.054129
8.13,0.11756
8.14,0.11756
8.15,0.13827
8.16,0.082065
8.17,0.068262
8.18,0.075821
8.19,0.036381
8.2,0.060045
8.21,0.10737
8.22,0.069576
8.23,0.12118
8.24,0.038024
8.25,0.13268
8.26,0.097184
8.27,0.079107
8.28,0.12381
8.29,0.0064727
8.3,0.028822
8.31,0.027836
8.32,0.17606
8.33,-0.0079885
8.34,0.17245
8.35,0.13301
8.36,0.062017
8.37,0.18066
8.38,0.12709
8.39,0.1077
8.4,0.1363
8.41,0.0068014
8.42,0.020277
8.43,0.036052
8.44,0.037038
8.45,0.037367
8.46,0.088967
8.47,0.031123
8.48,0.031451
8.49,0.042297
8.5,0.029479
8.51,0.043612
8.52,0.14878
8.53,0.038353
8.54,0.09324
8.55,0.02685
8.56,0.015018
8.57,0.016004
8.58,0.096198
8.59,0.088967
8.6,0.063332
8.61,0.056758
8.62,0.082065
8.63,0.018305
8.64,0.018305
8.65,0.03408
8.66,0.030465
8.67,0.083051
8.68,0.11953
8.69,0.059059
8.7,0.12413
8.71,0.077464
8.72,0.15536
8.73,0.048213
8.74,0.13334
8.75,0.081079
8.76,0.033752
8.77,0.016333
8.78,0.031451
8.79,0.020277
8.8,0.10277
8.81,0.030465
8.82,0.04887
8.83,0.047227
8.84,0.050842
8.85,0.062017
8.86,0.021591
8.87,0.032109
8.88,0.045255
8.89,0.050842
8.9,0.055444
8.91,0.057744
8.92,0.069905
8.93,0.061688
8.94,0.10902
8.95,0.037367
8.96,0.073849
8.97,0.071548
8.98,0.10639
8.99,0.075492
9,0.08338
9.01,0.077464
9.02,0.084695
9.03,0.076478
9.04,0.093569
9.05,0.086667
9.06,0.073849
9.07,0.080751
9.08,0.07845
9.09,0.082723
9.1,0.076478
9.11,0.076478
9.12,0.08831
9.13,0.083709
